	PD_whole_tree	chao1	observed_otus
244	40.84599	912.522727273	409.0
326	73.90828	1621.63461538	900.0
270	54.44544	1488.0625	754.0
101	64.23454	1462.77227723	704.0
227	66.25993	1515.89705882	844.0
377	58.11686	1472.50694444	829.0
436	59.0185	1158.0	622.0
217	66.64049	1681.73376623	963.0
196	62.49975	1489.46296296	896.0
252	57.09096	1457.0	794.0
284	59.34261	1310.88235294	731.0
356	63.31512	1641.62790698	855.0
206	51.27146	1283.46753247	587.0
197	45.62205	1156.47933884	683.0
337	59.33789	1380.18644068	757.0
256	72.11987	1688.19014085	935.0
330	62.21556	1440.3	745.0
372	46.08436	1183.49315068	565.0
214	66.83195	1842.55319149	940.0
336	59.91091	1400.97222222	695.0
366	79.01394	1756.36363636	956.0
172	69.06947	1543.83802817	845.0
138	56.50473	1082.0	594.0
250	61.87223	1621.40944882	854.0
163	73.36137	1773.24087591	888.0
375	57.96541	1685.72897196	779.0
370	57.08307	1410.4	656.0
374	47.13415	1073.17647059	563.0
340	54.49534	1365.09615385	698.0
216	65.47987	1752.888	912.0
154	68.78523	1604.0	890.0
219	63.63572	1878.94029851	933.0
334	52.35212	1402.19469027	724.0
367	51.50395	1266.26086957	625.0
100	57.85791	1759.91919192	771.0
180	77.22913	1609.45517241	922.0
136	69.70767	1423.24137931	845.0
253	66.99834	1651.51785714	950.0
371	66.48606	1640.12403101	850.0
152	67.11299	1459.9826087	738.0
156	72.37587	1795.30935252	905.0
121	68.8201	1491.52542373	760.0
335	54.24603	1317.88888889	598.0
127	74.59861	1722.55944056	932.0
145	81.55777	1820.14965986	951.0
107	74.42132	1516.04137931	874.0
111	66.00469	1501.71428571	731.0
361	44.63158	950.857142857	500.0
331	41.23812	1209.7	478.0
236	33.27809	858.775510204	398.0
191	48.30516	1236.32394366	553.0
435	38.94211	917.842105263	485.0
153	75.46697	2311.26168224	936.0
155	51.85252	1250.84269663	626.0
282	66.22365	1608.02380952	845.0
365	56.577	1300.27368421	650.0
148	67.54018	1530.26771654	787.0
157	68.94785	1574.12396694	794.0
123	73.02865	1639.16083916	888.0
151	58.33395	1328.11764706	630.0
117	65.80944	1580.08196721	817.0
99	67.98225	1443.11016949	787.0
161	75.12073	1760.54545455	909.0
150	74.08816	1842.54109589	936.0
332	49.56802	1201.28282828	626.0
132	56.41286	1150.31858407	667.0
177	46.41901	953.932692308	551.0
389	41.00454	1000.22033898	447.0
149	54.70837	1273.07228916	623.0
597	70.79118	1869.13664596	1031.0
861	52.25274	1622.50819672	1033.0
864	51.86452	1765.47368421	1006.0
599	60.04492	1630.13375796	904.0
811	75.33891	2285.9804878	1196.0
771	60.45143	1392.90756303	739.0
875	51.79626	1281.30534351	746.0
783	63.45303	1545.84671533	860.0
859	75.43527	1813.49079755	992.0
858	64.3489	1590.6796875	843.0
876	64.32194	1447.42138365	840.0
848	79.90996	2059.38202247	1103.0
852	59.00251	1294.85507246	748.0
773	78.69019	1928.56756757	1052.0
839	67.51577	1703.77714286	965.0
822	72.41318	1885.19375	979.0
832	71.12947	2025.60465116	943.0
819	86.00118	2228.01369863	1235.0
816	87.99905	2203.95544554	1198.0
728	71.52491	2147.00714286	1021.0
841	60.49708	1738.57251908	850.0
775	55.26325	1300.04237288	693.0
756	67.71063	1586.65217391	874.0
843	79.69066	1876.93975904	997.0
867	72.34371	1776.93820225	1013.0
851	82.34093	2118.55865922	1128.0
784	50.92564	1102.27966102	631.0
873	59.83036	1712.04347826	879.0
804	64.73075	1668.77027027	879.0
821	54.98569	1412.81632653	797.0
779	78.3286	2072.39884393	1085.0
836	68.09356	2032.3358209	922.0
754	68.82366	1873.82089552	909.0
826	70.95474	2042.74468085	972.0
716	70.17251	1494.80136986	895.0
751	73.17673	1738.59477124	933.0
818	86.55857	2331.25	1178.0
758	71.05973	1670.67948718	946.0
838	63.43301	1622.35555556	864.0
883	78.93711	1830.36702128	1062.0
778	59.13452	1642.48672566	780.0
834	79.94098	1939.33928571	1011.0
849	69.61399	1865.22222222	887.0
815	80.47771	1839.60294118	1086.0
817	83.28489	2009.62209302	1080.0
794	82.44186	1925.36464088	1076.0
777	78.42811	2188.26589595	1104.0
820	84.38442	2229.13551402	1216.0
807	68.01643	1673.78358209	903.0
882	76.012	1840.35294118	1033.0
786	88.40554	2135.09405941	1179.0
829	64.22841	1667.7195122	904.0
801	79.68995	2204.73658537	1179.0
814	89.10136	2509.22033898	1360.0
857	53.68842	1587.34736842	1022.0
798	76.4666	2077.38596491	1037.0
879	52.62684	1682.56410256	792.0
785	47.68594	957.552238806	493.0
791	64.50083	1875.24683544	988.0
598	60.36101	1862.37414966	962.0
782	54.97874	1207.68595041	737.0
793	63.41668	1563.50714286	829.0
833	68.3192	1925.5942029	944.0
787	54.13617	1462.87826087	755.0
844	48.02469	1512.25663717	763.0
845	50.6995	1568.62857143	774.0
808	74.7496	2117.70652174	1128.0
878	56.43778	1495.83333333	774.0
1283	74.53882	2174.75625	1074.0
717	60.88725	1366.12195122	796.0
770	79.14256	2099.47938144	1167.0
718	51.08047	1072.46236559	603.0
726	81.89508	2377.89583333	1228.0
752	63.13405	1633.00869565	797.0
780	67.75116	1878.02	968.0
828	76.10292	2282.46385542	1104.0
755	64.5397	1634.3671875	831.0
733	62.78582	1550.63636364	866.0
835	72.84298	1844.60869565	937.0
837	51.75598	1608.2	776.0
727	71.5345	1822.22222222	1035.0
868	49.83142	1193.808	708.0
831	67.55892	1785.60248447	941.0
781	48.00216	1315.8	666.0
750	54.95959	1466.57575758	784.0
596	65.64918	1779.4375	949.0
830	61.04877	1633.82222222	845.0
862	52.93819	1611.68666667	914.0
869	57.85276	1524.12	897.0
842	57.42734	1443.91891892	725.0
732	30.87086	741.033898305	427.0
863	37.6763	1249.75	591.0
860	71.57662	1724.65909091	955.0
850	54.52993	1513.09489051	792.0
3249	76.79645	2731.26570048	1301.0
3293	62.9058	2066.75141243	1065.0
3022	86.91392	2298.25490196	1216.0
3247	92.54879	2726.91633466	1428.0
3269	92.76014	2615.71966527	1393.0
3296	87.77105	2192.58536585	1192.0
3015	87.35645	2781.52284264	1302.0
3399	57.00817	1748.62209302	955.0
3026	68.84849	2307.72108844	1040.0
3398	57.92433	1785.8447205	938.0
3030	59.3466	1955.58064516	978.0
3039	65.51347	2255.75471698	1045.0
3264	84.43309	2481.09859155	1276.0
3274	85.78965	2474.88442211	1249.0
3248	81.96525	2275.64705882	1189.0
3044	78.07079	2048.61676647	1057.0
3018	85.89312	2571.26943005	1245.0
3014	88.23763	2764.76635514	1356.0
3200	83.27775	2437.01875	1147.0
3028	61.37202	2103.15853659	1022.0
3272	60.11008	1962.47337278	1013.0
3292	63.15927	2297.06329114	1051.0
3109	81.66227	2132.49162011	1105.0
3040	33.49234	1066.38709677	622.0
3185	67.49228	2024.76829268	1029.0
3202	69.15468	2097.24870466	1103.0
3024	44.78598	1409.70588235	820.0
3108	57.99681	1595.33950617	915.0
3143	94.09161	2381.64788732	1285.0
3257	61.95558	1725.32352941	848.0
3027	67.57676	2078.70666667	990.0
3298	76.21253	2270.9804878	1181.0
3126	82.0781	2352.75129534	1195.0
3144	92.79275	3019.24324324	1477.0
3276	55.57166	2222.42073171	1041.0
3391	81.83603	2581.03017241	1328.0
3203	66.94906	2149.63583815	1083.0
3280	90.44125	3124.07630522	1546.0
3016	98.91703	3120.80349345	1534.0
3289	48.57914	1765.08474576	839.0
3031	56.98255	1743.40559441	878.0
3255	57.82859	1781.02459016	815.0
3034	61.20331	1986.75471698	974.0
3019	34.61109	1050.56692913	671.0
3290	52.77385	1631.35483871	871.0
3286	71.74555	1947.67272727	1036.0
3205	54.30525	1902.73493976	1039.0
3042	66.83138	1857.53191489	937.0
3397	76.92708	2232.33532934	1087.0
3273	83.55222	2404.62352941	1137.0
3271	76.82499	2033.0441989	1060.0
3131	83.93644	2155.05696203	1096.0
3279	87.68613	2967.03196347	1430.0
3389	56.78447	1802.59477124	907.0
3101	84.32999	2557.39613527	1279.0
3300	81.16359	2377.72139303	1219.0
3123	74.28069	2231.1875	1073.0
3136	69.16755	2190.63829787	975.0
3139	84.27859	2509.0060241	1175.0
3032	48.62305	1248.5625	678.0
3244	77.18119	2341.96721311	1150.0
3148	72.19568	2012.62732919	1030.0
3265	75.60397	2060.0060241	1038.0
3297	84.34687	2570.97894737	1220.0
3275	61.14784	2078.72077922	1022.0
3266	80.73266	2260.00549451	1140.0
3187	88.022	2272.7826087	1203.0
3201	57.77071	1662.68874172	895.0
3013	69.51472	2050.51807229	1025.0
3256	48.16861	1253.77419355	612.0
3099	61.59794	2102.88819876	1020.0
3245	76.77812	2382.45303867	1159.0
3188	64.19931	2106.48407643	1011.0
3288	68.45253	2101.64285714	1032.0
3299	74.88717	2555.82424242	1169.0
3294	65.83017	2229.85534591	1023.0
3400	35.76169	893.735849057	593.0
3186	88.99923	2556.95959596	1275.0
3140	82.56484	2377.04830918	1212.0
3396	68.68964	1739.1257485	968.0
3267	78.21507	2226.11797753	1113.0
3035	76.24928	2148.00529101	1103.0
3305	69.79881	1983.13664596	990.0
3204	81.00498	2737.03296703	1267.0
3395	83.35274	2579.17142857	1263.0
3025	82.11885	2551.79558011	1204.0
3141	85.63083	2629.61046512	1195.0
3302	72.80051	2303.2962963	1088.0
3303	65.78748	2123.6978022	1169.0
3270	79.20551	2268.46385542	1090.0
3390	80.03965	2271.63953488	1127.0
3020	81.51709	2160.53960396	1189.0
3206	50.48023	1677.09677419	963.0
3110	70.34648	2412.08252427	1204.0
3142	91.3095	2196.39130435	1248.0
3128	78.37004	2233.49090909	1063.0
3041	39.72811	1034.88636364	575.0
3129	83.6059	2155.23076923	1138.0
3124	75.86489	2392.71005917	1102.0
3021	41.50323	1184.5	592.0
3246	66.42151	1810.62416107	898.0
3281	85.38945	2678.15068493	1375.0
3132	62.52733	2088.76923077	1078.0
3182	55.07077	1788.88461538	787.0
3304	65.41517	1678.0754717	906.0
