	PD_whole_tree	chao1	observed_otus
370	55.87703	1411.28865979	665.0
374	46.50857	1066.77777778	553.0
340	55.28095	1285.76470588	709.0
216	67.05839	1708.7593985	915.0
154	67.57742	1559.17834395	875.0
219	65.30574	1840.28571429	921.0
334	51.10297	1373.76415094	698.0
367	51.90062	1307.0	632.0
100	56.70366	1486.87394958	758.0
180	76.68301	1625.53947368	931.0
136	70.10424	1346.52317881	839.0
253	66.7259	1774.70666667	953.0
371	67.33271	1841.24299065	846.0
152	67.53876	1545.98130841	747.0
156	72.54867	1681.07462687	876.0
121	67.8032	1331.12765957	768.0
335	53.5581	1271.2826087	615.0
127	76.42288	1758.57142857	965.0
145	80.12003	1825.97826087	940.0
107	74.27689	1650.41935484	868.0
111	65.88455	1736.8	734.0
361	43.42231	1159.0	496.0
331	39.04582	1000.03389831	464.0
236	32.10775	785.0	383.0
191	48.91402	1216.34246575	556.0
435	38.33803	888.178082192	472.0
153	76.65589	2231.62931034	949.0
155	51.38077	1250.91764706	620.0
282	66.34387	1715.95762712	856.0
365	55.93126	1292.22580645	643.0
148	67.37178	1667.08928571	789.0
157	66.36035	1662.32038835	771.0
123	72.3496	1590.74	890.0
151	59.16851	1487.53947368	642.0
117	64.77324	1687.17241379	824.0
99	68.04174	1481.224	817.0
161	73.9518	1563.57232704	888.0
150	73.4362	1770.24489796	925.0
332	48.43311	1242.30927835	627.0
132	55.73089	1186.75454545	669.0
177	45.38088	959.154639175	539.0
389	40.36476	918.088235294	453.0
149	56.63699	1235.26041667	642.0
597	72.19543	1949.86075949	1039.0
861	52.302	1690.12727273	1025.0
864	51.77464	1742.16969697	1022.0
599	59.41524	1598.50641026	892.0
811	74.09084	2253.655	1186.0
771	61.83086	1566.14285714	748.0
875	52.99085	1296.61904762	746.0
783	63.08864	1564.6744186	853.0
859	76.83841	1977.37414966	1002.0
858	63.94186	1626.57692308	846.0
876	63.42671	1467.56849315	824.0
848	79.08896	2071.99441341	1098.0
852	59.04821	1396.75	745.0
773	79.40094	1937.50520833	1069.0
839	65.82156	1592.68333333	946.0
822	70.69305	1724.51764706	967.0
832	68.39253	1901.22377622	943.0
819	84.2386	2207.9178744	1217.0
816	87.20096	2297.9	1198.0
728	73.22477	2237.64084507	1047.0
841	61.539	1815.72222222	861.0
775	54.5	1324.52252252	686.0
756	66.75632	1509.36912752	870.0
843	80.74312	1844.56470588	998.0
867	72.91935	1819.00564972	1018.0
851	81.61674	2174.61676647	1120.0
784	50.9285	1188.89108911	625.0
873	59.8169	1673.97142857	880.0
804	65.14797	1750.89552239	875.0
821	54.47281	1542.30769231	796.0
779	78.13216	1908.5	1070.0
836	68.44308	1999.61538462	940.0
754	67.61197	1879.515625	901.0
826	70.82622	2285.78225806	978.0
716	70.80672	1553.04081633	902.0
751	73.18211	1823.94	945.0
818	84.88737	2422.76923077	1184.0
758	71.03865	1731.61038961	960.0
838	64.67587	1704.86363636	877.0
883	77.70904	1813.62433862	1055.0
778	57.81269	1487.00847458	759.0
834	78.57439	2107.07092199	997.0
849	69.1199	1627.71830986	868.0
815	80.14854	2006.3372093	1080.0
817	83.80811	2062.29166667	1080.0
794	81.95041	1885.50549451	1062.0
777	78.35457	2348.01935484	1118.0
820	85.48585	2233.06666667	1237.0
807	69.01274	1733.9	923.0
882	76.21645	2002.02453988	1028.0
786	88.35681	2006.82110092	1177.0
829	64.97423	1797.44585987	928.0
801	80.32327	2087.06074766	1170.0
814	90.1542	2686.23943662	1357.0
857	53.20243	1563.11055276	1021.0
798	75.41028	1960.2849162	1019.0
879	52.84468	1694.00840336	803.0
785	46.78596	934.737704918	484.0
791	64.80709	1925.62745098	985.0
598	58.75973	1694.85915493	922.0
782	54.24382	1201.82786885	735.0
793	63.32149	1627.18604651	823.0
833	68.2153	1874.08333333	937.0
787	53.30652	1513.95454545	748.0
844	46.21206	1481.4587156	742.0
845	50.5593	1465.93103448	778.0
808	75.002	2109.33862434	1133.0
878	56.01405	1430.59090909	764.0
1283	72.75775	1914.83615819	1040.0
717	59.84461	1259.35555556	786.0
770	77.46611	1996.25870647	1158.0
718	50.39511	1123.075	592.0
726	81.17659	2341.3989071	1210.0
752	63.31654	1695.19266055	797.0
780	67.74274	2023.00763359	969.0
828	74.10631	2083.33333333	1085.0
755	65.80903	1849.73584906	832.0
733	62.5432	1501.52083333	861.0
835	74.24439	1863.54109589	957.0
837	53.26467	1521.62809917	777.0
727	72.14491	1902.47953216	1026.0
868	49.18388	1160.3553719	698.0
831	68.25896	1757.76506024	948.0
781	47.28773	1344.89215686	672.0
750	55.41176	1461.75539568	792.0
596	64.86292	1768.71518987	944.0
830	61.71782	1819.36290323	865.0
862	52.81891	1546.75796178	909.0
869	59.69205	1693.58333333	913.0
842	55.96645	1413.00877193	720.0
732	29.66756	690.0	415.0
863	38.2684	1355.36585366	602.0
860	70.88386	1800.61111111	958.0
850	55.62409	1615.00740741	809.0
3249	77.86234	2560.32589286	1293.0
3293	63.02749	2126.96610169	1081.0
3022	88.10104	2480.71052632	1226.0
3247	92.03426	2869.97510373	1439.0
3269	93.1637	2633.00444444	1378.0
3296	88.01124	2263.68421053	1220.0
3015	86.69084	2465.00904977	1284.0
3399	56.86366	1742.00578035	959.0
3026	69.76887	2391.1	1066.0
3398	58.98827	1841.73333333	963.0
3030	59.33767	1819.37288136	988.0
3039	65.83759	2188.91304348	1039.0
3264	83.84129	2658.30653266	1288.0
3274	85.06181	2521.94117647	1236.0
3248	82.88411	2207.63076923	1198.0
3044	78.67528	1982.70652174	1067.0
3018	84.19805	2607.03428571	1221.0
3014	87.6593	2730.37962963	1349.0
3200	84.0079	2382.26347305	1154.0
3028	63.15374	2071.96132597	1039.0
3272	58.71604	1866.71428571	1004.0
3292	62.95145	2195.31288344	1037.0
3109	82.2512	2180.2259887	1117.0
3040	33.83577	996.342857143	627.0
3185	66.33527	1999.5617284	1023.0
3202	67.72851	2145.92265193	1096.0
3024	44.16992	1393.64335664	830.0
3108	58.07062	1722.61935484	937.0
3143	93.009	2338.02325581	1280.0
3257	61.94909	1571.52083333	832.0
3027	67.28522	2098.0	994.0
3298	74.47179	2253.65	1163.0
3126	81.06097	2316.575	1196.0
3144	92.68621	3134.00478469	1468.0
3276	55.27175	1994.69354839	1035.0
3391	82.61782	2572.004329	1330.0
3203	66.45677	2124.125	1086.0
3280	92.51399	3193.91869919	1564.0
3016	99.11482	2991.04680851	1520.0
3289	48.59334	1620.25714286	853.0
3031	56.39397	1692.12162162	876.0
3255	57.16598	1714.1147541	803.0
3034	61.4687	2235.10714286	994.0
3019	34.50981	1054.92366412	675.0
3290	51.5302	1803.48888889	872.0
3286	71.24793	1850.8125	1027.0
3205	53.13368	1854.61403509	1041.0
3042	66.41699	1801.44444444	914.0
3397	75.92205	2065.31360947	1058.0
3273	82.25453	2513.44375	1146.0
3271	76.66576	2208.83928571	1074.0
3131	84.2806	2282.1	1104.0
3279	87.17907	3015.78301887	1428.0
3389	57.33212	1829.31756757	907.0
3101	83.91045	2338.53125	1265.0
3300	81.58893	2215.41666667	1191.0
3123	73.43007	2211.47305389	1055.0
3136	70.53603	2101.67549669	982.0
3139	82.67111	2377.46820809	1162.0
3032	46.78991	1189.02564103	670.0
3244	77.48707	2418.86263736	1169.0
3148	72.22662	1877.08571429	1030.0
3265	74.12044	2091.05555556	1033.0
3297	84.17011	2758.47159091	1230.0
3275	61.24636	2331.53191489	1040.0
3266	80.13335	2531.81410256	1142.0
3187	87.46508	2430.77227723	1230.0
3201	59.06529	1804.3877551	911.0
3013	67.33065	2040.6	1002.0
3256	46.43981	1213.10989011	602.0
3099	61.63524	2111.79141104	1024.0
3245	76.83663	2287.40909091	1169.0
3188	63.9711	2187.25	1001.0
3288	68.55536	2213.72727273	1047.0
3299	73.81939	2375.92090395	1151.0
3294	63.54993	2135.26451613	999.0
3400	35.82728	877.844036697	590.0
3186	89.37534	2396.64761905	1268.0
3140	82.52823	2403.27751196	1226.0
3396	68.21911	1713.12280702	963.0
3267	79.31951	2233.56069364	1110.0
3035	76.90106	2359.84971098	1118.0
3305	69.20799	1990.62893082	985.0
3204	81.81851	2730.80952381	1288.0
3395	83.12399	2599.93333333	1266.0
3025	81.78236	2586.43820225	1212.0
3141	85.90502	2425.20725389	1190.0
3302	74.9598	2595.39583333	1108.0
3303	67.09295	2032.03448276	1179.0
3270	77.90007	2298.41772152	1080.0
3390	80.95437	2338.68292683	1119.0
3020	83.30496	2178.5	1214.0
3206	52.20032	1676.36686391	979.0
3110	67.59169	2440.58064516	1170.0
3142	92.88959	2347.90322581	1262.0
3128	76.4488	2137.16071429	1046.0
3041	41.06975	1080.13636364	584.0
3129	82.57612	2367.41509434	1141.0
3124	74.28452	2385.21686747	1091.0
3021	40.75105	1067.93814433	590.0
3246	66.09119	1874.77464789	895.0
3281	84.7907	2592.12444444	1367.0
3132	61.51658	2090.4011976	1078.0
3182	53.08075	1634.32142857	772.0
3304	66.54559	1600.4	892.0
