	PD_whole_tree	chao1	observed_otus
199	50.42622	1224.0106383	643.0
235	49.27869	1176.08823529	547.0
376	59.20188	990.531914894	560.0
240	50.60147	1224.12345679	594.0
162	66.4161	1755.01086957	710.0
234	31.46975	704.837209302	326.0
357	56.91523	1464.56034483	724.0
379	54.58293	1350.03370787	648.0
350	54.7198	1558.2	531.0
438	50.44667	1237.58490566	474.0
244	32.84788	563.926829268	295.0
326	60.84179	1460.02409639	642.0
270	42.34203	1069.5	541.0
101	51.7662	1111.25	495.0
227	55.63428	1230.13636364	617.0
377	47.52807	1388.01190476	623.0
436	47.65518	1032.0	447.0
217	54.8385	1514.37894737	720.0
196	51.50995	1315.41747573	674.0
252	48.00346	1472.0	607.0
284	48.41609	1168.44285714	532.0
356	50.75344	1286.12048193	604.0
206	41.62406	879.590163934	425.0
197	35.39775	934.441558442	487.0
337	49.7261	1195.12345679	565.0
256	59.24412	1348.95145631	704.0
330	48.36636	1129.07792208	527.0
372	37.0209	884.471698113	409.0
214	53.48124	1487.92857143	662.0
336	47.18059	1125.796875	489.0
366	65.93812	1377.80357143	704.0
172	57.21719	1275.31868132	608.0
138	46.89863	877.553846154	440.0
250	49.27136	1103.02803738	614.0
163	59.45221	1217.56074766	627.0
375	47.50182	1145.96296296	547.0
370	44.47042	1131.25	481.0
374	37.56765	880.666666667	404.0
340	45.49503	1167.9516129	506.0
216	55.33664	1258.90384615	675.0
154	58.50884	1342.03030303	645.0
219	53.53137	1338.6969697	664.0
334	41.83746	1100.15189873	521.0
367	41.55585	970.015873016	460.0
100	44.9541	1116.46153846	526.0
180	65.57675	1286.87610619	699.0
136	59.61515	1189.55445545	629.0
253	55.88308	1353.25	690.0
371	55.14747	1180.4375	632.0
152	54.7592	1252.05882353	534.0
156	56.74895	1162.88679245	616.0
121	52.5467	1103.52325581	543.0
335	42.63046	901.050847458	419.0
127	63.6464	1437.9009901	683.0
145	67.92864	1439.78	689.0
107	61.29047	1291.37864078	664.0
111	53.61748	1277.12676056	531.0
361	34.61981	688.725490196	355.0
331	29.46593	734.894736842	325.0
236	28.71228	589.375	291.0
191	39.39859	925.411764706	400.0
435	30.62186	568.982758621	330.0
153	60.4579	1511.75609756	652.0
155	41.26645	1043.94915254	460.0
282	55.76125	1227.52475248	640.0
365	47.04072	959.957746479	471.0
148	54.89533	1241.72972973	552.0
157	55.01117	1208.12195122	570.0
123	59.96805	1225.36633663	631.0
151	46.98686	990.15625	460.0
117	53.65214	1317.23076923	615.0
99	55.02797	1116.16666667	584.0
161	60.92795	1420.9009901	666.0
150	61.89626	1415.45631068	679.0
332	41.51397	1010.32307692	464.0
132	46.37507	919.738636364	504.0
177	36.52317	868.0	394.0
389	32.53872	678.0	316.0
149	44.91225	922.642857143	460.0
597	58.66527	1417.58823529	747.0
861	41.25376	1272.70921986	762.0
864	43.39174	1314.70588235	780.0
599	48.41087	1428.16504854	665.0
811	57.86195	1778.96124031	835.0
771	50.6867	1105.5	539.0
875	43.29442	1182.12987013	548.0
783	52.76142	1084.59259259	612.0
859	62.98668	1539.27927928	739.0
858	53.09413	1214.62886598	617.0
876	53.42451	1440.51219512	617.0
848	62.83229	1480.80916031	780.0
852	46.83334	1074.53488372	539.0
773	64.50604	1580.04878049	766.0
839	54.24103	1480.42241379	711.0
822	57.5696	1486.01	680.0
832	56.39167	1407.78787879	665.0
819	71.47649	2002.29268293	884.0
816	71.30551	1688.81690141	852.0
728	59.67308	1786.77419355	753.0
841	49.66816	1476.32142857	610.0
775	45.67641	985.538461538	509.0
756	56.84977	1352.39130435	650.0
843	65.29802	1520.14285714	702.0
867	59.33896	1442.90625	739.0
851	69.30664	1755.00854701	825.0
784	42.83625	1039.52459016	453.0
873	47.20046	1418.15909091	634.0
804	51.02839	1336.94791667	622.0
821	43.82909	1257.54878049	563.0
779	65.46679	1639.80530973	789.0
836	54.99685	1393.125	660.0
754	55.61266	1431.13483146	639.0
826	57.79331	1553.02857143	703.0
716	58.97197	1285.125	667.0
751	61.64581	1403.28440367	693.0
818	69.36347	1720.5	835.0
758	57.09042	1359.91588785	694.0
838	52.68836	1229.42857143	631.0
883	62.7992	1583.20338983	761.0
778	47.87289	1229.05970149	528.0
834	64.88082	1396.49541284	697.0
849	56.17939	1296.95	629.0
815	63.23675	1443.95238095	772.0
817	67.46408	1544.79130435	765.0
794	67.35627	1470.32089552	782.0
777	64.09954	1658.68595041	790.0
820	71.76515	2031.39344262	891.0
807	56.36039	1310.77884615	665.0
882	61.32227	1676.41666667	741.0
786	74.3867	1671.5033557	874.0
829	50.43286	1345.47368421	623.0
801	64.4639	1790.44354839	840.0
814	73.87581	2127.00689655	973.0
857	44.4194	1462.56153846	776.0
798	59.46612	1637.43269231	713.0
879	39.34412	1243.46753247	547.0
785	39.60864	718.319148936	364.0
791	49.5898	1556.45744681	699.0
598	48.21667	1337.90526316	669.0
782	45.31552	920.845360825	552.0
793	50.60851	1071.3814433	568.0
833	53.83269	1342.6728972	659.0
787	44.04874	1023.58333333	535.0
844	37.46388	1089.6	537.0
845	40.58562	1074.24489796	576.0
808	62.44628	1713.90551181	820.0
878	43.1091	1126.01315789	524.0
1283	61.87708	1592.8	781.0
717	48.82343	930.431578947	565.0
770	64.47956	1700.51908397	852.0
718	44.02424	878.151515152	458.0
726	64.81768	1938.43307087	880.0
752	50.28808	1101.43589744	553.0
780	53.55174	1513.0	707.0
828	60.63004	1718.175	784.0
755	53.13699	1142.8877551	599.0
733	53.04198	1288.03	631.0
835	64.01116	1434.22115385	686.0
837	41.66879	1141.4	560.0
727	60.10347	1644.0	750.0
868	39.79977	975.709302326	515.0
831	53.82041	1435.35643564	661.0
781	39.06668	904.738636364	489.0
750	44.00445	1218.52325581	568.0
596	54.11719	1452.21	678.0
830	48.60026	1344.3875	594.0
862	41.53879	1180.10569106	675.0
869	47.76257	1447.10309278	653.0
842	46.27691	1213.10958904	527.0
732	23.14449	449.762711864	312.0
863	29.38288	889.703125	415.0
860	57.81051	1435.16504854	672.0
850	45.17607	1419.41176471	590.0
3249	59.04023	1899.02272727	853.0
3293	48.39856	1441.79508197	724.0
3022	72.53691	1913.37681159	886.0
3247	76.27172	2218.30487805	1014.0
3269	76.76141	1983.71929825	995.0
3296	71.01277	1877.21985816	883.0
3015	70.90804	2155.62043796	930.0
3399	45.81693	1522.0990099	696.0
3026	53.92063	1810.75961538	751.0
3398	46.20624	1436.94642857	681.0
3030	48.46993	1725.11702128	707.0
3039	51.62882	1613.8974359	735.0
3264	68.00783	2187.828125	912.0
3274	70.07011	1992.484375	889.0
3248	67.23916	1850.28125	860.0
3044	65.94348	1709.17647059	783.0
3018	69.27699	2104.62809917	884.0
3014	72.64314	2310.65517241	983.0
3200	70.10458	1743.34883721	841.0
3028	50.1669	1742.03448276	751.0
3272	48.0225	1745.78	722.0
3292	48.93286	1776.19148936	711.0
3109	66.86036	1897.84210526	821.0
3040	28.24921	939.4	484.0
3185	54.46083	1659.85869565	708.0
3202	55.81342	1583.11904762	767.0
3024	35.00897	994.059322034	596.0
3108	46.73765	1494.01	688.0
3143	75.82683	1937.85915493	913.0
3257	50.92725	1299.91089109	613.0
3027	55.07874	1584.33962264	702.0
3298	58.48711	1922.55	811.0
3126	66.39952	1802.63909774	842.0
3144	74.47548	2053.60344828	1038.0
3276	42.15077	1580.31858407	710.0
3391	65.50712	2196.7238806	935.0
3203	55.20898	1782.6	764.0
3280	75.60907	2576.06962025	1102.0
3016	81.23087	2194.7826087	1080.0
3289	38.72645	1228.12871287	613.0
3031	44.06183	1361.01190476	596.0
3255	44.27686	1257.0	563.0
3034	49.37819	1736.86734694	706.0
3019	27.97012	912.24137931	501.0
3290	41.19799	1488.93902439	620.0
3286	56.68801	1547.95762712	748.0
3205	41.2441	1628.1826087	773.0
3042	54.05673	1559.78409091	680.0
3397	62.64297	1545.45081967	761.0
3273	66.06615	1953.97115385	802.0
3271	63.2408	1684.32142857	754.0
3131	69.68354	1676.13274336	794.0
3279	67.83132	2166.68181818	992.0
3389	44.44452	1493.7628866	642.0
3101	68.68207	1893.18493151	889.0
3300	66.57116	2007.16793893	888.0
3123	58.67018	1710.81	714.0
3136	55.40501	1718.53846154	686.0
3139	67.4905	1731.74590164	809.0
3032	37.03199	991.536585366	498.0
3244	61.29543	1951.53043478	814.0
3148	60.76418	1683.11111111	756.0
3265	62.7289	1648.38793103	758.0
3297	67.08646	1920.368	845.0
3275	48.25046	1672.375	731.0
3266	65.3202	1625.71538462	803.0
3187	70.40653	1895.88235294	869.0
3201	47.59924	1444.47826087	641.0
3013	55.12558	1561.64705882	699.0
3256	37.9426	929.318181818	427.0
3099	50.91423	1890.74157303	720.0
3245	60.65206	1851.23076923	802.0
3188	51.70024	1689.56122449	713.0
3288	54.70147	1625.02702703	727.0
3299	59.63297	1838.67256637	800.0
3294	51.23188	1752.33962264	717.0
3400	29.53897	800.774647887	449.0
3186	71.49009	1818.40397351	904.0
3140	65.8979	1939.9375	853.0
3396	56.57191	1510.00980392	700.0
3267	63.71689	1569.90839695	778.0
3035	58.24236	1659.76470588	761.0
3305	53.79615	1477.1	681.0
3204	66.52583	2025.45038168	898.0
3395	66.14289	2001.43939394	866.0
3025	65.60627	1900.528	854.0
3141	68.21084	1932.86290323	853.0
3302	58.79758	1584.12598425	778.0
3303	53.87409	1595.79285714	845.0
3270	65.32342	1720.29752066	786.0
3390	65.66927	1674.01470588	811.0
3020	67.06338	1782.65354331	847.0
3206	41.41141	1330.22131148	718.0
3110	56.46359	2114.47826087	849.0
3142	73.84843	1806.98540146	867.0
3128	60.76392	1486.3902439	726.0
3041	33.52248	875.763888889	440.0
3129	70.95862	1714.40740741	845.0
3124	62.11767	1784.01694915	777.0
3021	34.25709	900.4	445.0
3246	51.70722	1416.10309278	622.0
3281	70.46966	1908.4494382	991.0
3132	51.466	1700.55462185	794.0
3182	40.6391	984.170731707	518.0
3304	54.50765	1466.26923077	664.0
