	PD_whole_tree	chao1	observed_otus
230	33.38224	532.083333333	254.0
247	33.36395	537.142857143	271.0
207	26.1445	601.615384615	222.0
342	30.66242	496.2	208.0
333	34.26243	841.552631579	302.0
265	34.28665	626.684210526	315.0
364	30.7843	463.459459459	219.0
355	28.97809	490.0	231.0
220	27.82939	558.027027027	256.0
341	29.51309	593.777777778	223.0
272	27.36787	528.375	195.0
226	37.16881	762.418604651	318.0
358	32.12232	661.322580645	251.0
346	32.60345	631.7	239.0
257	23.168	701.115384615	248.0
233	27.00158	665.027777778	266.0
392	30.30046	395.875	177.0
347	31.72435	639.022222222	285.0
264	22.36825	388.833333333	189.0
221	24.81154	613.5	241.0
383	29.32137	431.657894737	211.0
223	29.78499	566.0	226.0
283	30.24348	634.464285714	230.0
213	30.31044	316.341463415	212.0
255	29.3239	577.129032258	245.0
251	27.80213	664.444444444	245.0
325	33.90441	710.447368421	277.0
423	28.37176	667.022727273	276.0
245	41.68655	704.5	305.0
211	31.50493	632.277777778	261.0
246	38.13436	657.941176471	260.0
189	37.82901	760.028571429	279.0
343	34.43735	666.317073171	269.0
135	39.25583	752.976744186	304.0
205	28.97555	672.483870968	257.0
212	29.44004	451.09375	205.0
147	34.69718	666.459459459	269.0
378	30.63282	611.447368421	264.0
266	37.07521	694.25	287.0
248	28.53522	503.583333333	241.0
384	30.78396	635.941176471	238.0
222	34.04582	641.157894737	272.0
254	31.40601	643.394736842	283.0
258	25.19676	524.5	223.0
348	29.30926	559.885714286	232.0
369	33.82907	560.386363636	264.0
353	37.91175	763.893617021	319.0
218	30.91885	573.567567568	251.0
362	32.84007	664.571428571	281.0
396	24.86188	655.9	217.0
279	31.75316	758.428571429	293.0
324	33.18485	436.552631579	226.0
203	31.19872	638.512195122	284.0
382	31.67677	682.15625	249.0
338	33.35608	578.025641026	260.0
276	32.83101	530.404255319	283.0
267	29.68592	611.375	248.0
198	35.15441	658.682926829	300.0
344	31.51848	639.135135135	269.0
354	27.68993	643.5	261.0
394	22.2771	274.6	147.0
229	25.25653	516.171428571	222.0
215	26.02738	543.37037037	228.0
274	25.12182	502.434782609	192.0
225	35.24621	674.609756098	299.0
139	32.36459	571.344827586	231.0
329	32.29143	632.0	242.0
349	29.40888	543.869565217	196.0
200	29.82799	556.285714286	258.0
239	25.77403	388.037037037	178.0
275	32.08106	470.9	238.0
381	28.0232	555.617647059	240.0
199	28.14293	611.166666667	271.0
235	29.9869	680.25	227.0
376	34.2113	549.965517241	224.0
240	23.84395	521.129032258	225.0
162	35.41274	760.636363636	267.0
234	17.34091	327.571428571	124.0
357	32.09451	637.5	275.0
379	30.83979	636.117647059	262.0
350	30.40201	391.176470588	195.0
438	26.50325	361.5	176.0
244	19.1812	259.0	117.0
326	33.22942	572.527777778	241.0
270	21.98307	389.181818182	194.0
101	30.17094	492.333333333	196.0
227	28.84727	477.25	234.0
377	23.47161	593.588235294	238.0
436	23.35321	325.84	151.0
217	29.69772	663.583333333	309.0
196	28.82562	551.065217391	278.0
252	25.03644	419.333333333	221.0
284	25.13704	569.5	217.0
356	27.22915	591.483870968	231.0
206	21.58527	415.285714286	170.0
197	20.9741	503.666666667	212.0
337	28.47873	457.323529412	222.0
256	32.63801	493.375	283.0
330	26.67426	414.837837838	202.0
372	19.13344	312.5	155.0
214	29.76749	591.25	264.0
336	26.25975	467.357142857	195.0
366	35.48671	557.666666667	251.0
172	32.09515	684.607142857	236.0
138	26.78535	365.777777778	175.0
250	26.63701	752.791666667	236.0
163	32.63801	560.567567568	238.0
375	25.2002	497.5	195.0
370	22.37347	368.551724138	173.0
374	20.76025	262.0	157.0
340	26.36129	452.0	206.0
216	30.37258	580.666666667	274.0
154	28.31684	529.6	223.0
219	29.02645	567.162162162	257.0
334	23.86457	708.875	218.0
367	20.76338	334.333333333	166.0
100	22.1387	445.260869565	175.0
180	39.52749	710.916666667	288.0
136	34.27611	557.323529412	246.0
253	30.90234	646.833333333	271.0
371	30.39438	523.40625	228.0
152	29.55551	543.0	199.0
156	31.96783	510.181818182	232.0
121	27.4487	512.37037037	197.0
335	23.59308	530.928571429	163.0
127	36.13792	715.085714286	265.0
145	37.97487	687.076923077	274.0
107	33.871	626.621621622	252.0
111	27.80021	541.391304348	188.0
361	19.39758	258.535714286	137.0
331	17.55087	383.75	139.0
236	14.72511	234.166666667	115.0
191	19.29096	310.8	147.0
435	17.05151	267.05	132.0
153	31.32997	663.677419355	243.0
155	25.06255	385.111111111	179.0
282	33.25501	630.135135135	260.0
365	25.22576	377.387096774	184.0
148	30.85203	592.652173913	211.0
157	30.23935	486.3125	212.0
123	32.82878	483.272727273	246.0
151	26.86545	411.222222222	181.0
117	29.90948	907.0	239.0
99	31.42212	516.454545455	230.0
161	32.36533	699.275862069	244.0
150	34.11019	823.888888889	260.0
332	22.76636	388.038461538	174.0
132	25.40317	379.441176471	190.0
177	19.18847	361.058823529	141.0
389	17.98845	297.647058824	130.0
149	26.0909	498.136363636	179.0
597	32.97594	619.448979592	287.0
861	22.19146	745.553191489	305.0
864	23.36395	701.195652174	290.0
599	21.98745	684.115384615	231.0
811	33.07268	915.534883721	319.0
771	28.92033	520.035714286	197.0
875	21.79081	590.166666667	202.0
783	27.25787	461.459459459	217.0
859	35.62723	791.216216216	280.0
858	28.87594	498.405405405	224.0
876	26.37157	596.64	213.0
848	37.22214	923.028571429	302.0
852	24.56792	378.571428571	188.0
773	34.74241	558.7	268.0
839	28.08073	647.433333333	234.0
822	27.79151	654.59375	242.0
832	29.35683	647.028571429	251.0
819	36.83662	709.019607843	307.0
816	36.31764	842.023255814	312.0
728	35.31758	780.0	312.0
841	27.1217	566.451612903	225.0
775	24.28198	547.272727273	195.0
756	32.17186	653.794117647	251.0
843	34.04791	651.285714286	260.0
867	31.66454	859.0	280.0
851	37.74767	763.666666667	317.0
784	23.591	492.545454545	168.0
873	24.53022	687.689655172	238.0
804	24.53835	508.71875	209.0
821	23.40354	615.416666667	210.0
779	36.21609	725.775	291.0
836	30.55528	524.171428571	230.0
754	29.20499	510.636363636	220.0
826	31.47923	753.176470588	258.0
716	33.43327	581.226415094	284.0
751	36.11108	577.25	266.0
818	38.00318	1085.63636364	322.0
758	30.44742	648.285714286	257.0
838	26.35214	570.5625	226.0
883	32.39446	753.162162162	273.0
778	27.2511	691.24	220.0
834	35.9376	629.682926829	271.0
849	30.1798	548.7	215.0
815	37.5132	815.447368421	297.0
817	34.79405	735.363636364	274.0
794	39.96485	786.222222222	317.0
777	36.1041	669.384615385	279.0
820	35.05381	673.046511628	290.0
807	31.35987	697.666666667	265.0
882	35.39393	881.108108108	288.0
786	45.08133	969.162790698	346.0
829	29.65027	566.088235294	233.0
801	36.11002	817.256410256	307.0
814	41.98899	916.518518519	363.0
857	23.23882	756.153846154	286.0
798	32.01262	793.357142857	262.0
879	20.60724	617.84	206.0
785	21.6777	267.615384615	143.0
791	26.85645	606.947368421	268.0
598	27.33795	871.75	277.0
782	25.41159	605.090909091	234.0
793	29.87406	581.272727273	206.0
833	30.52919	739.363636364	262.0
787	22.02588	412.552631579	202.0
844	18.43316	428.357142857	186.0
845	20.68683	498.451612903	211.0
808	30.86765	701.071428571	287.0
878	21.41088	412.40625	193.0
1283	32.44946	620.529411765	294.0
717	28.11888	507.977272727	254.0
770	36.94769	681.019230769	321.0
718	27.81775	365.5	196.0
726	33.49233	714.06122449	312.0
752	27.0238	414.025	214.0
780	31.58939	598.333333333	245.0
828	31.70446	645.5	263.0
755	29.73817	450.5	216.0
733	30.05242	659.483870968	244.0
835	33.68759	607.41025641	252.0
837	20.73566	712.181818182	211.0
727	33.71976	772.405405405	282.0
868	20.38524	346.162790698	199.0
831	30.30246	703.0	263.0
781	20.47679	527.956521739	191.0
750	20.74064	502.555555556	192.0
596	29.9549	641.454545455	256.0
830	24.19202	429.25	207.0
862	21.46668	614.0	246.0
869	24.98833	575.166666667	235.0
842	23.73289	497.772727273	184.0
732	12.46908	266.526315789	132.0
863	14.80486	605.769230769	153.0
860	31.08131	768.161290323	260.0
850	21.9979	576.913043478	201.0
3249	32.13661	1147.77419355	313.0
3293	24.12948	830.09375	269.0
3022	39.43952	909.384615385	314.0
3247	38.3165	967.736842105	328.0
3269	38.64788	1037.0	338.0
3296	38.26945	857.512195122	312.0
3015	39.96185	1063.025	334.0
3399	24.16223	697.275862069	242.0
3026	29.15038	838.333333333	280.0
3398	24.16766	934.05	241.0
3030	26.84247	584.075	254.0
3039	25.84038	733.833333333	255.0
3264	34.52021	749.549019608	311.0
3274	37.82897	1103.22857143	331.0
3248	38.50875	752.0	297.0
3044	35.26716	615.608695652	277.0
3018	34.25912	950.162162162	305.0
3014	37.06871	964.0	326.0
3200	37.78904	975.058823529	311.0
3028	23.28963	613.6875	231.0
3272	23.93365	839.037037037	249.0
3292	21.97465	589.0	232.0
3109	36.46375	601.87755102	284.0
