	PD_whole_tree	chao1	observed_otus
3019	34.24747	1045.69291339	671.0
3290	52.90269	1659.45098039	870.0
3286	71.9438	1879.59322034	1039.0
3205	54.78571	1831.03389831	1045.0
3042	65.29133	1881.9375	919.0
3397	77.34964	2220.59146341	1088.0
3273	83.22543	2390.375	1151.0
3271	76.3155	2183.53571429	1067.0
3131	85.73	2280.37735849	1116.0
3279	86.30606	2825.31390135	1410.0
3389	57.14643	1922.625	912.0
3101	84.83955	2726.8622449	1290.0
3300	81.11271	2274.38248848	1223.0
3123	73.08667	2282.01923077	1044.0
3136	67.99827	2036.35947712	969.0
3139	82.54059	2381.68181818	1161.0
3032	47.96805	1344.29032258	661.0
3244	76.71166	2335.265625	1168.0
3148	73.18215	2082.14906832	1050.0
3265	74.43653	2138.07926829	1046.0
3297	83.51035	2632.42622951	1218.0
3275	62.35501	2077.10126582	1029.0
3266	81.79835	2425.54491018	1143.0
3187	87.36474	2386.78680203	1208.0
3201	58.75055	1813.37414966	913.0
3013	67.30069	1995.73333333	1006.0
3256	47.55924	1310.0	612.0
3099	61.45347	2210.06622517	1020.0
3245	77.11591	2109.50471698	1160.0
3188	63.59328	2036.2	989.0
3288	68.07257	2200.5375	1032.0
3299	75.91723	2412.94565217	1173.0
3294	64.0827	1941.67955801	1014.0
3400	35.16344	960.350515464	597.0
3186	90.27351	2679.11518325	1286.0
3140	83.35589	2358.40277778	1229.0
3396	69.58894	1850.77245509	989.0
3267	80.39178	2237.10344828	1120.0
3035	74.75568	2165.98913043	1096.0
3305	69.03633	1867.62179487	969.0
3204	81.5772	2597.22335025	1276.0
3395	82.68446	2661.24742268	1248.0
3025	81.30751	2556.59322034	1198.0
3141	85.51317	2644.08474576	1206.0
3302	73.04903	2251.71428571	1091.0
3303	66.59296	1902.28767123	1167.0
3270	77.86288	2168.5617284	1063.0
3390	80.95626	2243.96610169	1121.0
3020	82.53489	2121.87557604	1203.0
3206	52.27249	1726.84810127	984.0
3110	68.79156	2395.96335079	1173.0
3142	92.39521	2328.68115942	1246.0
3128	77.47564	2348.2208589	1078.0
3041	40.92866	1030.79787234	585.0
3129	83.18333	2275.16763006	1148.0
3124	74.85524	2398.1686747	1100.0
3021	40.20352	1066.61052632	585.0
3246	66.21894	1783.18421053	892.0
3281	85.15335	2713.12444444	1387.0
3132	61.77984	2069.01694915	1094.0
3182	53.89754	1621.56410256	781.0
3304	68.90239	1746.88819876	928.0
