	PD_whole_tree	chao1	observed_otus
230	49.8111	941.4	486.0
247	52.48075	1085.48	519.0
207	38.77086	798.220588235	421.0
342	44.47487	876.942307692	388.0
333	51.14722	1323.08536585	574.0
265	51.53451	1251.51111111	596.0
364	47.07865	1099.89830508	452.0
355	44.12187	1102.56896552	453.0
220	41.72983	1148.67857143	471.0
341	45.20575	1021.21666667	447.0
272	37.63144	636.924242424	362.0
226	56.5601	1227.03658537	581.0
358	49.31962	1111.11428571	500.0
346	47.01251	840.337837838	443.0
257	35.84225	940.775862069	438.0
233	38.72102	922.48	477.0
392	42.49094	540.25	339.0
347	49.0403	1166.03797468	544.0
264	36.41379	996.0	385.0
221	39.76254	921.0	466.0
383	46.84667	923.048387097	417.0
223	42.88272	834.725806452	421.0
283	42.79544	742.076923077	419.0
213	38.76883	547.06	358.0
255	42.11919	921.666666667	456.0
251	44.2282	938.753623188	462.0
325	55.96075	1128.0	548.0
423	51.05862	1282.53571429	572.0
245	58.03903	1063.68292683	542.0
211	48.52054	1123.76470588	516.0
246	49.15146	1003.51851852	450.0
189	58.82871	1118.76744186	551.0
343	50.61277	1174.22093023	543.0
135	59.11078	1264.73404255	615.0
205	41.47691	1167.24615385	491.0
212	42.02321	732.928571429	374.0
147	50.35122	955.974683544	486.0
378	45.7841	1219.23880597	509.0
266	53.58003	1152.03846154	538.0
248	42.66586	895.192307692	480.0
384	47.34531	1000.5	468.0
222	47.67737	1017.64935065	514.0
254	45.77478	1446.90909091	542.0
258	37.74731	927.217391304	443.0
348	48.08317	1004.24657534	473.0
369	51.00931	1132.65853659	541.0
353	59.63954	1473.39759036	624.0
218	48.20077	959.717647059	510.0
362	52.62223	1042.12345679	514.0
396	38.06232	947.111111111	416.0
279	46.83962	1082.95121951	536.0
324	50.05045	974.047619048	460.0
203	48.23206	1064.28571429	541.0
382	51.42076	1093.31707317	513.0
338	53.27621	1128.61363636	534.0
276	49.3756	1000.12345679	535.0
267	43.80854	981.405797101	459.0
198	50.17662	1137.01369863	547.0
344	45.1669	1078.30434783	500.0
354	43.0543	1077.71428571	503.0
394	33.46046	727.523809524	309.0
229	40.90761	1015.04411765	461.0
215	40.05858	1033.12280702	456.0
274	34.66268	691.220338983	364.0
225	55.63681	1226.33333333	584.0
139	49.76596	1088.3943662	490.0
329	48.80696	1016.06849315	481.0
349	46.14203	892.654545455	397.0
200	45.76283	1003.07692308	513.0
239	38.76931	763.204081633	353.0
275	46.44783	970.018181818	431.0
381	44.01833	1236.90909091	475.0
199	42.46739	1122.6557377	496.0
235	43.04274	779.516129032	405.0
376	54.16104	1081.68421053	454.0
240	41.68514	983.517857143	441.0
162	54.64478	1278.78571429	522.0
234	24.09256	476.026315789	238.0
357	49.01785	1159.125	537.0
379	48.23852	1160.25925926	538.0
350	44.47313	895.882352941	384.0
438	41.20712	836.857142857	339.0
244	28.03438	408.857142857	236.0
326	51.13446	1169.09090909	485.0
270	34.78203	704.692307692	407.0
101	40.34047	848.666666667	361.0
227	44.32264	812.037037037	455.0
377	38.52348	1014.6779661	444.0
436	38.83731	678.018181818	327.0
217	44.53084	1136.67901235	553.0
196	42.71813	1021.28169014	506.0
252	38.98306	887.5	457.0
284	41.13957	1072.66666667	403.0
356	43.01212	919.577464789	449.0
206	34.15511	897.885714286	335.0
197	31.18987	631.65625	357.0
337	41.25658	834.666666667	413.0
256	50.04311	1095.04225352	537.0
330	41.62213	933.392857143	404.0
372	30.10823	558.193548387	321.0
214	48.35215	1050.3875	512.0
336	39.87409	957.486486486	353.0
366	56.4837	993.946808511	520.0
172	47.38131	1108.75	463.0
138	37.901	688.212765957	330.0
250	43.38475	998.514285714	472.0
163	50.33439	1089.18181818	463.0
375	38.88614	977.428571429	397.0
370	37.70111	856.632653061	356.0
374	30.2428	611.8125	309.0
340	38.5389	908.56	391.0
216	45.99567	1074.20253165	529.0
154	47.33537	1143.69230769	472.0
219	45.18768	1082.09230769	494.0
334	36.30184	950.358490566	391.0
367	34.01297	674.018518519	338.0
100	36.47341	991.7	389.0
180	54.35728	1049.13924051	526.0
136	48.31531	911.126760563	455.0
253	47.06345	1113.86585366	526.0
371	46.52439	1047.875	472.0
152	43.83237	995.0	386.0
156	49.89816	1125.72727273	482.0
121	47.83852	1033.05263158	424.0
335	36.78509	946.486486486	342.0
127	54.17891	1057.36144578	517.0
145	58.67114	1107.05813953	532.0
107	51.69023	1054.37837838	492.0
111	44.64601	765.47761194	386.0
361	31.38101	618.538461538	280.0
331	27.1686	524.625	260.0
236	22.47999	420.933333333	210.0
191	31.96194	599.5	292.0
435	25.03356	482.5	248.0
153	50.63586	1303.74193548	501.0
155	34.87116	798.341463415	337.0
282	44.57309	1040.44262295	467.0
365	38.14671	675.263157895	340.0
148	47.22647	958.516666667	423.0
157	47.9696	1010.33333333	420.0
123	49.85068	1060.4057971	478.0
151	40.73995	700.508474576	353.0
117	43.37038	967.333333333	437.0
99	45.66729	1189.8125	450.0
161	52.47829	1135.0	509.0
150	50.36531	1229.36986301	517.0
332	32.30804	810.441860465	343.0
132	38.93189	758.915254237	369.0
177	31.28619	663.275	287.0
389	28.09197	487.617647059	241.0
149	38.5829	753.4375	343.0
597	48.82878	1159.3	583.0
861	35.85973	1087.09345794	592.0
864	33.74859	1174.16666667	571.0
599	40.29448	1166.0	516.0
811	50.23439	1429.0	610.0
771	40.69636	907.454545455	386.0
875	34.75328	901.430769231	411.0
783	45.48659	908.535714286	473.0
859	54.46308	1191.0	541.0
858	46.75443	1053.1641791	466.0
876	44.13191	1176.7254902	438.0
848	53.5358	1279.79518072	569.0
852	38.88075	901.0	407.0
773	53.58077	1266.80487805	564.0
839	46.14872	1219.34146341	533.0
822	47.46078	1203.13043478	500.0
832	48.12277	1112.5625	510.0
819	59.50875	1481.56122449	655.0
816	56.20456	1216.90526316	585.0
728	49.81753	1137.08536585	553.0
841	40.01486	1137.93220339	452.0
775	37.38155	804.762711864	370.0
756	47.98414	971.857142857	479.0
843	52.82601	1151.075	525.0
867	50.82015	1471.02985075	549.0
851	60.78864	1287.79381443	629.0
784	35.8657	727.85	348.0
873	37.5724	967.478873239	456.0
804	42.98565	933.345679012	458.0
821	34.79679	1011.01851852	416.0
779	56.96659	1242.53846154	598.0
836	42.86316	1118.44262295	455.0
754	49.12669	1151.19230769	505.0
826	47.44395	1187.78947368	512.0
716	48.44602	851.720430108	498.0
751	51.23866	1228.63076923	506.0
818	56.9832	1413.57317073	599.0
758	48.10937	981.2875	500.0
838	44.19005	934.038461538	465.0
883	53.11688	1269.2962963	562.0
778	39.82285	872.0	389.0
834	53.22256	1228.53846154	541.0
849	42.45108	1025.01408451	463.0
815	54.73405	1226.06451613	588.0
817	58.24027	1218.94680851	584.0
794	57.90019	1379.60240964	588.0
777	51.22594	1260.54878049	566.0
