	PD_whole_tree	chao1	observed_otus
230	50.81561	1006.2625	511.0
247	55.18371	1327.50632911	572.0
207	39.4287	938.430769231	448.0
342	45.54595	841.901639344	395.0
333	52.1104	1235.01190476	569.0
265	50.83508	1286.19230769	586.0
364	47.94529	1175.03773585	459.0
355	45.46773	992.014705882	454.0
220	39.86732	853.333333333	455.0
341	46.58629	927.545454545	433.0
272	36.35287	693.942307692	345.0
226	53.88946	1095.49367089	554.0
358	50.37579	1027.16666667	501.0
346	49.19868	1216.71428571	459.0
257	38.92501	947.323076923	453.0
233	40.12338	893.5	496.0
392	41.73467	564.519230769	326.0
347	48.75586	1261.04285714	541.0
264	36.69779	815.666666667	394.0
221	39.93348	938.753623188	462.0
383	48.88302	1039.25862069	427.0
223	42.38347	807.380952381	418.0
283	45.32202	795.227272727	410.0
213	37.10444	443.0	332.0
255	44.85936	991.015384615	465.0
251	44.53558	997.666666667	482.0
325	53.58725	1197.88059701	515.0
423	48.1072	1232.31818182	558.0
245	58.23744	1071.28571429	548.0
211	46.48413	1191.5	517.0
246	48.80635	870.151515152	450.0
189	58.82389	1161.44827586	560.0
343	52.75644	1311.95774648	524.0
135	59.7241	1234.67741935	604.0
205	41.63415	977.628205128	484.0
212	42.25248	723.4	389.0
147	49.21981	969.727272727	484.0
378	45.19359	1289.96666667	502.0
266	56.34136	1172.09638554	561.0
248	46.95714	1189.49180328	493.0
384	44.00852	936.971014493	449.0
222	50.90413	1151.75	563.0
254	45.86251	1119.58441558	541.0
258	40.35108	933.338235294	442.0
348	46.7031	1064.35820896	473.0
369	52.05867	1256.95890411	549.0
353	58.5467	1367.77906977	608.0
218	46.44833	1062.71428571	482.0
362	52.51369	1072.38157895	521.0
396	36.7269	945.454545455	424.0
279	45.95155	1054.08450704	500.0
324	49.16232	799.878378378	444.0
203	50.15909	1416.65151515	569.0
382	50.65443	1130.67901235	524.0
338	50.65166	1086.0	504.0
276	46.26618	973.575	523.0
267	47.0393	1013.3943662	475.0
198	52.97497	1298.15068493	568.0
344	45.29513	1214.78125	514.0
354	40.47645	1045.67164179	471.0
394	33.54149	541.549019608	289.0
229	38.86767	1005.93548387	446.0
215	43.59633	1151.44827586	478.0
274	37.61512	839.0	389.0
225	54.1285	1117.42528736	574.0
139	49.29812	974.465753425	477.0
329	47.83828	874.117647059	478.0
349	45.05871	785.220338983	388.0
200	46.0362	972.48	499.0
239	41.01431	787.181818182	365.0
275	47.29448	881.904761905	438.0
381	41.59431	931.95890411	460.0
199	41.47074	1107.86206897	491.0
235	43.31741	685.808823529	399.0
376	50.06794	980.516666667	445.0
240	39.96233	746.878787879	408.0
162	53.30895	1286.11428571	520.0
234	25.08867	477.166666667	237.0
357	50.32929	1179.72368421	529.0
379	48.10613	1107.5	497.0
350	45.06569	1034.71794872	377.0
438	40.09702	668.038461538	330.0
244	28.8259	543.5	242.0
326	49.68769	1222.921875	489.0
270	35.00522	753.090909091	398.0
101	43.60447	790.55	378.0
227	46.93395	957.513888889	468.0
377	37.70795	1050.18181818	438.0
436	39.70691	802.5625	341.0
217	45.51544	987.483870968	540.0
196	43.25077	1191.15384615	524.0
252	42.54343	976.241935484	458.0
284	42.00278	799.918032787	405.0
356	41.56039	956.661764706	450.0
206	34.42312	738.529411765	306.0
197	31.91083	852.058823529	384.0
337	39.65067	729.820895522	396.0
256	49.2195	1118.66176471	536.0
330	42.187	906.948275862	400.0
372	29.87825	649.243902439	303.0
214	45.27348	1038.53846154	505.0
336	40.16414	839.630434783	358.0
366	57.66959	1186.07228916	536.0
172	46.09469	961.72972973	460.0
138	41.27685	685.784313725	330.0
250	41.07233	960.408450704	464.0
163	53.77261	1087.26923077	489.0
375	40.74335	954.538461538	403.0
370	37.08551	803.882352941	357.0
374	29.1189	680.027777778	295.0
340	37.41211	765.625	370.0
216	46.77038	1037.8	517.0
154	45.45412	1076.078125	457.0
219	43.96836	1098.13114754	476.0
334	35.66533	923.053571429	398.0
367	36.10605	831.568181818	347.0
100	32.22729	855.375	381.0
180	56.05756	1258.66176471	536.0
136	49.71551	1226.96078431	472.0
253	46.0669	1368.04477612	543.0
371	46.83454	1100.90625	473.0
152	45.35863	1017.02040816	397.0
156	47.61992	1203.05263158	478.0
121	48.56018	1063.81818182	423.0
335	34.79415	753.659574468	326.0
127	53.02253	1083.71428571	509.0
145	57.58093	1166.4084507	522.0
107	50.11826	859.180722892	469.0
111	42.68914	1046.6097561	376.0
361	29.89197	567.87804878	273.0
331	25.64074	559.533333333	249.0
236	20.83622	494.636363636	207.0
191	33.2194	906.833333333	302.0
435	26.93211	546.133333333	274.0
153	49.94326	1210.625	491.0
155	34.32136	660.529411765	334.0
282	45.16845	934.5625	456.0
365	38.49355	681.962264151	336.0
148	45.75217	842.96875	406.0
157	46.51607	942.241935484	424.0
123	49.80549	1017.38888889	471.0
151	40.47493	799.833333333	347.0
117	42.31627	959.876712329	455.0
99	47.92038	1019.5	454.0
161	49.75923	1185.42857143	483.0
150	52.25112	1427.42857143	516.0
332	31.86799	689.3125	327.0
132	39.27957	785.272727273	367.0
177	28.56656	620.069767442	286.0
389	28.16228	571.724137931	241.0
149	37.20681	786.326086957	345.0
597	49.67127	1296.375	576.0
861	34.54819	1182.46601942	603.0
864	35.33484	1150.91304348	568.0
599	37.94428	1124.04347826	487.0
811	49.50839	1389.0	606.0
771	41.80408	925.2	395.0
875	31.63681	766.016129032	381.0
783	45.90735	841.375	477.0
859	53.36544	1286.49367089	557.0
858	45.79684	871.188405797	438.0
876	41.84551	1015.01851852	420.0
848	56.66236	1419.03448276	613.0
852	39.15067	833.254237288	383.0
773	54.07648	1336.58139535	581.0
839	42.37687	1160.83783784	501.0
822	48.24405	1121.26582278	515.0
832	47.33101	1094.65853659	503.0
819	57.57974	1385.34653465	642.0
816	57.3524	1483.78571429	622.0
728	50.77039	1336.66666667	555.0
841	41.33133	1161.35294118	428.0
775	36.56567	724.78125	372.0
756	48.29108	915.933333333	467.0
843	55.4679	1252.28378378	532.0
867	50.06901	1377.77464789	542.0
851	56.11446	1285.07142857	599.0
784	34.28405	737.396226415	339.0
873	38.92893	902.666666667	451.0
804	42.64687	1063.87878788	455.0
821	36.49201	926.015625	420.0
779	55.19216	1129.15	583.0
836	46.68162	1330.72131148	494.0
754	46.2826	1082.38888889	476.0
826	44.26531	1162.26923077	512.0
716	50.24093	928.070588235	504.0
751	50.87688	1186.72131148	495.0
818	60.22855	1373.10416667	623.0
758	48.72261	1146.31818182	507.0
838	43.4294	1010.4	467.0
883	53.36884	1150.53271028	583.0
778	40.61082	975.4375	433.0
834	53.51621	1140.44285714	504.0
849	47.01703	1090.63380282	484.0
815	56.74308	1388.5	602.0
817	58.36275	1217.90526316	586.0
794	59.93768	1351.75	601.0
777	55.50266	1437.0	612.0
820	56.37023	1422.13636364	621.0
807	46.56434	948.678571429	487.0
882	50.54261	1185.03296703	548.0
786	61.90373	1330.23076923	628.0
829	43.06023	1085.13432836	464.0
801	52.12424	1418.27272727	593.0
814	59.15824	1567.05660377	705.0
857	33.2212	1043.02857143	563.0
798	47.2754	1324.54545455	512.0
879	34.47392	1051.11320755	406.0
785	34.23156	646.885714286	288.0
791	42.20778	1269.4	523.0
598	40.11568	1103.04	513.0
782	38.54524	844.615384615	418.0
793	44.21922	1219.12244898	439.0
833	47.58618	1250.9	508.0
787	37.30822	864.635135135	427.0
844	30.69386	954.842105263	400.0
845	33.2168	902.015384615	427.0
808	49.24754	1295.42352941	581.0
878	36.94664	895.392857143	396.0
1283	51.01418	1295.84615385	570.0
717	38.37978	839.158730159	432.0
770	52.24401	1427.14814815	616.0
718	37.72714	747.125	349.0
726	56.20665	1346.77669903	655.0
752	43.28542	881.166666667	419.0
780	51.1617	1540.76388889	572.0
828	51.87705	1348.89156627	566.0
755	43.47725	816.265822785	441.0
733	43.87819	906.558139535	478.0
835	50.55121	1201.89230769	498.0
837	33.34855	835.172413793	389.0
727	50.0201	1238.63157895	533.0
868	34.50311	767.986486486	409.0
831	43.9656	955.636363636	486.0
781	29.75008	793.705882353	351.0
750	34.01723	806.780821918	404.0
596	42.99015	1100.52173913	489.0
830	38.84127	1022.41176471	448.0
862	33.45029	1033.36666667	525.0
869	38.18255	1167.94366197	489.0
842	37.85326	767.596491228	364.0
