	PD_whole_tree	chao1	observed_otus
3140	32.77179	1047.46428571	286.0
3396	32.6302	638.833333333	241.0
3267	32.33423	770.588235294	270.0
3035	31.66742	731.657894737	274.0
3305	28.13451	568.527777778	237.0
3204	35.82663	940.8	335.0
3395	37.49446	996.0	315.0
3025	35.00153	832.947368421	304.0
3141	37.43241	852.875	299.0
3302	32.99244	795.236842105	282.0
3303	28.66961	714.528301887	320.0
3270	33.96644	618.9	264.0
3390	33.52217	809.108108108	282.0
3020	37.25293	850.659574468	324.0
3206	22.01704	748.666666667	281.0
3110	28.84725	722.5	275.0
3142	40.64375	1053.66666667	342.0
3128	30.88715	675.216216216	259.0
3041	16.72823	516.15	171.0
3129	38.14967	719.418604651	293.0
3124	33.06084	820.032258065	271.0
3021	17.58462	543.882352941	165.0
3246	25.57007	579.166666667	191.0
3281	34.24507	1133.65	343.0
3132	28.06554	638.145833333	295.0
3182	23.85604	559.44	203.0
3304	27.21009	565.181818182	222.0
