	PD_whole_tree	chao1	observed_otus
230	65.61618	1588.74137931	801.0
247	69.61447	1950.74285714	865.0
207	53.95473	1297.4	707.0
342	59.73053	1130.55263158	628.0
333	72.19379	1974.07692308	916.0
265	71.43625	1794.25	935.0
364	63.35622	1536.28282828	714.0
355	58.53266	1486.71910112	703.0
220	56.33389	1359.3362069	732.0
341	61.05456	1518.78021978	698.0
272	50.40815	988.78313253	548.0
226	74.52254	1789.0	916.0
358	63.75897	1554.44347826	782.0
346	65.96931	1508.90265487	756.0
257	50.29299	1673.48314607	736.0
233	55.14342	1340.57894737	745.0
392	54.52651	1045.09375	519.0
347	67.26153	2044.525	907.0
264	49.19086	1265.86597938	629.0
221	53.6824	1548.0	754.0
383	64.22061	1457.32038835	698.0
223	56.10151	1075.60204082	621.0
283	62.32037	1304.12871287	682.0
213	41.00999	709.630434783	440.0
255	58.3297	1462.88461538	726.0
251	60.83462	1583.67346939	753.0
325	74.52576	1974.71428571	884.0
423	69.71248	1701.23566879	913.0
245	75.464	1606.859375	866.0
211	63.37424	1630.4	802.0
246	66.37527	1621.35714286	749.0
189	76.96692	2076.91891892	903.0
343	68.01493	1644.54615385	836.0
135	80.10328	1778.31410256	969.0
205	58.14296	1706.25688073	804.0
212	54.26707	1169.08536585	600.0
147	67.70068	1694.00900901	800.0
378	62.43277	1573.78030303	822.0
266	72.1813	1803.00740741	901.0
248	57.35675	1356.624	756.0
384	60.3896	1319.94957983	702.0
222	64.83528	1486.98529412	840.0
254	61.23122	1661.56692913	859.0
258	55.28774	1506.3125	743.0
348	59.51248	1479.59259259	737.0
369	70.88495	1583.95833333	873.0
353	79.06607	1909.56140351	1017.0
218	62.84579	1455.66371681	774.0
362	68.61862	1699.17241379	836.0
396	51.71918	1330.11881188	676.0
279	64.2918	1714.39823009	848.0
324	64.24065	1288.17857143	708.0
203	64.81207	1670.4351145	882.0
382	68.67971	1677.96212121	843.0
338	71.13118	1881.56140351	852.0
276	62.2368	1417.61417323	808.0
267	61.11125	1574.19811321	752.0
198	66.78577	1853.70588235	850.0
344	65.00597	1771.09090909	828.0
354	56.38026	1396.2	770.0
394	42.06647	873.762711864	439.0
229	54.75808	1410.05454545	724.0
215	57.94817	1430.58333333	739.0
274	48.01393	1073.85714286	581.0
225	71.34998	1727.51145038	904.0
139	67.92802	1642.63793103	791.0
329	63.23921	1354.77777778	749.0
349	59.56881	1101.90526316	601.0
200	63.67768	1591.66666667	807.0
239	52.29294	1086.95744681	584.0
275	58.13705	1064.84259259	644.0
381	56.81126	1349.17391304	723.0
199	54.35339	1435.125	750.0
235	56.36362	1241.26041667	648.0
376	69.67173	1437.3877551	718.0
240	54.1621	1315.5	672.0
162	73.08529	1691.6744186	830.0
234	35.3687	780.0	395.0
357	67.16435	1500.0	837.0
379	62.91845	1543.3125	816.0
