	PD_whole_tree	chao1	observed_otus
230	50.90972	1116.02985075	512.0
247	52.12195	1023.41860465	526.0
207	39.65316	796.227272727	411.0
342	46.17143	973.807692308	399.0
333	50.50661	1267.96153846	555.0
265	49.9662	1134.0	581.0
364	47.14625	1070.62295082	453.0
355	45.28987	862.0	435.0
220	40.75102	1041.2	457.0
341	45.08177	1096.55769231	434.0
272	37.88736	579.672413793	332.0
226	59.70078	1308.01136364	610.0
358	47.27959	1020.625	482.0
346	48.41913	950.548780488	481.0
257	36.43924	1014.5	449.0
233	40.42967	893.114942529	488.0
392	45.81123	736.222222222	364.0
347	49.0038	1200.31081081	532.0
264	33.93796	819.362068966	381.0
221	39.52521	937.942857143	468.0
383	49.27527	1015.875	440.0
223	42.05737	863.277777778	409.0
283	46.68042	814.347826087	426.0
213	37.97302	475.914893617	324.0
255	45.33259	1130.89830508	483.0
251	44.48085	950.48	477.0
325	54.64897	1221.56962025	551.0
423	49.28468	1197.125	539.0
245	60.03604	995.591397849	545.0
211	48.3655	1059.075	528.0
246	47.67783	1001.30508475	461.0
189	58.22186	1429.58823529	562.0
343	53.25794	1028.43617021	532.0
135	59.21595	1197.40909091	588.0
205	40.99482	1136.63076923	483.0
212	42.31424	801.111111111	383.0
147	50.3812	1089.01351351	503.0
378	49.57402	1304.1641791	528.0
266	55.90437	1335.075	576.0
248	44.75346	1080.97058824	490.0
384	45.83962	1055.25	450.0
222	50.61594	1151.12820513	545.0
254	45.45649	1035.93814433	558.0
258	39.93646	937.833333333	452.0
348	46.41788	998.633802817	468.0
369	50.61	1110.08536585	541.0
353	57.80696	1312.3814433	620.0
218	47.48334	1119.90625	492.0
362	50.5301	1017.94736842	504.0
396	38.28517	707.078947368	410.0
279	47.36488	1102.0	527.0
324	49.53849	1130.875	463.0
203	49.47801	1119.01111111	573.0
382	50.44594	1133.09638554	522.0
338	49.6616	1072.2027027	502.0
276	46.61315	1218.77777778	516.0
267	45.32516	1049.61538462	470.0
198	50.01559	1144.27631579	562.0
344	46.71562	1096.21126761	506.0
354	43.26414	1064.01369863	486.0
394	31.85243	646.0	282.0
229	38.66545	876.369863014	450.0
215	41.00494	841.451612903	435.0
274	36.31147	824.666666667	360.0
225	52.80562	1166.44578313	563.0
139	48.79405	1045.14705882	483.0
329	46.47886	947.283783784	471.0
349	46.27276	816.054545455	386.0
200	45.57102	1023.27631579	513.0
239	40.85229	735.052631579	361.0
275	46.29499	797.5	416.0
381	43.30953	998.147058824	472.0
199	42.11835	1029.4375	487.0
235	42.26533	723.5	407.0
376	49.15024	832.142857143	436.0
240	39.76235	779.702702703	430.0
162	52.4481	1099.57692308	513.0
234	26.10635	477.527777778	241.0
357	48.29187	1262.8358209	520.0
379	47.42559	1112.1369863	510.0
350	46.67661	989.06	401.0
438	42.01786	692.677966102	352.0
244	27.77354	394.682926829	232.0
326	49.17121	1056.09230769	468.0
270	36.0265	894.05	404.0
101	41.78177	716.157894737	360.0
227	46.03583	1085.13043478	482.0
377	36.24814	975.684210526	434.0
436	38.38175	699.0	325.0
217	43.3636	1064.0	531.0
196	42.62973	1022.83783784	510.0
252	38.51434	888.763888889	453.0
284	39.09514	826.056603774	392.0
356	43.26392	1095.81818182	455.0
206	32.70718	638.340909091	308.0
197	30.25132	910.0	385.0
337	39.27073	858.916666667	420.0
256	48.46107	989.25	518.0
330	39.15113	792.451612903	386.0
372	31.96151	626.018518519	321.0
214	46.15423	1151.91549296	516.0
