	PD_whole_tree	chao1	observed_otus
3139	35.17927	667.333333333	285.0
3032	18.521	364.0	162.0
3244	32.11713	704.692307692	273.0
3148	31.97053	677.75	275.0
3265	32.45606	603.023809524	261.0
3297	34.92467	969.25	290.0
3275	24.11279	606.736842105	255.0
3266	36.55333	887.837837838	306.0
3187	36.91296	760.622222222	305.0
3201	22.17494	595.103448276	220.0
3013	30.02965	1079.28571429	260.0
3256	16.83903	375.052631579	145.0
3099	28.70969	855.2	263.0
3245	31.15568	843.303030303	276.0
3188	25.45171	800.46875	257.0
3288	27.09735	902.4	258.0
3299	30.27638	825.523809524	293.0
3294	23.83688	693.090909091	237.0
3400	15.39658	580.136363636	199.0
3186	38.40094	966.88372093	322.0
3140	33.86025	770.682926829	295.0
3396	33.07069	615.069767442	261.0
3267	34.89857	898.451612903	282.0
3035	29.22888	745.516129032	260.0
3305	26.57828	727.107142857	238.0
3204	33.01558	783.886363636	304.0
3395	34.01002	780.575	293.0
3025	37.26212	779.277777778	291.0
3141	35.47063	930.567567568	303.0
3302	32.19681	722.894736842	275.0
3303	28.40507	726.019230769	316.0
3270	34.50589	667.5	259.0
3390	33.54003	824.848484848	275.0
3020	33.51427	704.071428571	290.0
3206	22.37635	824.875	297.0
3110	28.56333	754.5	282.0
3142	41.74687	1050.07692308	333.0
3128	31.59596	1162.375	274.0
3041	17.2441	363.038461538	161.0
3129	39.4416	748.055555556	326.0
3124	35.75087	867.483870968	276.0
3021	16.30479	274.677419355	154.0
3246	25.5884	647.357142857	210.0
3281	33.71752	1295.125	338.0
3132	25.87	593.466666667	278.0
3182	21.73192	463.888888889	195.0
3304	25.61545	425.692307692	204.0
