	PD_whole_tree	chao1	observed_otus
3016	98.77005	2993.88284519	1523.0
3289	48.8261	1795.15625	863.0
3031	57.64962	1748.21276596	867.0
3255	55.66443	1742.29752066	808.0
3034	60.95358	2000.43949045	982.0
3019	34.05521	1072.56896552	665.0
3290	51.51088	1638.77083333	857.0
3286	71.51726	1823.19889503	1034.0
3205	53.28117	1822.51704545	1038.0
3042	65.25695	1821.85106383	930.0
3397	76.68044	2209.83950617	1082.0
3273	82.58074	2320.97191011	1136.0
3271	75.54655	2070.18965517	1058.0
3131	82.94137	2197.22292994	1098.0
3279	86.2996	2781.62666667	1400.0
3389	57.16181	1762.14375	909.0
3101	83.36936	2456.0462963	1271.0
3300	81.64062	2377.21761658	1216.0
3123	74.49074	2183.5	1056.0
3136	68.99848	2080.86363636	983.0
3139	82.55356	2209.9787234	1146.0
3032	46.59365	1160.38983051	672.0
3244	77.93662	2352.39790576	1172.0
3148	72.08892	1875.37426901	1018.0
3265	74.09668	2024.55029586	1031.0
3297	84.17311	2431.01960784	1218.0
3275	62.54087	2066.0	1031.0
3266	79.08045	2360.76785714	1136.0
3187	87.99314	2326.67164179	1215.0
3201	58.53511	1781.25	901.0
3013	69.19874	2030.83928571	1021.0
3256	47.51197	1278.61797753	608.0
3099	62.90144	2143.98734177	1018.0
3245	78.734	2258.12676056	1187.0
3188	65.02179	2108.64285714	1007.0
3288	67.13026	2365.56944444	1033.0
3299	75.24064	2481.32	1166.0
3294	65.25372	2224.42307692	1022.0
3400	36.44528	1006.51111111	597.0
3186	90.53637	2605.01428571	1310.0
3140	84.30149	2531.64141414	1228.0
3396	68.58653	1711.62352941	966.0
3267	78.94356	2243.09302326	1113.0
3035	75.99175	2296.8372093	1108.0
3305	68.64322	1892.12426036	989.0
3204	81.57967	2988.08536585	1280.0
3395	81.96524	2629.95959596	1249.0
3025	82.08201	2632.20689655	1206.0
3141	86.36044	2426.63212435	1195.0
3302	74.04689	2236.29166667	1083.0
3303	67.37176	2107.20103093	1184.0
3270	77.43016	2154.96428571	1071.0
3390	80.76787	2297.81818182	1116.0
3020	82.60526	2293.05050505	1208.0
3206	50.85252	1711.24183007	963.0
3110	68.77743	2499.30508475	1168.0
3142	91.82746	2375.57142857	1260.0
3128	78.49801	2141.66666667	1059.0
3041	41.04612	1087.875	585.0
3129	82.88706	2270.78106509	1139.0
3124	76.74849	2407.47159091	1115.0
3021	40.02882	1049.69473684	587.0
3246	64.65314	1730.7114094	880.0
3281	84.94602	2780.12962963	1388.0
3132	62.63215	2129.49090909	1080.0
3182	53.35948	1690.91262136	766.0
3304	66.81621	1612.87861272	909.0
