	PD_whole_tree	chao1	observed_otus
230	66.36842	1417.71212121	801.0
247	68.48328	1720.09836066	851.0
207	54.38378	1242.69026549	696.0
342	59.91444	1142.50892857	634.0
333	70.5699	1862.05714286	924.0
265	70.84107	1727.07006369	942.0
364	63.73814	1608.1	724.0
355	60.4988	1301.65178571	702.0
220	55.23561	1367.87850467	716.0
341	59.60647	1472.71910112	689.0
272	49.43806	1068.31081081	548.0
226	74.22114	1863.96124031	920.0
358	64.67519	1524.0	777.0
346	64.413	1544.03	734.0
257	50.5637	1558.43157895	731.0
233	52.75864	1280.93650794	745.0
392	56.44965	959.6625	529.0
347	67.17875	1654.91366906	862.0
264	48.34448	1249.26582278	591.0
221	52.20025	1362.90265487	729.0
383	63.62519	1362.91089109	676.0
223	57.97396	1107.0990099	639.0
283	61.61696	1234.92920354	682.0
213	41.97567	697.518518519	459.0
255	59.28094	1394.40707965	730.0
251	59.87664	1350.66666667	722.0
325	72.83872	1847.71653543	885.0
423	71.3992	1916.1875	939.0
245	75.64212	1556.2	850.0
211	66.02266	1602.87096774	824.0
246	66.51468	1780.57142857	748.0
189	76.08414	1860.76335878	897.0
343	69.17861	1461.58598726	838.0
135	78.18521	1724.46835443	960.0
205	57.56068	1672.24778761	798.0
212	54.04597	1196.46341463	601.0
147	68.09225	1664.625	819.0
378	64.68567	1674.87407407	848.0
266	72.21987	1977.90756303	900.0
248	59.24739	1558.11926606	770.0
384	62.08329	1431.15533981	706.0
222	64.50475	1604.38842975	835.0
254	60.98919	1670.9	887.0
258	54.30044	1502.00925926	737.0
348	62.0972	1562.72727273	759.0
369	70.44098	1659.82222222	871.0
353	77.44695	2135.37931034	1017.0
218	63.27009	1368.04237288	761.0
362	68.91535	1525.90625	822.0
396	51.82627	1304.24752475	668.0
279	61.35889	1631.25	849.0
324	64.21758	1446.28712871	722.0
203	63.20238	1584.8540146	867.0
382	66.90915	1709.56896552	827.0
338	72.85709	1818.0	848.0
276	61.91528	1442.76106195	792.0
267	62.54546	1482.8907563	761.0
198	67.04353	1653.61016949	861.0
344	62.2093	1501.07692308	808.0
354	57.71837	1505.37815126	773.0
394	42.69743	874.0	451.0
229	54.49576	1328.8125	716.0
215	57.45306	1272.81395349	735.0
274	46.78508	1059.56179775	569.0
225	71.08039	1568.0754717	907.0
139	65.18981	1704.79591837	768.0
329	64.04676	1402.59836066	768.0
349	61.87883	1434.85714286	628.0
200	62.3861	1577.625	792.0
239	50.58398	1021.44186047	564.0
275	57.83321	1113.59803922	641.0
381	56.81726	1308.00840336	725.0
199	56.60099	1527.5	770.0
235	55.08667	1230.67010309	647.0
376	70.1127	1435.28971963	730.0
240	54.81304	1250.77669903	678.0
162	74.50423	1599.18120805	850.0
234	35.3135	815.018518519	389.0
357	68.02232	1606.33093525	860.0
379	63.25954	1552.768	808.0
350	64.66162	1477.5125	638.0
438	54.9881	1140.3253012	567.0
244	38.46851	686.960784314	364.0
326	68.32786	1723.83486239	797.0
270	48.36105	1278.62765957	640.0
101	59.32977	1254.77419355	613.0
227	61.12604	1289.28346457	743.0
377	53.29566	1332.26548673	715.0
436	51.96571	991.93902439	519.0
217	60.1188	1714.0	840.0
196	56.31928	1693.00900901	811.0
252	54.07428	1382.3592233	716.0
284	53.93028	1301.61797753	631.0
356	57.3561	1414.63793103	737.0
206	44.71571	1020.14705882	494.0
197	43.1334	1067.65	601.0
337	53.70355	1167.59090909	659.0
256	64.68638	1623.98130841	825.0
330	57.06331	1321.51923077	658.0
372	40.73271	1021.04477612	495.0
214	61.13043	1429.5	773.0
336	53.71484	1633.28125	601.0
366	74.0025	1578.97183099	858.0
172	62.1076	1386.03252033	734.0
138	50.3803	945.95	512.0
250	56.17994	1368.65	743.0
163	66.69633	1642.68421053	780.0
375	53.65748	1391.2244898	668.0
370	52.23214	1630.73770492	589.0
374	41.7417	857.223684211	483.0
340	49.42192	1135.55789474	605.0
216	61.2997	1415.94488189	797.0
154	63.27757	1452.125	750.0
219	60.40987	1660.04347826	801.0
334	47.49356	1298.73333333	624.0
367	47.50115	1229.8	550.0
100	51.85025	1491.44827586	655.0
180	71.05731	1561.31896552	810.0
136	65.36784	1498.85714286	754.0
253	61.30789	1438.71428571	820.0
371	62.97257	1595.0	753.0
152	62.97934	1349.51	652.0
156	67.09556	1609.0	776.0
121	63.36505	1356.33962264	677.0
335	48.40005	1079.86842105	517.0
127	69.41003	1506.05263158	819.0
145	75.20842	1641.12598425	835.0
107	69.68597	1420.18604651	786.0
111	59.70196	1330.96808511	632.0
361	38.65024	1055.59090909	420.0
331	36.07795	1046.70833333	424.0
236	29.72026	631.468085106	333.0
191	44.85885	1046.54545455	484.0
435	34.56642	741.714285714	400.0
153	67.2814	1903.59139785	793.0
155	47.57986	1186.0	560.0
282	62.67198	1567.4245283	757.0
365	52.23422	1236.07407407	574.0
148	63.07661	1566.62765957	692.0
