	PD_whole_tree	chao1	observed_otus
349	53.24766	1014.72972973	513.0
200	54.40412	1258.94117647	667.0
239	46.65671	1095.92307692	495.0
275	53.55678	1222.3220339	546.0
381	51.39311	1163.4	616.0
199	48.91582	1149.46808511	620.0
235	49.73413	1034.12345679	538.0
376	60.56068	1143.91860465	587.0
240	48.38153	1112.36144578	572.0
162	66.4592	1607.54545455	706.0
234	30.06635	671.217391304	321.0
357	58.71144	1530.05769231	712.0
379	56.548	1603.03333333	703.0
350	54.37787	1020.83783784	508.0
438	48.79167	932.238095238	450.0
244	33.72286	528.06122449	300.0
326	60.05419	1252.4587156	653.0
270	42.05332	1168.42857143	557.0
101	52.3497	1211.43548387	512.0
227	52.26316	1119.56122449	602.0
377	48.49202	1092.18811881	590.0
436	45.68607	938.454545455	417.0
217	54.63609	1433.54545455	710.0
196	50.28076	1492.40697674	677.0
252	48.99595	1118.31111111	593.0
284	47.62587	1278.61538462	537.0
356	51.83913	1436.70967742	646.0
206	39.45011	875.181818182	417.0
197	36.67953	831.833333333	476.0
337	48.87485	1183.0	561.0
256	60.60562	1319.41747573	699.0
330	48.59612	1216.25	530.0
372	38.84064	928.789473684	434.0
214	56.13565	1582.12121212	706.0
336	47.44543	1091.92307692	491.0
366	65.6115	1362.37837838	686.0
172	57.52865	1374.50561798	624.0
138	48.55662	914.03125	447.0
250	50.21484	1326.19417476	649.0
163	59.54575	1295.69724771	642.0
375	46.6871	1092.93670886	529.0
370	45.00066	1129.35	469.0
374	38.09072	881.052631579	415.0
340	44.38795	1013.62962963	514.0
216	54.86713	1298.45192308	684.0
154	58.04446	1339.80952381	654.0
219	53.54713	1514.43157895	687.0
334	41.19997	1046.01470588	496.0
367	41.07505	904.846153846	445.0
100	46.44152	1102.5	536.0
180	64.19467	1371.5	690.0
136	57.556	1168.59813084	630.0
253	54.4478	1212.72580645	677.0
371	54.17846	1379.97101449	598.0
152	53.06816	1204.4	529.0
156	59.01405	1335.97916667	644.0
121	54.47373	1015.7826087	538.0
335	43.53594	993.898305085	445.0
127	63.67695	1441.30555556	695.0
145	66.11148	1358.88461538	681.0
107	58.36839	1124.08163265	613.0
111	53.29734	1090.0	515.0
361	34.92534	660.590163934	360.0
331	31.88591	788.219512195	341.0
236	26.18339	614.0	291.0
191	39.94455	860.0	398.0
435	31.84179	789.56097561	347.0
153	60.8714	1288.36633663	645.0
155	41.2612	850.987012987	450.0
282	52.52393	1232.625	612.0
365	45.95591	988.0	462.0
148	54.5461	1327.54054054	567.0
157	54.20893	1070.51162791	549.0
123	59.79163	1370.16129032	648.0
151	45.00477	817.625	439.0
117	54.40362	1316.23076923	614.0
99	57.14509	1231.62162162	576.0
161	62.03343	1155.6779661	644.0
150	61.50343	1871.97468354	699.0
332	40.49281	1039.33333333	449.0
132	46.33806	953.25	486.0
177	36.09515	699.444444444	374.0
389	34.20385	675.9375	329.0
149	43.61187	939.625	436.0
597	57.75981	1450.71428571	753.0
861	42.4712	1248.28481013	778.0
864	39.97006	1291.1	743.0
599	47.35873	1386.88118812	655.0
811	59.08802	1733.80916031	823.0
771	50.3231	1172.07692308	534.0
875	41.95698	1127.57142857	550.0
783	52.27211	1132.66666667	601.0
859	63.89317	1412.44347826	722.0
858	53.38769	1186.91	614.0
876	53.2251	1291.21052632	611.0
848	63.2465	1619.0	794.0
852	45.64272	1026.78571429	521.0
773	64.33919	1576.47457627	758.0
839	54.94564	1336.36363636	690.0
822	57.00795	1351.40707965	687.0
832	56.77885	1256.34513274	662.0
819	70.26963	1749.00704225	874.0
816	72.46899	1812.40425532	881.0
728	59.56413	1704.90804598	727.0
841	50.97709	1618.27272727	623.0
775	44.13535	1017.58441558	492.0
756	55.57022	1165.74257426	625.0
843	64.17132	1660.18604651	690.0
867	57.88824	1362.41353383	732.0
851	69.17563	1796.30769231	826.0
784	41.60077	871.888888889	453.0
873	47.66526	1359.57291667	633.0
804	51.77051	1405.59782609	627.0
821	45.07175	1213.125	595.0
779	65.344	1662.7983871	804.0
836	56.00396	1615.13636364	667.0
754	55.27789	1208.53061224	617.0
826	55.85089	1611.17204301	683.0
716	58.90898	1148.07936508	688.0
751	63.44145	1433.83928571	707.0
818	67.91043	1916.92105263	827.0
758	59.80177	1325.02631579	700.0
838	53.10556	1250.33333333	610.0
883	66.39957	1558.11538462	781.0
778	48.28499	1163.20930233	551.0
834	65.70492	1409.96062992	727.0
849	56.0312	1208.34285714	620.0
815	63.27211	1488.024	774.0
817	69.36584	1584.56097561	785.0
794	67.90482	1524.2983871	777.0
777	64.05581	1707.3828125	813.0
820	71.18421	1989.41984733	899.0
807	54.97421	1227.88135593	668.0
882	60.86989	1644.24271845	732.0
786	71.2357	1552.39705882	826.0
829	50.76714	1250.25925926	625.0
801	67.57761	1837.80152672	847.0
814	73.82695	2011.28301887	977.0
857	42.64631	1396.208	761.0
798	60.93334	1614.0	728.0
879	40.50814	1010.01086957	529.0
785	39.34536	746.517857143	384.0
791	52.74628	1603.34653465	728.0
598	48.93813	1334.90909091	694.0
782	46.31666	983.16	567.0
793	51.36479	1550.4516129	571.0
833	54.69627	1378.59259259	669.0
787	41.98477	1130.0	532.0
844	40.01192	1182.08510638	569.0
845	40.14097	1111.53846154	548.0
808	60.6582	1483.04026846	802.0
878	45.87715	1237.15189873	550.0
1283	61.2719	1664.0	770.0
717	53.24069	1087.63888889	618.0
770	64.42878	1765.7238806	868.0
718	44.19447	922.0	448.0
726	65.32233	1855.05426357	888.0
752	52.05211	1222.86842105	568.0
780	56.25254	1418.9375	710.0
828	61.91244	1786.375	777.0
755	53.31931	1280.03571429	598.0
733	52.68814	1180.40384615	623.0
835	62.55079	1556.15789474	695.0
837	43.51784	1252.96153846	557.0
727	61.24919	1519.27272727	757.0
868	39.7721	950.25	519.0
831	56.22456	1518.14705882	680.0
781	39.41122	1003.90909091	493.0
750	44.42878	980.927927928	555.0
596	53.43091	1400.29166667	662.0
830	48.68175	1322.10526316	619.0
862	41.21778	1382.53	670.0
869	47.56607	1507.22580645	662.0
842	45.1974	1058.67857143	514.0
732	25.84722	520.716981132	321.0
863	31.11969	1025.88135593	433.0
860	54.87548	1291.62931034	661.0
850	44.48572	1292.26506024	569.0
3249	59.4711	2019.29007634	871.0
3293	49.50507	1648.425	761.0
3022	71.96064	1867.94202899	875.0
3247	76.0841	2384.39041096	1010.0
3269	75.3532	2312.97183099	992.0
3296	71.85083	2092.79527559	891.0
3015	71.37357	1929.07534247	910.0
3399	44.90687	1398.4789916	687.0
3026	54.35926	1606.14018692	728.0
3398	47.93493	1590.84375	683.0
3030	48.51882	1704.79439252	731.0
3039	52.00648	1583.09090909	721.0
3264	67.70475	2188.88976378	912.0
3274	68.79206	1719.63945578	871.0
3248	66.87279	1712.25	853.0
3044	61.50656	1601.80530973	751.0
3018	68.68327	1939.34883721	869.0
3014	71.6344	2119.37681159	936.0
3200	71.74959	1911.10569106	860.0
3028	50.80105	1710.5	733.0
3272	47.57233	1455.19298246	698.0
3292	47.16908	1650.11111111	723.0
3109	66.34938	1664.39130435	782.0
3040	27.31475	815.783783784	463.0
3185	53.80966	1721.0	731.0
3202	55.52733	1961.36111111	797.0
3024	36.11844	1121.78787879	603.0
3108	46.81795	1312.00943396	668.0
3143	79.43078	1999.08333333	943.0
3257	48.02449	1275.96	597.0
3027	52.19187	1509.23636364	694.0
3298	59.11286	1827.0234375	813.0
3126	66.53073	1878.77777778	856.0
3144	75.33719	2580.66911765	1063.0
3276	43.46873	1723.67241379	745.0
3391	66.21859	2207.59124088	935.0
3203	51.40521	1447.13513514	721.0
3280	73.96365	2585.45695364	1079.0
3016	82.08789	2360.70348837	1104.0
3289	40.045	1327.7628866	624.0
3031	45.71607	1221.22727273	614.0
3255	43.31354	1360.72727273	563.0
3034	47.64226	1606.85849057	704.0
3019	27.33714	929.317073171	493.0
3290	39.65808	1425.40697674	610.0
3286	57.28908	1542.55454545	735.0
3205	43.69359	1565.27586207	759.0
3042	53.9661	1505.04301075	681.0
3397	62.65904	1779.26605505	781.0
3273	66.37953	1676.83064516	788.0
3271	65.11358	1745.08130081	779.0
3131	69.21221	1500.65217391	768.0
3279	70.19439	2359.85714286	1012.0
3389	46.34977	1510.35294118	660.0
3101	68.84495	2032.82191781	926.0
3300	63.9675	1743.05970149	838.0
3123	59.17423	1798.89690722	720.0
3136	53.10762	1420.61946903	675.0
3139	66.51488	1815.77118644	817.0
3032	38.7293	1000.92957746	478.0
3244	63.76311	1860.59130435	806.0
3148	60.49213	1671.67961165	751.0
3265	60.42364	1449.08695652	720.0
3297	65.95129	1965.16393443	842.0
3275	49.38421	1547.79487179	741.0
3266	67.44072	1869.02362205	843.0
3187	71.57506	1946.85365854	854.0
3201	48.16274	1360.18627451	643.0
3013	55.12751	1704.52475248	722.0
3256	36.57135	777.538461538	419.0
3099	48.04675	1577.1	693.0
3245	62.8739	1850.54411765	843.0
3188	50.71578	1587.69306931	704.0
3288	52.42319	1586.09009009	716.0
3299	59.85623	1813.12195122	807.0
3294	50.21246	1520.70909091	690.0
3400	27.25712	752.0	443.0
3186	71.85621	2039.48888889	913.0
3140	64.85639	1755.37777778	835.0
3396	59.76589	1584.76470588	718.0
3267	62.75809	1676.40740741	807.0
3035	60.14493	1750.05714286	749.0
3305	54.93161	1441.6779661	696.0
3204	64.83482	2067.56716418	912.0
3395	66.1562	2119.5703125	888.0
3025	64.48533	1987.99137931	847.0
3141	68.60745	1883.97435897	822.0
3302	58.23123	1678.6	752.0
3303	52.38594	1640.22758621	854.0
3270	64.73226	1664.88983051	778.0
3390	64.60122	1630.97580645	787.0
3020	68.24843	1732.50359712	860.0
3206	42.2286	1363.82786885	726.0
3110	55.25147	1791.0	809.0
3142	72.02649	1717.63945578	869.0
3128	59.89258	1710.25	737.0
3041	32.60905	794.0	437.0
3129	69.48583	1877.7826087	836.0
3124	62.34829	2034.78571429	772.0
3021	32.24768	1013.56603774	431.0
3246	50.88152	1423.5	602.0
3281	67.19216	1929.26785714	964.0
3132	49.33058	1498.78947368	766.0
3182	44.6196	1479.57142857	554.0
3304	55.65035	1503.83486239	685.0
