	PD_whole_tree	chao1	observed_otus
3187	93.97667	2592.91071429	1359.0
3201	63.36155	1916.85798817	1017.0
3013	74.18367	2248.79569892	1146.0
3256	50.67027	1362.91089109	676.0
3099	66.38233	2315.68539326	1138.0
3245	82.85204	2326.00420168	1301.0
3188	68.98375	2243.63535912	1128.0
3288	74.25771	2334.54545455	1161.0
3299	81.11716	2689.95959596	1309.0
3294	69.49849	2282.50537634	1138.0
3400	38.00831	967.921052632	647.0
3186	96.30391	2680.11538462	1428.0
3140	89.52613	2504.50396825	1366.0
3396	73.46647	1864.70769231	1082.0
3267	85.11779	2460.6443299	1246.0
3035	81.16752	2377.12195122	1231.0
3305	74.39621	2076.375	1103.0
3204	87.95404	3106.02912621	1444.0
3395	88.75749	2788.4893617	1408.0
3025	87.80426	2708.0	1349.0
3141	91.95531	2662.93150685	1339.0
3302	79.65037	2503.39130435	1219.0
3303	71.10653	2158.05829596	1292.0
3270	84.11832	2318.61538462	1200.0
3390	86.06594	2567.04918033	1253.0
3020	88.42477	2322.48101266	1334.0
3206	55.61441	1918.00606061	1078.0
3110	73.86177	2427.57383966	1311.0
3142	97.34412	2407.03658537	1381.0
3128	83.62184	2366.35	1195.0
3041	43.69123	1162.33333333	650.0
3129	88.58487	2432.3	1278.0
3124	80.55313	2639.47593583	1236.0
3021	44.12637	1178.14423077	653.0
3246	71.48279	1940.25862069	1005.0
3281	91.89197	2959.19672131	1539.0
3132	67.53093	2376.33149171	1211.0
3182	57.96885	1820.484375	873.0
3304	71.97408	1723.69430052	1011.0
