	PD_whole_tree	chao1	observed_otus
876	57.85923	1196.26168224	692.0
848	72.06773	1489.75675676	926.0
852	55.21285	1071.19090909	658.0
773	71.42611	1415.00645161	895.0
839	60.17965	1317.99367089	855.0
822	65.41535	1382.59090909	867.0
832	64.19181	1374.65217391	839.0
819	77.51261	1541.97714286	1010.0
816	78.60168	1518.6779661	1000.0
728	63.99366	1441.24390244	834.0
841	55.87798	1213.55725191	750.0
775	52.15695	1010.23636364	624.0
756	58.83788	1060.05084746	700.0
843	72.41532	1388.18181818	855.0
867	66.8084	1329.71264368	896.0
851	74.06234	1430.2875	939.0
784	47.24869	858.373737374	549.0
873	52.91621	1218.16239316	740.0
804	59.00406	1161.0	762.0
821	50.04796	1031.4453125	674.0
779	69.17882	1388.50344828	884.0
836	62.25939	1379.26666667	797.0
754	63.70092	1343.42857143	802.0
826	64.74827	1564.02173913	880.0
716	62.99586	1202.51401869	752.0
751	65.68745	1293.90510949	801.0
818	74.76276	1528.7037037	962.0
758	64.13401	1228.888	784.0
838	59.00485	1296.02608696	771.0
883	71.31347	1283.2195122	887.0
778	53.65609	1160.55555556	645.0
834	72.84501	1595.8	875.0
849	61.34072	1003.60305344	699.0
815	72.64714	1552.92517007	940.0
817	75.47973	1458.14285714	919.0
794	74.97045	1434.75625	931.0
777	69.70183	1554.04316547	918.0
820	77.29505	1695.73684211	1078.0
807	61.30741	1107.7804878	748.0
882	69.08184	1379.52317881	872.0
786	78.226	1435.77714286	959.0
829	61.72556	1378.10344828	825.0
801	69.82153	1531.3372093	980.0
814	80.61393	1673.12444444	1145.0
857	45.18982	968.044444444	743.0
798	68.6436	1486.3	913.0
879	48.10138	1177.52727273	690.0
785	43.97225	653.101694915	398.0
791	54.04165	1136.3557047	783.0
598	53.03738	1119.24626866	771.0
782	49.96808	910.835443038	589.0
793	56.82594	1024.71774194	675.0
833	63.88202	1335.5942029	822.0
787	50.04233	988.552631579	641.0
844	41.91534	987.092783505	621.0
845	44.55934	995.182692308	646.0
808	64.88891	1447.26875	941.0
878	49.5623	1102.81578947	669.0
1283	66.95154	1441.03614458	931.0
717	52.53499	949.315217391	611.0
770	69.81117	1419.52830189	940.0
718	44.96607	682.514285714	460.0
726	71.71708	1643.67741935	989.0
752	58.32987	1249.0952381	697.0
780	62.28719	1378.16891892	863.0
828	69.46278	1505.87209302	952.0
755	60.32676	1218.31304348	726.0
733	56.02438	1101.22727273	707.0
835	66.89127	1337.80769231	824.0
837	46.88391	1050.81896552	659.0
727	64.00836	1432.57777778	862.0
868	44.17446	813.316326531	563.0
831	60.30468	1288.15436242	815.0
781	42.60639	966.068965517	564.0
750	46.78462	974.318965517	640.0
596	54.82037	1207.49137931	748.0
830	54.38393	1308.55263158	748.0
862	44.93943	991.15	693.0
869	53.08579	1189.54347826	767.0
842	51.3481	1100.73636364	654.0
732	24.48805	478.523809524	294.0
863	34.45581	872.386363636	513.0
860	63.31868	1226.60869565	814.0
850	52.71472	1194.79166667	736.0
3249	66.77093	1555.11764706	987.0
3293	54.56184	1326.05555556	865.0
3022	78.99649	1605.26404494	1007.0
3247	82.83565	1803.4195122	1135.0
3269	81.51472	1704.51980198	1109.0
3296	75.35396	1610.68627451	965.0
3015	74.5783	1708.75862069	1037.0
3399	50.3503	1135.12080537	773.0
3026	59.60169	1420.78231293	867.0
3398	51.56663	1272.62307692	770.0
3030	53.3306	1328.10638298	812.0
3039	57.89726	1345.77483444	846.0
3264	71.49875	1536.32065217	997.0
3274	73.88067	1649.94375	993.0
3248	71.81282	1455.06535948	923.0
3044	69.75083	1342.38709677	863.0
3018	77.39171	1845.09615385	1039.0
3014	79.08995	1655.4	1112.0
3200	77.22429	1618.13095238	987.0
3028	53.94719	1307.24550898	846.0
3272	51.46685	1194.27272727	796.0
3292	54.92622	1308.28571429	821.0
3109	72.99926	1498.44375	930.0
3040	27.44946	596.013513514	445.0
3185	60.2093	1344.86486486	848.0
3202	61.94307	1367.20338983	905.0
3024	38.92288	870.121495327	624.0
3108	51.70259	1112.69298246	714.0
3143	83.8101	1550.26923077	1034.0
3257	55.64476	1185.37704918	713.0
3027	58.67094	1392.5	806.0
3298	64.54287	1381.12	909.0
3126	74.09338	1517.2826087	990.0
3144	81.19508	1879.18137255	1192.0
3276	46.30716	1211.70895522	774.0
3391	74.82963	1774.70892019	1124.0
3203	60.83933	1401.37735849	902.0
3280	77.89274	1963.21126761	1231.0
3016	85.00007	1866.63959391	1200.0
3289	41.4833	1014.8362069	641.0
3031	49.78643	1093.81632653	729.0
3255	52.79955	1274.13636364	661.0
3034	53.7128	1300.67938931	788.0
3019	27.26731	662.402985075	458.0
3290	44.41425	1062.84615385	664.0
3286	62.17305	1339.47887324	843.0
3205	45.70114	1111.47368421	772.0
3042	60.56796	1491.70588235	782.0
3397	66.92974	1378.53378378	866.0
3273	73.2707	1690.92307692	943.0
3271	67.66671	1488.18604651	854.0
3131	74.91151	1462.18918919	923.0
3279	74.25194	1708.4893617	1097.0
3389	50.6439	1224.99173554	726.0
3101	75.32287	1669.79365079	1059.0
3300	72.48236	1479.27717391	978.0
3123	66.69414	1560.29801325	909.0
3136	62.71013	1441.54545455	835.0
3139	74.87261	1592.91304348	971.0
3032	44.07599	865.413793103	533.0
3244	68.30555	1580.19760479	959.0
3148	64.62672	1311.9787234	846.0
3265	68.50422	1330.22699387	872.0
3297	72.03733	1601.6875	994.0
3275	53.68392	1430.59677419	822.0
3266	70.6999	1579.04081633	928.0
3187	78.79786	1720.66292135	1031.0
3201	53.43004	1284.35507246	787.0
3013	61.27141	1249.64285714	823.0
3256	42.58307	877.512195122	513.0
3099	54.80441	1409.9375	839.0
3245	67.9973	1486.47953216	937.0
3188	56.61901	1370.37226277	828.0
3288	62.15963	1414.89726027	849.0
3299	64.94934	1608.14084507	928.0
3294	57.30823	1447.0	829.0
3400	30.56891	575.076923077	426.0
3186	81.75002	1697.95631068	1114.0
3140	73.68289	1566.26570048	1027.0
3396	62.8598	1213.55629139	816.0
3267	68.36213	1520.20437956	881.0
3035	69.22292	1479.55882353	937.0
3305	60.24184	1163.06040268	774.0
3204	70.43633	1732.63125	1032.0
3395	74.90007	1873.79891304	1077.0
3025	72.51474	1584.49418605	984.0
3141	78.10176	1658.63451777	1038.0
3302	63.16452	1468.30769231	839.0
3303	55.85999	1313.05405405	874.0
3270	69.73561	1401.55704698	874.0
3390	70.45444	1497.02222222	882.0
3020	72.08945	1436.13548387	929.0
3206	43.42994	1090.47222222	721.0
3110	62.18384	1464.73404255	958.0
3142	80.81233	1490.09767442	1047.0
3128	70.32817	1596.00653595	912.0
3041	37.4416	807.375	471.0
3129	73.59029	1547.55921053	952.0
3124	65.79977	1535.0	898.0
3021	34.92716	690.538461538	453.0
3246	57.99832	1182.59663866	704.0
3281	74.95247	1727.17821782	1117.0
3132	53.66671	1324.91366906	847.0
3182	50.61315	1192.26	669.0
3304	58.93266	1085.6	710.0
