	PD_whole_tree	chao1	observed_otus
229	64.78612	1684.81560284	923.0
215	67.82519	1780.05035971	953.0
274	56.44748	1295.46788991	719.0
225	81.45028	2056.84269663	1149.0
139	79.35746	1995.84375	1035.0
329	75.45725	1837.80291971	974.0
349	74.20294	1687.56	843.0
200	73.98396	1751.04918033	1039.0
239	60.95798	1234.37815126	727.0
275	67.78242	1437.73387097	826.0
381	71.60493	1792.82738095	1005.0
199	66.90527	1814.89261745	991.0
235	66.1599	1532.11940299	847.0
376	80.59576	1776.13868613	930.0
240	63.78322	1478.02	883.0
162	88.20779	2038.18274112	1126.0
234	41.3841	1077.44262295	504.0
357	79.06974	1934.14	1129.0
379	73.35405	1869.70175439	1053.0
350	73.95084	1790.22522523	835.0
438	63.89936	1384.39393939	706.0
244	43.7314	856.641791045	467.0
326	79.23921	1932.42307692	1027.0
270	57.60659	1428.55483871	850.0
101	69.19191	1575.65254237	794.0
227	70.44432	1718.125	956.0
377	63.91712	1611.35	940.0
436	62.46685	1186.23931624	682.0
217	70.91957	1956.26060606	1097.0
196	68.04098	1669.09574468	1024.0
252	61.90599	1689.75	904.0
284	64.64759	1562.77692308	840.0
356	69.18532	1821.90540541	979.0
206	55.14974	1288.55555556	661.0
197	48.8116	1276.27067669	763.0
337	64.07979	1615.48120301	866.0
256	78.26557	1897.5617284	1071.0
330	68.03151	1479.68918919	836.0
372	49.78576	1337.96296296	639.0
214	72.03945	2213.39568345	1059.0
336	64.60169	1693.13636364	791.0
366	85.39594	1920.59195402	1078.0
172	76.26207	1877.37037037	989.0
138	62.21297	1314.0	669.0
250	68.04077	1849.87412587	974.0
163	79.8487	2056.43478261	1035.0
375	64.3053	1736.0979021	888.0
370	61.3007	1584.23893805	768.0
374	51.03555	1149.78787879	631.0
340	59.90586	1494.421875	807.0
216	69.52495	1943.52173913	1025.0
154	74.92978	1733.6	1007.0
219	70.62917	1993.13291139	1048.0
334	56.87826	1480.75735294	812.0
367	57.06459	1335.02380952	733.0
100	62.78955	1780.44360902	887.0
180	84.31096	1830.55828221	1056.0
136	78.14086	1591.67241379	977.0
253	71.23075	1742.94845361	1066.0
371	74.13471	1954.20529801	994.0
152	74.76521	1745.0	872.0
156	79.63079	1907.68553459	1016.0
121	73.00281	1796.00793651	876.0
335	57.73447	1347.59405941	679.0
127	81.13974	1905.75280899	1076.0
145	87.75604	2060.66071429	1092.0
107	80.14157	1815.73469388	984.0
111	70.8777	1700.57936508	837.0
361	47.83285	1102.1686747	569.0
331	43.56899	1272.68181818	547.0
236	36.19475	839.153846154	448.0
191	53.88071	1418.20930233	650.0
435	41.80568	1001.97468354	532.0
153	82.93233	2221.04081633	1059.0
155	53.40679	1411.57731959	704.0
282	72.22802	1826.84615385	985.0
365	62.19112	1567.15	745.0
148	74.14886	1921.00793651	907.0
157	74.31261	1697.97945205	904.0
123	79.00522	1735.08571429	1005.0
151	65.79421	1637.55789474	742.0
117	70.02271	1670.52980132	925.0
99	75.34427	1638.82142857	914.0
161	80.4211	1822.3038674	1039.0
150	79.86415	1896.05263158	1045.0
332	54.00541	1257.5	710.0
132	61.08072	1263.0	735.0
177	50.62008	1084.50458716	625.0
389	44.93327	976.678571429	515.0
149	59.50509	1359.7244898	704.0
597	77.05535	2132.18181818	1184.0
861	57.11748	1905.07978723	1179.0
864	56.38668	1883.19565217	1147.0
599	66.13156	1907.03243243	1064.0
811	81.51154	2528.24680851	1371.0
771	68.08888	1760.99173554	854.0
875	58.76721	1429.06756757	857.0
783	67.84751	1558.81097561	951.0
859	84.67011	2181.39893617	1164.0
858	70.70365	1776.12426036	996.0
876	70.75837	1792.96969697	972.0
848	87.60658	2329.30653266	1253.0
852	62.64556	1471.44897959	844.0
773	86.18148	2276.66009852	1228.0
839	72.87307	1857.14	1094.0
822	77.22112	2173.36931818	1118.0
832	75.71523	2134.03773585	1078.0
819	91.69522	2534.24324324	1378.0
816	94.62302	2434.52401747	1357.0
728	78.23728	2554.22151899	1182.0
841	66.66528	1964.82758621	976.0
775	61.51353	1506.18978102	814.0
756	71.11112	1688.79220779	967.0
843	85.64975	2022.23529412	1115.0
867	79.78483	2175.84771574	1186.0
851	90.26862	2344.65876777	1292.0
784	55.38306	1346.11607143	720.0
873	66.3157	1851.92073171	1010.0
804	69.73699	1827.25423729	1002.0
821	60.38341	1676.98684211	908.0
779	85.50799	2309.76811594	1256.0
836	74.36618	2178.30769231	1072.0
754	72.78754	1980.98170732	1030.0
826	78.23558	2304.83333333	1137.0
716	74.99819	1738.01886792	1015.0
751	79.29424	1836.13	1084.0
818	93.20742	2553.60444444	1358.0
758	78.70684	2002.94382022	1111.0
838	70.09525	1844.58709677	994.0
883	87.10425	1961.72961373	1216.0
778	63.19661	1660.61538462	880.0
834	85.91861	2339.03389831	1162.0
849	75.98294	1746.05494505	1016.0
815	88.92859	2315.32512315	1257.0
817	91.3466	2285.69339623	1263.0
794	88.9723	2271.53846154	1236.0
777	86.61231	2680.7	1307.0
820	92.5531	2715.48017621	1418.0
807	76.34345	1879.2392638	1045.0
882	85.37442	2390.26256983	1201.0
786	96.51962	2345.25206612	1363.0
829	70.57151	1940.79255319	1063.0
801	86.81736	2258.46268657	1356.0
814	97.56874	2694.77580071	1546.0
857	59.23489	1736.59545455	1165.0
798	84.49591	2399.525	1211.0
879	57.28887	1843.90510949	915.0
785	52.67063	1002.15853659	556.0
791	70.31591	1985.77777778	1126.0
598	65.22119	1936.24861878	1093.0
782	58.96829	1431.16239316	835.0
793	70.08964	1877.88194444	948.0
833	75.25906	2130.52095808	1083.0
787	59.64838	1602.28057554	869.0
844	51.25978	1699.02439024	863.0
845	54.86833	1621.0979021	902.0
808	82.43149	2494.27751196	1317.0
878	61.29873	1586.18300654	875.0
1283	79.41358	2320.5	1204.0
717	66.05252	1590.63909774	910.0
770	85.41648	2224.472103	1322.0
718	56.54793	1186.14018692	688.0
726	90.02601	2714.66363636	1414.0
752	67.69434	1965.73109244	909.0
780	74.30312	2044.96808511	1127.0
828	83.7937	2451.71573604	1266.0
755	70.61552	1801.38709677	964.0
733	67.25252	1616.9375	980.0
835	80.41783	1999.93181818	1085.0
837	56.78876	1797.31538462	887.0
727	79.39564	2222.49751244	1202.0
868	54.44964	1310.44366197	806.0
831	73.75018	2047.45714286	1068.0
781	52.8759	1507.32142857	766.0
750	59.91929	1681.12418301	914.0
596	70.46814	1910.28426396	1090.0
830	66.55911	2136.3828125	974.0
862	59.16749	1813.27624309	1062.0
869	64.1627	1803.0	1023.0
842	60.29025	1602.7593985	833.0
732	32.52573	786.0625	472.0
863	42.14025	1452.0	692.0
860	76.39932	2016.54891304	1085.0
850	62.63753	1801.75147929	947.0
3249	82.43901	2717.08333333	1452.0
3293	69.96025	2394.69626168	1258.0
3022	96.24297	2746.72727273	1418.0
3247	104.43051	3129.87625418	1682.0
3269	102.72588	2914.32384342	1609.0
3296	96.01951	2692.54054054	1407.0
3015	94.87051	2998.25409836	1509.0
3399	64.19683	2000.5	1108.0
3026	75.71536	2677.0	1235.0
3398	65.05465	2207.66850829	1113.0
3030	66.48256	2243.0104712	1159.0
3039	74.47737	2438.50970874	1227.0
3264	93.77557	3063.19148936	1506.0
3274	92.72124	2775.69162996	1427.0
3248	90.18952	2524.88479263	1365.0
3044	86.29219	2198.40807175	1235.0
3018	94.26994	3085.56603774	1451.0
3014	97.37714	2877.17857143	1558.0
3200	91.54285	2437.44954128	1328.0
3028	68.9124	2466.1641791	1221.0
3272	66.14378	2202.49751244	1182.0
3292	70.33305	2528.72164948	1224.0
3109	88.68832	2566.04060914	1292.0
3040	36.65006	1109.3671875	723.0
3185	73.71736	2274.14136126	1180.0
3202	74.84235	2306.36363636	1257.0
3024	48.95777	1611.50675676	941.0
3108	63.52042	1910.6779661	1067.0
3143	102.66097	2754.89565217	1471.0
3257	67.79642	1997.73376623	985.0
3027	73.43742	2582.32163743	1172.0
3298	82.5061	2512.83404255	1343.0
3126	89.26038	2628.11304348	1384.0
3144	100.95904	3415.04961832	1709.0
3276	62.30244	2446.08673469	1205.0
3391	91.85374	3061.93584906	1559.0
3203	74.41456	2330.88625592	1256.0
3280	102.10833	3655.9137931	1825.0
3016	107.582	3465.63176895	1776.0
3289	53.3671	1791.20588235	979.0
3031	62.07279	1977.22289157	1014.0
3255	63.39958	2030.15	936.0
3034	67.4041	2404.76470588	1141.0
3019	37.15311	1214.10869565	769.0
3290	58.37641	1855.50537634	1023.0
3286	79.15156	2071.09722222	1197.0
3205	60.13881	2079.0625	1218.0
3042	71.63675	2062.38650307	1071.0
3397	84.06923	2319.73658537	1246.0
3273	91.32164	2674.61386139	1321.0
3271	83.94596	2513.69072165	1249.0
3131	91.33122	2408.24365482	1274.0
3279	94.359	3213.13740458	1638.0
3389	63.42982	2108.69822485	1056.0
3101	91.03114	2913.89361702	1485.0
3300	92.02602	2868.49122807	1435.0
3123	80.07875	2559.12371134	1236.0
3136	76.082	2370.81767956	1140.0
3139	92.35123	2777.3125	1365.0
3032	52.19553	1364.54615385	769.0
3244	85.61137	2671.90990991	1359.0
3148	78.03218	2193.11170213	1179.0
3265	82.69333	2316.88888889	1194.0
3297	93.32239	3040.43317972	1432.0
3275	68.19283	2392.25396825	1210.0
3266	88.42898	2819.87692308	1333.0
3187	96.25884	2832.26315789	1427.0
3201	67.32406	2176.7791411	1078.0
3013	76.13804	2241.93367347	1179.0
3256	51.86274	1308.73553719	701.0
3099	68.03065	2478.29378531	1174.0
3245	84.87946	2428.184	1358.0
3188	69.46033	2347.75	1153.0
3288	76.07161	2587.00574713	1201.0
3299	84.15779	2938.18	1372.0
3294	71.23338	2479.77094972	1171.0
3400	39.13567	1080.56603774	677.0
3186	100.11389	2874.89958159	1504.0
3140	90.85995	2595.52307692	1415.0
3396	75.02601	1993.09405941	1130.0
3267	87.22734	2765.01648352	1299.0
3035	82.36003	2454.17241379	1249.0
3305	76.35472	2059.22613065	1135.0
3204	90.08602	3179.00469484	1481.0
3395	90.04556	2870.6322314	1449.0
3025	89.34302	2645.67782427	1394.0
3141	94.62289	2853.12616822	1382.0
3302	82.94792	2639.8	1279.0
3303	72.47304	2182.44537815	1334.0
3270	85.8012	2198.25663717	1236.0
3390	89.04596	2627.28571429	1303.0
3020	90.8475	2441.904	1395.0
3206	56.89968	2058.65714286	1132.0
3110	75.59844	2598.46551724	1352.0
3142	99.02462	2563.00398406	1438.0
3128	85.9607	2610.93939394	1256.0
3041	45.71445	1296.75	686.0
3129	90.3311	2464.11057692	1308.0
3124	81.32636	2732.29100529	1262.0
3021	44.84643	1273.78301887	681.0
3246	71.39162	1973.55621302	1014.0
3281	94.24643	3019.26996198	1605.0
3132	69.09398	2450.125	1243.0
3182	59.2725	1777.16546763	894.0
3304	74.70746	1968.61666667	1055.0
