	PD_whole_tree	chao1	observed_otus
834	66.82547	1141.2983871	745.0
849	55.85551	803.958762887	569.0
815	65.74964	1069.39855072	772.0
817	66.44739	1016.84	737.0
794	65.78941	991.4375	754.0
777	62.01485	1083.18978102	758.0
820	68.01523	1286.11184211	882.0
807	56.37356	858.32038835	618.0
882	60.9588	1153.49056604	719.0
786	68.51656	1027.10791367	760.0
829	53.70103	1038.66666667	693.0
801	63.42252	1154.02941176	795.0
814	71.92072	1248.03658537	913.0
857	37.74255	694.165137615	567.0
798	60.75982	1071.43835616	737.0
879	41.85125	839.782608696	546.0
785	39.15896	485.285714286	322.0
791	47.99436	814.449152542	614.0
598	47.41862	846.634615385	615.0
782	46.28144	685.214285714	480.0
793	52.30784	866.696969697	577.0
833	59.19964	1028.74561404	691.0
787	44.01445	800.93902439	523.0
844	36.86177	737.4375	501.0
845	39.88671	730.666666667	509.0
808	57.42111	1003.55319149	746.0
878	43.04703	793.0	535.0
1283	61.05866	1127.87943262	786.0
717	47.79476	778.153846154	499.0
770	61.05403	1071.48245614	741.0
718	41.28486	541.684210526	383.0
726	63.25954	1114.44444444	780.0
752	52.09946	907.4	585.0
780	55.59843	993.551724138	692.0
828	61.97388	1102.71942446	767.0
755	55.23059	888.78125	595.0
733	49.50116	783.395348837	552.0
835	61.65142	1044.99137931	701.0
837	41.06017	772.225806452	534.0
727	57.37677	1014.65178571	688.0
868	39.26327	619.0125	456.0
831	56.33903	1061.52252252	684.0
781	38.59097	704.561643836	456.0
750	42.09728	723.183908046	508.0
596	48.02903	828.125	584.0
830	47.50962	975.436170213	620.0
862	37.69339	707.066666667	534.0
869	45.92575	866.050420168	621.0
842	47.74699	911.075949367	545.0
732	21.73015	334.363636364	221.0
863	30.95289	664.192307692	434.0
860	55.38564	879.604651163	646.0
850	47.15514	890.027027027	582.0
3249	57.33922	1146.97560976	775.0
3293	45.60453	892.048780488	653.0
3022	72.15137	1272.90344828	842.0
3247	72.29162	1181.20689655	873.0
3269	71.48945	1215.09202454	878.0
3296	65.99997	1101.11023622	755.0
3015	65.42607	1276.7804878	811.0
3399	42.3575	792.093457944	587.0
3026	52.66396	1025.25892857	679.0
3398	44.33896	870.367346939	585.0
3030	41.53486	850.857142857	596.0
3039	49.60031	982.782608696	667.0
3264	61.73893	1087.64084507	776.0
3274	63.60656	1171.44444444	791.0
3248	62.84774	1028.32432432	706.0
3044	63.36828	1004.75	696.0
3018	66.09818	1375.50819672	831.0
3014	69.32529	1262.03846154	875.0
3200	69.26883	1166.15	797.0
3028	45.92199	921.1171875	654.0
3272	46.25184	927.454545455	628.0
3292	44.76659	972.727272727	630.0
3109	65.34165	1129.41791045	758.0
3040	23.71369	431.127659574	330.0
3185	53.44015	926.85840708	658.0
3202	54.39025	1019.50806452	709.0
3024	34.54257	754.571428571	496.0
3108	44.54592	828.261904762	562.0
3143	74.5095	1123.15337423	848.0
3257	49.48841	836.322916667	562.0
3027	50.77935	1052.42857143	651.0
3298	54.73205	963.007462687	692.0
3126	64.72388	1099.83916084	782.0
3144	70.71399	1427.89189189	949.0
3276	39.44641	825.130434783	606.0
3391	65.40458	1253.90532544	880.0
3203	53.90221	1009.79545455	716.0
3280	66.88296	1290.62874251	927.0
3016	73.96554	1308.25	941.0
3289	35.29528	763.08	487.0
3031	42.80492	790.026785714	571.0
3255	46.98118	856.0625	524.0
3034	46.96879	959.205882353	624.0
3019	22.91608	470.023809524	335.0
3290	37.83463	691.060606061	500.0
3286	54.48481	944.358974359	661.0
3205	38.16892	722.509259259	570.0
3042	53.45726	916.366666667	603.0
3397	60.23887	1002.32786885	689.0
3273	62.91629	1144.88976378	743.0
3271	57.87025	1006.25925926	665.0
3131	67.51839	1147.8440367	750.0
3279	63.43659	1240.75	856.0
3389	43.38285	891.908045977	565.0
3101	65.56732	1134.09375	825.0
3300	62.9477	1122.66197183	781.0
3123	58.72467	1079.5203252	710.0
3136	54.42432	1012.00847458	647.0
3139	66.27938	1112.4488189	764.0
3032	37.48106	612.692307692	402.0
3244	59.32683	1075.4488189	727.0
3148	55.75279	942.723809524	665.0
3265	61.52605	955.007518797	692.0
3297	62.48353	1123.27692308	769.0
3275	47.43815	993.336633663	647.0
3266	62.50718	1119.04918033	729.0
3187	68.39322	1240.62773723	810.0
3201	48.3636	927.339622642	617.0
3013	53.11136	953.378640777	634.0
3256	38.39004	621.549295775	412.0
3099	48.64761	1023.05714286	659.0
3245	57.68554	1056.1147541	715.0
3188	51.35033	988.655462185	688.0
3288	53.97104	984.336633663	638.0
3299	54.97546	1124.35643564	695.0
3294	46.83487	1046.55	639.0
3400	27.09422	443.0	328.0
3186	72.22384	1330.60666667	895.0
3140	66.93149	1197.63253012	836.0
3396	56.42627	964.428571429	673.0
3267	59.69869	1076.45631068	678.0
3035	61.52843	1291.02564103	772.0
3305	52.81824	851.598130841	599.0
3204	59.36643	1135.12307692	797.0
3395	65.954	1302.09090909	854.0
3025	64.03148	1160.25531915	796.0
3141	69.50269	1194.26315789	824.0
3302	56.53005	1069.0	679.0
3303	48.46766	942.889830508	677.0
3270	61.37849	1005.60305344	701.0
3390	62.07966	1132.72340426	690.0
3020	63.64081	1028.1953125	736.0
3206	36.89386	739.951219512	550.0
3110	53.25866	1097.30496454	762.0
3142	72.66535	1144.51445087	855.0
3128	61.1107	1179.3125	715.0
3041	32.93092	560.078431373	361.0
3129	66.48498	1155.63793103	769.0
3124	58.83393	1125.69090909	707.0
3021	31.5335	585.654545455	363.0
3246	49.71004	884.21875	560.0
3281	64.64239	1262.74	874.0
3132	47.00024	995.365591398	658.0
3182	46.30947	773.727272727	537.0
3304	51.68919	836.783505155	570.0
