	PD_whole_tree	chao1	observed_otus
350	77.26769	2037.80357143	888.0
438	67.26146	1654.16129032	757.0
244	45.65947	958.347826087	500.0
326	84.62643	2305.33333333	1117.0
270	61.38276	1762.90540541	920.0
101	70.7955	1999.21	840.0
227	74.63652	1976.39597315	1032.0
377	67.39385	1863.78658537	1009.0
436	63.44702	1295.5	730.0
217	74.29421	2277.61764706	1185.0
196	74.39814	1953.45959596	1120.0
252	65.35126	1813.82191781	973.0
284	66.54295	1772.54545455	898.0
356	73.03657	2150.01342282	1054.0
206	58.42071	1434.88785047	715.0
197	52.43926	1417.59310345	828.0
337	67.36019	1805.85714286	929.0
256	81.58011	2224.76923077	1165.0
330	71.77473	1682.88811189	889.0
372	53.14757	1403.51456311	697.0
214	75.58984	2451.15231788	1139.0
336	67.66102	1874.35897436	842.0
366	90.56579	2157.5	1163.0
172	79.87392	2061.82352941	1057.0
138	63.66736	1340.75	702.0
250	71.29499	2164.45517241	1050.0
163	83.26802	2249.05882353	1102.0
375	67.26204	2097.7	949.0
370	65.2807	1819.84210526	824.0
374	55.07199	1440.03157895	690.0
340	61.95231	1626.20740741	851.0
216	73.48724	2184.30666667	1107.0
154	78.54117	1892.90625	1066.0
219	74.99952	2148.23076923	1131.0
334	58.63216	1617.81560284	856.0
367	57.89559	1505.12396694	764.0
100	65.16596	2094.6328125	945.0
180	91.22505	2171.56424581	1171.0
136	82.81314	1818.73869347	1082.0
253	74.33904	2042.40957447	1140.0
371	79.1502	2399.97183099	1079.0
152	79.05176	1997.32846715	939.0
156	82.91894	2195.5617284	1090.0
121	77.59382	1883.66666667	934.0
335	59.71842	1393.46153846	725.0
127	85.03114	2324.71428571	1164.0
145	91.71169	2269.40909091	1165.0
107	84.61058	2017.97546012	1068.0
111	75.23149	2043.15625	923.0
361	48.73422	1378.93333333	606.0
331	46.14634	1373.67605634	581.0
236	36.74203	847.121621622	466.0
191	54.21809	1445.10638298	675.0
435	44.26204	1168.26923077	570.0
153	86.80308	2555.42105263	1142.0
155	57.18407	1503.83018868	751.0
282	75.14448	2055.75471698	1043.0
365	65.3496	1649.16239316	801.0
148	78.0498	2144.71111111	977.0
157	79.95418	2175.86029412	996.0
123	82.91935	2097.31360947	1090.0
151	68.47862	1671.18584071	793.0
117	73.87596	1821.13125	981.0
99	80.05257	1978.86666667	1023.0
161	84.11545	1936.72906404	1101.0
150	85.7398	2106.85074627	1146.0
332	56.14602	1445.9	754.0
132	63.6126	1424.024	792.0
177	54.17705	1277.45192308	663.0
389	47.7339	1070.64705882	543.0
149	62.89547	1696.13402062	776.0
597	82.68483	2465.45192308	1316.0
861	63.84518	2427.55837563	1337.0
864	62.19633	2357.93367347	1295.0
599	71.27573	2238.6119403	1186.0
811	90.16724	2991.30597015	1558.0
771	71.99963	1931.14179104	928.0
875	61.78183	1798.54225352	941.0
783	73.39572	1905.47953216	1067.0
859	90.0468	2462.28372093	1285.0
858	74.14006	2056.11428571	1080.0
876	75.26571	2020.97237569	1061.0
848	92.4279	2596.43965517	1389.0
852	67.64383	1776.51948052	937.0
773	92.5267	2471.43612335	1328.0
839	77.92177	2256.0	1208.0
822	80.88067	2443.8972973	1207.0
832	80.3871	2562.93292683	1180.0
819	98.191	2773.79245283	1519.0
816	100.85646	2988.88888889	1508.0
728	85.67786	3073.81927711	1318.0
841	71.20303	2046.68361582	1055.0
775	65.92575	1713.67123288	883.0
756	76.2052	2019.83636364	1078.0
843	89.61089	2418.75	1220.0
867	84.43684	2339.59130435	1285.0
851	96.30579	2656.81434599	1427.0
784	58.4456	1466.421875	779.0
873	71.9463	2173.42105263	1112.0
804	73.94742	2136.44571429	1082.0
821	64.91763	1980.09493671	993.0
779	91.33484	2671.60089686	1368.0
836	79.01483	2332.53846154	1166.0
754	77.57087	2282.75438596	1113.0
826	83.5389	2689.31073446	1231.0
716	79.575	2097.22543353	1140.0
751	84.15344	2377.32065217	1199.0
818	99.15352	2881.32283465	1494.0
758	83.43638	2440.07692308	1227.0
838	73.99379	2113.77707006	1059.0
883	93.01968	2237.03968254	1329.0
778	67.78112	1988.5	982.0
834	90.45414	2633.50526316	1256.0
849	80.53832	2079.71957672	1113.0
815	93.77117	2639.73611111	1367.0
817	96.12624	2699.75	1375.0
794	93.41724	2572.57142857	1340.0
777	92.49868	3029.76146789	1444.0
820	98.74361	2978.14453125	1542.0
807	81.82536	2213.59459459	1173.0
882	90.98713	2554.81603774	1310.0
786	103.20394	2704.6037037	1512.0
829	73.34477	2112.23076923	1125.0
801	95.06412	2904.4389313	1524.0
814	104.65447	3128.25407166	1709.0
857	63.9991	1980.73046875	1302.0
798	89.31941	2585.94871795	1324.0
879	62.26353	2059.13043478	1009.0
785	55.88735	1234.44186047	626.0
791	73.54445	2180.69527897	1253.0
598	69.53515	2267.77435897	1206.0
782	63.28201	1764.12781955	953.0
793	73.83024	2178.55063291	1045.0
833	80.2674	2472.43956044	1189.0
787	64.27121	1906.62162162	963.0
844	54.37222	1899.2556391	931.0
845	58.93502	1684.61666667	986.0
808	86.31234	2915.37142857	1420.0
878	63.70359	1925.21985816	931.0
1283	85.15752	2908.76630435	1333.0
717	70.54999	1766.78125	1018.0
770	91.05856	2603.03921569	1469.0
718	59.48056	1345.29268293	766.0
726	97.20228	3197.11522634	1591.0
752	71.87376	2139.13333333	988.0
780	79.67189	2423.64705882	1218.0
828	87.92253	2714.51101322	1383.0
755	75.755	2118.0	1051.0
733	71.58225	1895.85106383	1084.0
835	87.39341	2310.90862944	1207.0
837	60.86487	2019.76923077	964.0
727	86.36213	2564.45454545	1335.0
868	57.96073	1559.56849315	889.0
831	77.66291	2302.45714286	1134.0
781	57.20733	1749.30508475	839.0
750	65.08578	1940.05813953	1017.0
596	76.12002	2328.46700508	1201.0
830	70.36359	2497.34090909	1053.0
862	62.61106	2088.53846154	1167.0
869	69.12938	1973.25742574	1116.0
842	63.20708	1726.29787234	887.0
732	35.55262	923.628205128	559.0
863	43.55143	1480.05128205	728.0
860	81.608	2248.03448276	1180.0
850	65.4292	1995.22159091	1018.0
3249	89.71013	3460.444	1623.0
3293	74.39564	2781.26315789	1376.0
3022	102.45576	3233.89430894	1560.0
3247	110.58796	3652.925	1859.0
3269	110.62568	3501.59333333	1793.0
3296	102.96766	3149.2983871	1572.0
3015	101.97156	3706.26612903	1676.0
3399	68.78041	2340.00961538	1217.0
3026	81.89079	3108.82653061	1362.0
3398	70.77411	2522.72164948	1218.0
3030	72.1688	2677.83962264	1303.0
3039	80.29942	2857.38888889	1348.0
3264	100.13927	3518.40625	1656.0
3274	99.903	3372.34939759	1615.0
3248	97.56213	3043.41501976	1563.0
3044	92.33832	2671.44843049	1361.0
3018	100.77751	3750.53424658	1609.0
3014	106.13195	3613.06143345	1762.0
3200	96.88317	2788.34051724	1445.0
3028	74.37432	2682.72033898	1342.0
3272	70.35785	2595.38461538	1295.0
3292	74.93231	2788.44700461	1334.0
3109	93.3197	3049.02912621	1415.0
3040	40.20871	1321.35416667	816.0
3185	77.79721	2581.89237668	1319.0
3202	80.01702	2680.99166667	1389.0
3024	52.63836	1815.31073446	1050.0
3108	69.20251	2378.34254144	1195.0
3143	110.17123	3175.24902724	1629.0
3257	71.73792	2267.2	1074.0
3027	78.96098	3112.91176471	1275.0
3298	89.86242	3166.27868852	1523.0
3126	93.98773	2829.56981132	1503.0
3144	109.0667	3999.56856187	1915.0
3276	66.57447	2899.67942584	1332.0
3391	98.50116	3765.13846154	1719.0
3203	79.39827	2747.51351351	1379.0
3280	110.62203	4353.56603774	2042.0
3016	116.55301	4037.4313099	1985.0
3289	59.88442	2130.53266332	1119.0
3031	65.05137	2226.8	1091.0
3255	66.62829	2281.87755102	1010.0
3034	71.61685	2910.80571429	1254.0
3019	42.07066	1404.46794872	867.0
3290	63.64514	2362.39010989	1142.0
3286	84.38396	2524.83710407	1334.0
3205	66.07179	2721.77464789	1389.0
3042	79.70811	2554.18644068	1219.0
3397	91.23989	2819.11261261	1401.0
3273	97.31124	3243.02739726	1477.0
3271	89.48867	2872.47222222	1378.0
3131	96.42347	2759.91666667	1407.0
3279	102.45262	3923.92335766	1821.0
3389	66.58957	2513.125	1143.0
3101	98.90833	3550.96825397	1659.0
3300	99.6231	3408.72289157	1606.0
3123	85.53545	3027.51980198	1353.0
3136	80.74659	2879.03243243	1262.0
3139	96.77909	3098.96551724	1492.0
3032	56.60209	1694.75572519	857.0
3244	90.89443	3321.41176471	1499.0
3148	84.36416	2698.10447761	1323.0
3265	87.4967	2847.155	1332.0
3297	98.99651	3477.3744856	1587.0
3275	72.36657	2787.91304348	1339.0
3266	95.65065	3253.2	1506.0
3187	102.87587	3238.44534413	1575.0
3201	70.63308	2428.38068182	1155.0
3013	80.82195	2703.125	1295.0
3256	55.0319	1580.41463415	770.0
3099	74.05565	2963.38502674	1301.0
3245	89.9569	2917.21072797	1502.0
3188	73.63632	2778.24324324	1260.0
3288	81.11123	2893.75	1331.0
3299	91.77682	3482.12962963	1525.0
3294	77.51742	3029.93684211	1314.0
3400	43.56591	1275.13970588	784.0
3186	105.8637	3338.72834646	1638.0
3140	96.68077	3004.36900369	1538.0
3396	81.24845	2432.36190476	1254.0
3267	96.55969	3286.18224299	1483.0
3035	86.55385	2839.26415094	1358.0
3305	80.57263	2387.22330097	1240.0
3204	96.72563	3892.14479638	1641.0
3395	96.01842	3276.27509294	1597.0
3025	97.01573	3324.81707317	1565.0
3141	101.30272	3418.59649123	1528.0
3302	89.82082	3070.12328767	1438.0
3303	79.76535	2663.36842105	1530.0
3270	91.72696	2736.26339286	1373.0
3390	94.97097	3111.49065421	1457.0
3020	96.37392	2966.80297398	1568.0
3206	61.21215	2307.44827586	1262.0
3110	81.73017	3098.78278689	1492.0
3142	105.00891	3082.76086957	1617.0
3128	91.48364	2987.87671233	1375.0
3041	47.96857	1456.8362069	762.0
3129	96.59028	2894.72727273	1442.0
3124	85.9563	3203.82178218	1388.0
3021	49.45483	1554.27102804	763.0
3246	75.73266	2363.04022989	1117.0
3281	101.88792	3691.44927536	1790.0
3132	74.50461	2797.87096774	1405.0
3182	60.77489	2384.30769231	964.0
3304	77.98976	2211.81725888	1151.0
