	PD_whole_tree	chao1	observed_otus
230	112.95235	3836.89497717	1606.0
247	102.63045	3648.55555556	1489.0
207	84.63191	2805.80225989	1261.0
342	89.76444	2380.37426901	1124.0
333	114.47394	4909.39647577	1819.0
265	111.1371	4145.46153846	1769.0
364	95.59437	3613.96969697	1344.0
355	88.50495	2565.21857923	1213.0
220	84.98545	3199.75935829	1360.0
341	91.38425	3168.10666667	1225.0
272	72.25131	2097.40145985	959.0
226	110.50024	4370.22058824	1686.0
358	98.38987	3247.93939394	1417.0
346	108.27228	3743.4321608	1483.0
257	76.52357	2949.61325967	1284.0
233	81.98964	2963.32620321	1347.0
392	72.00877	1601.0	791.0
347	107.32329	4243.40434783	1696.0
264	79.63252	2700.67283951	1147.0
221	83.61337	2900.14583333	1334.0
383	101.81898	3338.40782123	1351.0
223	85.65868	2700.45695364	1149.0
283	90.46001	2821.20382166	1209.0
213	52.06365	1216.68292683	695.0
255	86.11529	3336.50344828	1252.0
251	94.4608	3414.59146341	1337.0
325	111.16353	4107.32195122	1602.0
423	112.52827	4303.47368421	1771.0
245	110.18028	3524.95631068	1548.0
211	94.9533	3295.00537634	1405.0
246	101.71157	3371.11413043	1373.0
189	113.91139	4159.54950495	1612.0
343	107.86414	3455.74347826	1541.0
135	126.25492	4428.42857143	1923.0
205	93.75927	3758.50239234	1533.0
212	85.23519	2536.81944444	1099.0
147	109.7508	3846.85779817	1583.0
378	98.8809	3830.56435644	1547.0
266	114.06103	4371.85972851	1706.0
248	87.99412	3101.13793103	1390.0
384	94.79618	3328.35483871	1287.0
222	100.37772	3735.32692308	1559.0
254	93.9308	3786.46226415	1597.0
258	85.03859	3174.56451613	1356.0
348	96.04888	3303.7	1360.0
369	113.62731	4087.74025974	1690.0
353	123.69871	4669.35447761	1922.0
218	95.31175	3206.15730337	1370.0
362	106.85639	3607.26190476	1528.0
396	80.08352	2683.43918919	1151.0
279	103.81958	4165.52608696	1716.0
324	97.71646	3188.57803468	1318.0
203	96.35666	3883.77941176	1599.0
382	105.55981	3842.34673367	1534.0
338	106.77642	3933.18461538	1538.0
276	94.28556	3376.05	1529.0
267	98.66711	3560.25423729	1395.0
198	100.74122	4249.12429379	1572.0
344	99.10062	4090.12565445	1558.0
354	90.3923	3272.97222222	1462.0
394	62.14455	1639.39823009	773.0
229	80.82894	2995.15231788	1233.0
215	87.64975	2979.62903226	1321.0
274	71.30405	2306.6	1002.0
225	104.78871	3517.42325581	1564.0
139	107.1162	3728.69230769	1511.0
329	97.43474	3294.79365079	1417.0
349	96.2735	3161.18181818	1176.0
200	101.03823	3653.56578947	1571.0
239	77.58669	2079.31690141	981.0
275	82.13505	2306.06493506	1092.0
381	96.09601	3270.54807692	1428.0
199	90.94522	3973.34554974	1528.0
235	82.89832	2916.67307692	1211.0
376	103.65804	3315.72352941	1326.0
240	80.81222	2627.50510204	1255.0
162	111.54491	3447.52419355	1572.0
234	52.03615	1743.43661972	653.0
357	108.26086	4000.22727273	1638.0
379	100.89714	3833.23222749	1569.0
350	99.34446	3650.02238806	1223.0
438	77.40694	2307.74257426	904.0
244	55.20961	1400.03191489	658.0
326	103.78014	3738.7	1446.0
270	73.54436	2495.1257485	1133.0
101	86.23273	2557.93377483	1087.0
227	95.52084	3538.70689655	1406.0
377	83.01235	2900.11111111	1305.0
436	73.59936	1792.15625	860.0
217	96.9839	4157.17142857	1663.0
196	96.82634	3594.97033898	1583.0
252	78.45613	2734.91017964	1232.0
284	82.20899	2688.03225806	1150.0
356	90.35905	3494.03508772	1374.0
