	PD_whole_tree	chao1	observed_otus
230	89.11126	2580.51595745	1268.0
247	89.06377	2557.83615819	1242.0
207	72.16724	1962.82802548	1029.0
342	77.32138	1737.61935484	936.0
333	95.70958	3235.84236453	1450.0
265	95.51024	2968.19369369	1463.0
364	83.1846	2607.75	1107.0
355	76.20989	1981.62420382	1020.0
220	73.03416	2360.48447205	1122.0
341	77.48255	2277.7238806	1016.0
272	63.38755	1539.97560976	804.0
226	94.87761	2971.35135135	1371.0
358	84.12408	2404.3	1175.0
346	87.401	2316.58064516	1158.0
257	65.89281	2296.1875	1093.0
233	71.7344	2202.42105263	1141.0
392	66.96969	1315.63157895	709.0
347	87.18101	2815.2970297	1342.0
264	66.28295	1874.63636364	931.0
221	68.45153	2015.0	1067.0
383	84.47386	2254.23529412	1064.0
223	74.27329	1909.88235294	948.0
283	78.49381	2045.76086957	999.0
213	48.34156	1007.15384615	602.0
255	74.82011	2420.0	1067.0
251	80.55961	2528.20689655	1118.0
325	95.90697	2961.97237569	1322.0
423	93.49932	2875.92920354	1419.0
245	95.45518	2442.75129534	1285.0
211	83.50007	2468.4	1203.0
246	87.36448	2444.0	1138.0
189	97.89561	3095.92	1342.0
343	90.80927	2490.12796209	1277.0
135	100.0399	2949.19196429	1472.0
205	79.0926	2685.05494505	1247.0
212	73.08328	1830.32575758	919.0
147	88.55717	2580.6	1243.0
378	83.78666	2668.859375	1283.0
266	95.57962	2843.02427184	1372.0
248	75.66411	2223.18461538	1168.0
384	81.79064	2317.04081633	1070.0
222	84.91728	2499.63076923	1270.0
254	79.26538	2584.18686869	1313.0
258	71.08051	2236.8447205	1102.0
348	79.60439	2269.96385542	1114.0
369	91.82872	2638.95833333	1349.0
353	103.53529	3200.9339207	1528.0
218	82.06064	2304.21794872	1133.0
362	92.33476	2613.00529101	1270.0
396	67.72245	1994.0	971.0
279	84.19585	2593.14	1324.0
324	83.01148	2205.65359477	1070.0
203	81.58824	2665.05434783	1301.0
382	90.06455	2735.01630435	1273.0
338	89.71665	2848.77639752	1250.0
276	78.57745	2212.53475936	1193.0
267	79.67472	2291.5	1126.0
198	86.6064	2724.08928571	1272.0
344	85.71901	2772.85714286	1269.0
354	74.31256	2274.79569892	1172.0
394	54.72595	1306.13402062	662.0
229	70.06264	2393.65671642	1066.0
215	75.05359	2140.33928571	1092.0
274	63.51805	1715.09836066	846.0
225	91.46156	2633.01515152	1333.0
139	90.01175	2579.95	1213.0
329	83.35298	2272.47337278	1148.0
349	81.23235	2271.13953488	974.0
200	82.16133	2374.78350515	1223.0
239	66.63834	1568.17692308	832.0
275	73.80034	1755.18248175	930.0
381	78.75722	2199.45263158	1150.0
199	74.59545	2481.06060606	1179.0
235	71.77634	2027.5	988.0
376	88.92157	2296.71917808	1070.0
240	70.3947	1882.83928571	1023.0
162	96.60366	2484.09210526	1301.0
234	46.26211	1257.12676056	565.0
357	90.39668	2736.58375635	1326.0
379	82.72805	2540.67955801	1235.0
350	81.38744	2210.11904762	959.0
438	70.43377	1815.7029703	811.0
244	47.88646	1068.62162162	537.0
326	89.51314	2658.46875	1190.0
270	64.16876	1859.68553459	968.0
101	74.42799	1861.08	879.0
227	78.79779	2281.55345912	1121.0
377	68.63453	2019.05555556	1083.0
436	66.61725	1515.94642857	760.0
217	79.6754	2562.64397906	1300.0
196	78.23457	2243.94607843	1210.0
252	68.60516	2137.15	1043.0
284	70.66417	1921.50344828	962.0
356	77.4591	2418.2195122	1140.0
206	59.91103	1466.80172414	744.0
197	56.55719	1613.3	891.0
337	71.6063	2105.14893617	1003.0
256	87.07637	2390.7106599	1270.0
330	74.15099	1924.73287671	950.0
372	55.63772	1730.95789474	751.0
214	78.48181	2697.71428571	1217.0
336	69.97295	1993.20661157	878.0
366	94.71909	2473.72251309	1240.0
172	83.35822	2293.09659091	1124.0
138	66.22249	1510.01020408	732.0
250	73.5176	2489.5033557	1130.0
163	88.04261	2480.20689655	1169.0
375	70.89837	2310.83333333	1013.0
370	68.80383	2185.83333333	878.0
374	58.7284	1549.90178571	753.0
340	66.02068	1882.42537313	910.0
216	76.69913	2470.00628931	1192.0
154	82.82571	2167.54358974	1145.0
219	80.40643	2485.58064516	1215.0
334	62.93758	1860.65217391	909.0
