	PD_whole_tree	chao1	observed_otus
230	95.70571	2942.3880597	1384.0
247	93.96142	2936.60427807	1341.0
207	75.22052	2179.83636364	1098.0
342	82.92259	2009.08280255	1005.0
333	101.95237	3673.11210762	1583.0
265	100.29611	3346.94142259	1582.0
364	87.18661	2928.84615385	1195.0
355	79.33865	2102.61271676	1088.0
220	77.12719	2542.1	1210.0
341	82.81714	2572.79166667	1099.0
272	65.83901	1716.0546875	855.0
226	99.58882	3415.6443299	1485.0
358	88.0488	2595.92857143	1244.0
346	93.99065	2762.34375	1272.0
257	68.9941	2486.00598802	1156.0
233	75.65833	2531.32402235	1234.0
392	69.04437	1408.95	741.0
347	94.96977	3255.09589041	1477.0
264	69.50282	2131.81578947	1008.0
221	72.44431	2264.11538462	1172.0
383	90.24073	2599.65243902	1167.0
223	78.5577	2169.06896552	1027.0
283	82.48758	2251.36184211	1077.0
213	49.77744	1071.16176471	628.0
255	78.92492	2808.20437956	1133.0
251	84.45631	2735.12418301	1186.0
325	102.44768	3230.01960784	1432.0
423	99.88541	3352.58823529	1557.0
245	99.99859	2859.05050505	1387.0
211	86.93013	2834.84615385	1269.0
246	93.39051	2893.75	1231.0
189	103.3559	3398.41935484	1431.0
343	96.42575	2892.69194313	1378.0
135	108.99302	3407.54320988	1626.0
205	84.99378	3080.22680412	1362.0
212	75.93533	1942.23776224	973.0
147	95.74353	3098.57142857	1365.0
378	88.38941	2956.01515152	1362.0
266	102.21676	3578.75	1511.0
248	81.17518	2661.61052632	1265.0
384	85.57826	2667.20689655	1140.0
222	90.92997	2976.0	1382.0
254	84.51817	3059.0	1429.0
258	76.2757	2490.15168539	1197.0
348	87.49212	2680.0982659	1217.0
369	100.69665	3205.06880734	1483.0
353	111.25514	3685.004	1679.0
218	87.11992	2647.6626506	1224.0
362	98.14161	2901.84390244	1370.0
396	71.71284	2150.37931034	1032.0
279	90.77656	3007.29223744	1459.0
324	87.96579	2611.98734177	1168.0
203	86.15547	2944.01538462	1394.0
382	95.21643	3088.67875648	1370.0
338	95.36868	3100.8972973	1356.0
276	84.41144	2572.43478261	1322.0
267	86.28484	2841.57055215	1227.0
198	91.69593	3440.62650602	1398.0
344	91.15451	3212.84324324	1380.0
354	79.54655	2496.7184466	1268.0
394	57.46359	1363.03603604	704.0
229	74.3397	2513.67346939	1127.0
215	79.30274	2361.28333333	1175.0
274	66.12068	1891.04761905	897.0
225	94.95914	2870.22058824	1400.0
139	94.26728	3002.89189189	1314.0
329	87.03447	2505.01666667	1230.0
349	84.96325	2558.11538462	1034.0
200	88.35167	2786.75598086	1348.0
239	70.76524	1669.34042553	881.0
275	76.06363	1852.53020134	978.0
381	85.70987	2563.94472362	1256.0
199	79.72301	2891.83707865	1297.0
235	76.19855	2343.19014085	1065.0
376	93.4577	2620.23225806	1157.0
240	74.05698	2200.76704545	1114.0
162	101.22164	2837.51101322	1387.0
234	47.25433	1500.63076923	593.0
357	96.14179	3036.74193548	1436.0
379	89.05207	2942.0	1360.0
350	87.42451	2821.69105691	1059.0
438	72.25326	1937.67647059	834.0
244	51.21517	1224.01265823	586.0
326	93.49069	2950.52	1285.0
270	65.99772	2050.89308176	1013.0
101	78.96125	2215.61068702	969.0
227	83.45249	2620.71428571	1214.0
377	75.1519	2367.88826816	1164.0
436	69.42365	1572.0	802.0
217	86.34952	3087.32835821	1433.0
196	85.28926	2656.60444444	1351.0
252	71.89538	2266.62179487	1107.0
284	75.51256	2308.04195804	1043.0
356	81.70952	2739.62732919	1207.0
206	61.78624	1643.25	777.0
197	60.14909	1859.75925926	978.0
337	75.37068	2459.39041096	1085.0
256	92.97809	2937.00518135	1387.0
330	77.56818	2031.68627451	994.0
372	58.5926	1762.79439252	789.0
214	84.03418	3115.36842105	1325.0
336	74.268	2324.79661017	936.0
366	99.74378	2889.72727273	1327.0
172	88.77659	2478.79255319	1196.0
138	68.31404	1687.70588235	775.0
250	78.81636	2710.03773585	1202.0
163	93.20616	2913.97237569	1274.0
375	76.95391	2665.79310345	1097.0
370	70.9705	2260.22131148	931.0
374	61.88501	1706.24390244	814.0
340	69.87009	2095.0212766	977.0
216	81.86005	2891.67283951	1285.0
154	86.76037	2311.38207547	1216.0
219	84.1549	2884.90555556	1291.0
334	65.95888	1984.11258278	966.0
367	66.16682	1970.00740741	896.0
100	73.81539	2587.77304965	1078.0
180	104.43438	3065.275	1423.0
136	95.33572	2543.53744493	1339.0
253	84.16573	2793.9	1348.0
371	87.5193	2935.53614458	1239.0
152	88.75054	2603.2	1105.0
156	93.2488	2723.30726257	1249.0
121	84.30675	2384.32885906	1063.0
335	67.31966	1712.48120301	830.0
127	96.16835	2831.46766169	1347.0
145	105.49449	3267.47894737	1404.0
107	95.45044	2729.31952663	1240.0
111	83.78453	2737.40145985	1077.0
361	54.94699	1579.76136364	682.0
331	51.59394	1768.01351351	657.0
236	39.85426	1008.375	504.0
191	59.06989	1681.01010101	745.0
435	48.44194	1503.28947368	634.0
153	97.4436	3218.6440678	1340.0
155	63.85896	1993.6635514	851.0
282	83.43407	2623.53216374	1201.0
365	70.65794	2135.92857143	889.0
148	87.5735	2774.66666667	1139.0
157	90.18539	2748.98742138	1166.0
