	PD_whole_tree	chao1	observed_otus
811	73.63241	2037.07614213	1167.0
771	63.55841	1550.96460177	776.0
875	55.25087	1262.76377953	768.0
783	62.55605	1266.05405405	827.0
859	78.42704	1907.70440252	1036.0
858	64.67013	1463.63636364	860.0
876	64.45799	1490.10687023	828.0
848	80.7454	1857.96825397	1105.0
852	60.48928	1260.20149254	759.0
773	79.43443	1812.890625	1080.0
839	68.07464	1672.23428571	996.0
822	71.70614	1801.32544379	1009.0
832	71.04333	1805.34	977.0
819	85.14239	1977.55813953	1210.0
816	87.38391	1988.36111111	1211.0
728	71.87681	1923.60273973	1010.0
841	61.59313	1596.86131387	866.0
775	55.89127	1183.83941606	720.0
756	66.38334	1465.21374046	853.0
843	79.29457	1770.51764706	1013.0
867	73.39046	1725.75480769	1072.0
851	82.81985	1928.32663317	1153.0
784	50.38541	1117.00952381	640.0
873	61.2148	1622.56834532	899.0
804	65.62697	1713.23489933	919.0
821	55.97477	1400.57746479	813.0
779	78.76704	1908.69354839	1097.0
836	68.9633	1661.98305085	960.0
754	69.95147	1714.12179487	943.0
826	72.87145	2088.43046358	1037.0
716	68.85099	1380.44202899	875.0
751	72.29765	1554.25423729	950.0
818	86.31153	1986.1	1181.0
758	71.86586	1629.50322581	969.0
838	64.73198	1547.5	889.0
883	80.59006	1620.36986301	1080.0
778	58.72466	1339.24817518	777.0
834	80.50042	1988.52830189	1039.0
849	71.4075	1507.31081081	887.0
815	82.24051	2012.01714286	1124.0
817	83.13046	1832.39779006	1084.0
794	83.91161	1832.86170213	1104.0
777	79.41679	2041.4494382	1124.0
820	87.13705	2241.81428571	1262.0
807	70.23492	1507.0794702	916.0
882	79.43808	1907.97093023	1065.0
786	87.15974	1847.25	1171.0
829	67.19656	1710.51807229	956.0
801	80.21257	1959.29864253	1189.0
814	90.7812	2166.65517241	1361.0
857	52.86287	1342.23560209	979.0
798	77.06836	1881.84736842	1061.0
879	53.22052	1431.15555556	804.0
785	48.37773	970.685185185	483.0
791	61.73936	1616.15976331	964.0
598	59.78139	1597.84615385	956.0
782	55.29242	1128.10377358	719.0
793	64.39963	1552.33333333	834.0
833	69.72738	1674.89759036	962.0
787	55.15029	1298.3203125	765.0
844	46.69131	1358.06140351	756.0
845	49.75214	1272.00740741	788.0
808	74.38563	1952.75280899	1123.0
878	55.94518	1400.54477612	787.0
1283	75.21117	1958.0	1115.0
717	59.60169	1234.94915254	758.0
770	78.65814	1922.13513514	1150.0
718	50.31338	915.127659574	576.0
726	81.17956	2160.92268041	1216.0
752	64.80196	1628.39090909	817.0
780	69.43371	1794.00584795	1020.0
828	75.79143	1965.69565217	1112.0
755	66.34247	1397.50675676	842.0
733	61.73099	1332.55405405	846.0
835	77.24135	1772.03592814	1010.0
837	52.88384	1413.5625	787.0
727	71.96964	1690.140625	1043.0
868	50.27172	1076.5	694.0
831	69.98331	1671.84269663	971.0
781	49.02728	1232.85714286	684.0
750	54.47896	1279.97916667	793.0
596	64.03399	1693.24324324	939.0
830	60.4858	1739.3	871.0
862	51.68908	1398.53797468	896.0
869	60.10558	1491.5	914.0
842	57.36513	1344.00775194	768.0
732	28.15202	661.22	384.0
863	38.34351	1302.23863636	624.0
860	70.62387	1682.03680982	959.0
850	58.05341	1486.43975904	856.0
3249	77.09926	2273.42325581	1265.0
3293	63.23328	1780.07211538	1083.0
3022	90.59747	2294.91262136	1252.0
3247	93.78923	2383.05617978	1419.0
3269	92.31273	2300.76095618	1381.0
3296	86.73187	2094.0	1200.0
3015	87.16834	2328.28440367	1291.0
3399	58.41182	1647.15151515	962.0
3026	70.72913	2068.35465116	1082.0
3398	58.77546	1589.0	940.0
3030	61.0492	1735.79775281	998.0
3039	68.33284	1931.57978723	1069.0
3264	84.328	2248.10480349	1284.0
3274	85.3542	2240.41346154	1245.0
3248	81.92886	1994.57142857	1173.0
3044	80.20659	1910.03243243	1088.0
3018	86.07487	2495.9144385	1265.0
3014	89.86177	2411.27868852	1371.0
3200	84.19625	2063.97894737	1168.0
3028	62.66021	1911.0802139	1053.0
3272	59.0066	1820.08074534	998.0
3292	64.57079	2006.51666667	1064.0
3109	82.04522	2045.9273743	1124.0
3040	32.63612	888.529411765	605.0
3185	67.76368	1789.76923077	1034.0
3202	70.0108	2026.28729282	1105.0
3024	44.07898	1159.14179104	783.0
3108	58.65065	1606.73426573	919.0
3143	95.14442	2198.79534884	1286.0
3257	61.35826	1569.02702703	865.0
3027	66.15646	2002.26451613	1014.0
3298	75.81893	2061.505	1166.0
3126	81.98491	2041.33333333	1197.0
3144	92.69434	2669.34677419	1491.0
3276	55.7826	1898.56976744	1024.0
3391	85.3516	2563.63114754	1394.0
3203	68.31338	1811.265	1089.0
3280	93.54127	2760.13284133	1566.0
3016	98.28388	2612.06153846	1526.0
3289	48.45636	1404.97419355	840.0
3031	55.95549	1469.55688623	878.0
3255	59.90954	1581.34615385	818.0
3034	60.57681	1937.24489796	980.0
3019	33.05103	965.666666667	623.0
3290	54.34677	1532.59119497	883.0
3286	71.31404	1724.89130435	1036.0
3205	53.56163	1578.85483871	1026.0
3042	67.63419	1785.85106383	950.0
3397	78.17433	2004.44827586	1092.0
3273	82.97613	2200.01648352	1166.0
3271	77.12112	2080.18867925	1071.0
3131	83.76554	1939.07692308	1097.0
3279	85.74859	2434.09170306	1384.0
3389	57.35185	1710.72077922	920.0
3101	84.98238	2405.43961353	1300.0
3300	83.58754	2181.76699029	1223.0
3123	74.95583	2077.11235955	1091.0
3136	69.91016	2020.975	1011.0
3139	85.26108	2150.05527638	1192.0
3032	49.37317	1200.24271845	670.0
3244	76.16299	2096.46031746	1152.0
3148	72.5179	1805.97560976	1030.0
3265	76.11837	1894.09659091	1058.0
3297	82.87096	2306.78571429	1224.0
3275	61.72362	1894.67307692	1023.0
3266	80.35082	2057.296875	1140.0
3187	89.62765	2296.2173913	1252.0
3201	60.0597	1628.40993789	938.0
3013	69.1256	1715.28651685	1006.0
3256	48.33259	1110.77227723	618.0
3099	60.61116	1888.8	1020.0
3245	78.94694	1968.83628319	1179.0
3188	62.80564	1827.66871166	1003.0
3288	69.39261	2030.6025641	1038.0
3299	77.16131	2321.25	1196.0
3294	65.68615	1952.78488372	1033.0
3400	36.2776	822.80952381	572.0
3186	92.85768	2419.14485981	1334.0
3140	82.78821	2157.23580786	1239.0
3396	70.61428	1653.75	999.0
3267	78.89577	2238.90666667	1104.0
3035	78.19696	2083.79365079	1133.0
3305	68.8025	1709.16766467	980.0
3204	81.9219	2652.16666667	1293.0
3395	84.08791	2369.4573991	1288.0
3025	81.58715	2184.61691542	1202.0
3141	87.81479	2312.12376238	1229.0
3302	73.04318	2007.60606061	1059.0
3303	65.03115	1750.39698492	1121.0
3270	78.96421	1788.60621762	1065.0
3390	80.41321	2083.77108434	1100.0
3020	82.89391	1976.30582524	1178.0
3206	51.75828	1631.46153846	953.0
3110	70.35677	2133.17560976	1185.0
3142	91.81502	2083.2893617	1272.0
3128	79.44726	2188.03529412	1099.0
3041	41.53899	974.804347826	583.0
3129	86.03142	2239.12716763	1183.0
3124	75.64531	2157.0	1093.0
3021	41.54005	1139.01234568	589.0
3246	65.46865	1682.06521739	880.0
3281	87.34773	2537.16071429	1404.0
3132	62.16312	1926.87951807	1076.0
3182	56.09481	1570.3902439	810.0
3304	68.22276	1507.98275862	917.0
