	PD_whole_tree	chao1	observed_otus
230	79.7497	2023.62209302	1094.0
247	83.44316	2253.08536585	1139.0
207	66.46332	1668.72340426	920.0
342	72.67424	1453.6971831	837.0
333	86.57809	2543.52970297	1294.0
265	87.39301	2392.70873786	1295.0
364	77.35546	2159.47482014	1001.0
355	71.12477	1594.66037736	922.0
220	66.02052	1718.5	979.0
341	74.28167	1948.34351145	938.0
272	58.62703	1356.99065421	719.0
226	87.85188	2372.25714286	1222.0
358	78.85202	2010.53797468	1055.0
346	80.06224	1933.53216374	1028.0
257	63.07475	1909.37748344	988.0
233	66.12783	1736.71428571	1021.0
392	64.0681	1181.36363636	658.0
347	79.19084	2220.78074866	1178.0
264	61.40558	1613.34090909	848.0
221	64.93333	1710.88888889	972.0
383	77.8115	1799.79285714	930.0
223	67.77841	1685.77777778	849.0
283	74.62736	1724.96946565	905.0
213	46.30727	862.323076923	550.0
255	71.13795	2090.41353383	984.0
251	75.32578	2099.04444444	1005.0
325	88.7482	2345.04123711	1207.0
423	85.90006	2349.39712919	1261.0
245	87.60233	2069.32298137	1135.0
211	77.6177	2028.32335329	1081.0
246	81.51389	2134.1056338	1020.0
189	91.51684	2555.0	1213.0
343	82.60507	2011.50510204	1134.0
135	93.12692	2345.40487805	1291.0
205	72.10658	2128.9132948	1104.0
212	67.0886	1481.33333333	813.0
147	80.73312	2207.47770701	1097.0
378	77.94836	2077.3015873	1136.0
266	88.74562	2498.81005587	1228.0
248	70.92233	1872.875	1046.0
384	74.23478	1831.52112676	953.0
222	78.70265	2035.55932203	1129.0
254	72.27918	2141.6557377	1176.0
258	65.89892	1762.95031056	985.0
348	73.32089	1891.2	997.0
369	84.87097	2118.46938776	1177.0
353	93.93902	2462.3125	1345.0
218	74.905	1789.40490798	1021.0
362	85.56099	2107.125	1137.0
396	62.46751	1602.93333333	881.0
279	77.30641	2060.98387097	1152.0
324	77.10054	1924.31538462	957.0
203	75.61467	2122.52717391	1175.0
382	83.1408	2291.96385542	1136.0
338	82.97094	2275.48076923	1112.0
276	73.75882	1787.25555556	1069.0
267	74.76454	1975.75	1022.0
198	79.63919	2131.55029586	1138.0
344	78.80907	2292.54601227	1138.0
354	67.97118	1796.35	1038.0
394	52.14243	1114.06451613	609.0
229	65.27315	1819.62411348	956.0
215	70.10411	1770.24683544	987.0
274	58.24274	1407.42105263	759.0
225	84.45973	2150.16939891	1191.0
139	80.80707	2000.68421053	1059.0
329	75.90707	1829.00641026	1010.0
349	74.8141	1826.00833333	860.0
200	75.65183	1911.55494505	1079.0
239	61.64424	1298.52419355	748.0
275	70.77898	1649.00833333	866.0
381	71.37817	1819.50568182	1023.0
199	68.40493	1966.91772152	1039.0
235	67.26691	1704.33333333	881.0
376	82.25192	1892.55944056	967.0
240	65.22818	1535.75	917.0
162	89.62852	2160.10891089	1173.0
234	44.17933	1143.0	531.0
357	81.96021	2136.81578947	1172.0
379	75.34778	1942.51724138	1078.0
350	74.40395	1778.05084746	848.0
438	66.21432	1485.45454545	731.0
244	43.34802	921.230769231	480.0
326	82.1963	2233.18791946	1071.0
270	59.21527	1655.22142857	878.0
101	69.80885	1609.55462185	809.0
227	72.05626	1901.89051095	984.0
377	64.96608	1703.06060606	974.0
436	63.95097	1255.62096774	714.0
217	71.03848	2057.80722892	1125.0
196	72.03292	1849.08290155	1081.0
252	64.86011	1712.37681159	934.0
284	64.53541	1614.66666667	863.0
356	71.23263	2057.45454545	1017.0
206	56.69443	1325.77884615	680.0
197	51.28866	1349.75735294	792.0
337	65.30142	1742.04615385	887.0
256	80.7586	1963.1741573	1115.0
330	69.97299	1755.41732283	869.0
372	51.04264	1323.69473684	666.0
214	73.74977	2225.90666667	1091.0
336	65.63569	1906.52830189	822.0
366	86.87302	2075.67241379	1114.0
172	78.02395	1909.08823529	1021.0
138	61.48321	1281.78	678.0
250	68.75124	2104.92307692	1002.0
163	81.75637	2156.79141104	1069.0
375	65.41415	1998.22580645	910.0
370	63.33197	1747.80373832	791.0
374	54.0008	1302.80769231	678.0
340	59.94649	1571.68217054	823.0
216	70.10306	2029.53191489	1054.0
154	76.33167	1823.765625	1046.0
219	74.60173	2221.08536585	1107.0
334	57.6046	1533.23913043	827.0
367	58.53807	1444.24	757.0
100	64.85101	1976.088	909.0
180	86.89097	2002.75449102	1102.0
136	80.06309	1643.41935484	1015.0
253	73.3831	1999.12068966	1106.0
371	76.61313	2245.54347826	1033.0
152	77.17526	1803.68345324	899.0
156	81.3614	2133.72916667	1039.0
121	75.25878	1949.16535433	907.0
335	58.90438	1445.11009174	713.0
127	82.82625	2047.72	1108.0
145	89.1853	2091.49723757	1125.0
107	82.35231	1951.37748344	1023.0
111	73.9227	1900.11627907	890.0
361	49.0433	1249.85714286	587.0
331	45.19801	1359.0952381	554.0
236	36.25043	920.05	450.0
191	53.869	1310.53125	656.0
435	42.62789	1197.4084507	553.0
153	84.54231	2415.31468531	1095.0
155	56.07866	1491.45	729.0
282	73.95891	1864.16167665	1012.0
365	62.75599	1540.74285714	750.0
148	76.10871	1975.0	929.0
157	77.98425	1888.37748344	960.0
123	80.41561	1874.01657459	1052.0
151	67.36975	1545.12149533	750.0
117	72.70523	1816.00653595	961.0
99	76.32419	1747.52413793	958.0
161	81.87934	1872.85106383	1061.0
150	81.73499	1991.5106383	1086.0
332	54.52076	1279.008	721.0
132	62.27968	1423.22413793	776.0
177	52.55518	1183.2	644.0
389	45.27338	1029.875	524.0
149	60.80525	1571.23404255	735.0
597	79.21923	2268.27777778	1242.0
861	59.87594	2144.26630435	1238.0
864	58.80085	2086.42934783	1202.0
599	68.17405	2163.68156425	1126.0
