	PD_whole_tree	chao1	observed_otus
230	62.64229	1088.08396947	748.0
247	64.05741	1102.62903226	760.0
207	53.27199	977.517241379	614.0
342	56.39684	821.111111111	573.0
333	64.47877	1309.96610169	810.0
265	66.31057	1162.36956522	822.0
364	60.03485	1133.83962264	682.0
355	53.99362	956.06122449	623.0
220	50.6686	951.78021978	626.0
341	59.34948	1144.78	672.0
272	46.854	749.285714286	496.0
226	70.32681	1142.73913043	809.0
358	57.82741	1008.73873874	684.0
346	61.20123	1018.94594595	662.0
257	47.53297	981.225806452	633.0
233	51.35566	855.425	651.0
392	56.0355	812.513157895	521.0
347	58.47413	1104.63235294	757.0
264	46.96371	800.032258065	541.0
221	51.01589	908.182692308	637.0
383	62.62807	1045.82142857	656.0
223	55.00461	936.296703297	597.0
283	58.4436	951.117021277	620.0
213	38.91052	566.027027027	395.0
255	54.26594	1237.85869565	690.0
251	57.74682	994.300813008	688.0
325	67.52141	1252.06557377	788.0
423	63.16916	1247.42857143	809.0
245	70.84681	1163.35714286	793.0
211	62.24427	1203.35833333	770.0
246	65.10089	1194.85294118	710.0
189	71.61019	1316.17322835	813.0
343	63.60881	1075.95104895	756.0
135	69.80278	1095.968	779.0
205	54.27729	979.923076923	688.0
212	52.15082	753.247058824	533.0
147	60.75063	1080.00925926	700.0
378	58.98053	1005.83333333	709.0
266	68.32204	1216.44094488	789.0
248	54.28616	948.421052632	671.0
384	54.82418	910.466019417	625.0
222	60.19524	1007.56410256	722.0
254	55.48245	965.159090909	735.0
258	50.82548	935.7	609.0
348	56.21084	946.672566372	651.0
369	64.67102	1129.448	761.0
353	71.73913	1184.1257485	863.0
218	59.06316	967.162393162	686.0
362	64.4873	1136.42307692	768.0
396	50.63046	970.0	598.0
279	57.9978	1064.13793103	725.0
324	62.10287	1060.54545455	666.0
203	58.25245	1031.21705426	758.0
382	63.43146	1095.94615385	744.0
338	65.99978	1201.71428571	762.0
276	55.81329	951.129032258	663.0
267	55.63866	975.129310345	669.0
198	63.02059	1087.5	774.0
344	58.21185	1082.73873874	713.0
354	50.12439	869.247706422	617.0
394	44.23774	644.924050633	441.0
229	51.93452	1017.0	640.0
215	54.14785	983.754237288	676.0
274	45.05757	741.328947368	495.0
