	PD_whole_tree	chao1	observed_otus
230	78.67602	1953.68518519	1062.0
247	82.70519	2143.16470588	1128.0
207	66.49446	1707.81294964	925.0
342	72.34151	1454.75	832.0
333	85.67513	2586.84153005	1269.0
265	86.44531	2392.78756477	1266.0
364	76.24762	2143.26666667	988.0
355	69.96546	1621.53896104	918.0
220	66.42573	1851.22580645	994.0
341	72.14174	1877.52380952	915.0
272	58.51627	1244.59090909	702.0
226	86.14871	2266.61797753	1199.0
358	76.9555	2001.73469388	1030.0
346	79.24926	1925.74496644	992.0
257	62.08421	1873.77027027	976.0
233	65.32865	1651.97687861	993.0
392	64.0022	1142.2967033	656.0
347	77.88978	2120.89130435	1141.0
264	59.98226	1560.34306569	836.0
221	63.34535	1640.64	946.0
383	76.60128	1721.32608696	909.0
223	67.42985	1443.52238806	833.0
283	74.26244	1557.52027027	899.0
213	45.42304	871.482758621	542.0
255	69.28795	2216.79130435	956.0
251	72.5551	1914.07746479	982.0
325	88.17999	2523.48447205	1185.0
423	85.09849	2221.75943396	1236.0
245	86.61265	1962.0982659	1124.0
211	77.09396	2077.87730061	1083.0
246	80.29815	1962.50694444	989.0
189	91.29101	2451.81927711	1189.0
343	81.03828	1982.60714286	1120.0
135	91.50044	2206.01980198	1253.0
205	70.9695	2073.12426036	1083.0
212	64.52431	1416.05172414	792.0
147	80.14642	1977.8902439	1064.0
378	77.59767	2245.92899408	1136.0
266	87.47753	2467.21052632	1207.0
248	69.3899	1907.67065868	1033.0
384	73.86398	1794.82222222	929.0
222	77.80978	1982.61290323	1126.0
254	72.61742	1982.87692308	1160.0
258	66.07135	1751.24183007	965.0
348	72.60914	1840.375	973.0
369	83.33178	2087.03243243	1151.0
353	94.1566	2303.78205128	1323.0
218	74.52591	1816.94630872	1003.0
362	84.39648	2128.37931034	1123.0
396	61.06408	1752.0	866.0
279	76.19457	2118.16374269	1143.0
324	75.96578	1712.32885906	944.0
203	73.91843	2096.82840237	1144.0
382	82.71946	2114.98275862	1113.0
338	83.06744	2139.27272727	1104.0
276	72.95676	1839.71428571	1043.0
267	72.68812	1930.74496644	997.0
198	78.93799	2154.96835443	1125.0
344	77.15652	2196.31927711	1121.0
354	67.74481	1842.48447205	1014.0
394	51.06141	948.190909091	588.0
229	65.82175	1777.93835616	954.0
215	69.64309	1720.10322581	966.0
274	58.23792	1307.5	751.0
225	82.15643	2041.91935484	1167.0
139	80.27748	1979.46745562	1050.0
329	74.42878	1894.33333333	985.0
349	74.99505	1844.90517241	858.0
200	74.24081	1840.36464088	1060.0
239	61.33873	1251.13934426	739.0
275	68.83763	1556.27586207	837.0
381	72.22969	1861.22641509	1006.0
199	67.13545	1878.10666667	1006.0
235	67.0627	1536.55319149	864.0
376	81.09616	1850.04545455	935.0
240	64.54648	1514.61935484	900.0
162	87.98843	2066.725	1138.0
234	42.77595	1318.7254902	514.0
357	81.32639	2041.0	1156.0
379	74.43737	1942.34659091	1072.0
350	75.70475	1982.05714286	855.0
438	65.46179	1469.01075269	719.0
244	43.84896	868.015151515	469.0
326	80.0293	2032.18666667	1033.0
270	58.71144	1652.81632653	887.0
101	69.93718	1663.625	818.0
227	71.94774	1894.68888889	978.0
377	63.97594	1602.13812155	967.0
436	62.62816	1218.50847458	692.0
217	70.24377	1936.94318182	1107.0
