	PD_whole_tree	chao1	observed_otus
239	73.25199	1870.72142857	929.0
275	80.11581	2144.68874172	1048.0
381	91.19431	2834.04265403	1342.0
199	85.18563	3371.47593583	1410.0
235	79.60428	2452.57232704	1126.0
376	97.81919	2874.78658537	1230.0
240	77.40772	2292.61538462	1174.0
162	106.57822	3017.00404858	1476.0
234	49.49133	1700.09230769	627.0
357	101.42588	3444.19545455	1531.0
379	95.19031	3246.98591549	1460.0
350	92.45479	3094.90839695	1130.0
438	74.66858	2035.14285714	866.0
244	53.23764	1265.53846154	621.0
326	98.59524	3308.15384615	1372.0
270	68.84542	2187.55688623	1068.0
101	82.3632	2213.09868421	1019.0
227	88.30265	2986.70348837	1301.0
377	78.20238	2575.58064516	1230.0
436	71.34475	1714.27419355	833.0
217	91.98191	3603.13592233	1551.0
196	91.35067	3102.94736842	1464.0
252	74.27353	2498.75471698	1164.0
284	78.85932	2433.11038961	1097.0
356	85.23433	2981.05882353	1280.0
206	64.15655	1878.04347826	832.0
197	63.84508	2125.66470588	1058.0
337	79.93508	2648.45098039	1144.0
256	98.83401	3208.02816901	1490.0
330	81.93825	2188.56886228	1058.0
372	60.88582	1808.38135593	826.0
214	88.25687	3414.81460674	1402.0
336	76.48805	2410.72222222	975.0
366	105.04909	2978.67142857	1403.0
172	91.51017	2594.03940887	1258.0
138	70.8584	1734.25925926	803.0
250	82.297	3046.43670886	1264.0
163	99.92708	3100.54358974	1349.0
375	81.00413	2866.92857143	1158.0
370	74.70417	2439.8984375	984.0
374	65.01369	1862.04724409	860.0
340	71.53394	2273.06338028	1016.0
216	86.47309	3199.78106509	1365.0
154	91.57606	2597.81944444	1294.0
219	89.09664	3298.84324324	1385.0
334	68.47002	2181.07006369	1025.0
367	69.30717	2138.94029851	933.0
100	77.26474	2726.18421053	1135.0
180	110.6521	3312.20547945	1522.0
136	102.31248	2723.88888889	1465.0
253	88.73518	3017.53301887	1422.0
371	90.97445	3181.23121387	1306.0
152	92.58806	2716.01818182	1156.0
156	97.92347	3179.28333333	1341.0
121	88.44258	2595.60869565	1132.0
335	69.6051	1888.4962406	870.0
127	100.53672	3066.26190476	1428.0
145	112.07343	3721.11386139	1527.0
107	101.34927	3004.50828729	1326.0
111	87.30746	2848.41059603	1139.0
361	57.37366	1604.55789474	709.0
331	53.79314	1862.97468354	690.0
236	40.65014	1086.48648649	528.0
191	61.67134	1814.42857143	787.0
435	49.06844	1467.21176471	651.0
153	101.78232	3636.0	1421.0
155	65.72594	2095.99115044	888.0
282	88.51271	2839.9494382	1262.0
365	74.39616	2278.35897436	931.0
148	91.98589	3145.5	1218.0
157	94.65252	3000.42011834	1244.0
123	96.73009	2749.16363636	1354.0
151	81.18233	2380.39344262	961.0
117	86.41917	2640.3021978	1226.0
99	101.08116	2752.20622568	1452.0
161	100.15893	2817.59210526	1377.0
150	101.44293	3232.98130841	1438.0
332	65.05461	1928.04081633	927.0
132	74.59034	1990.5704698	981.0
177	59.93721	1598.40909091	756.0
389	53.2547	1359.89655172	613.0
149	72.16477	2187.37398374	942.0
597	99.00532	3471.12765957	1714.0
861	83.19865	3489.56748466	1864.0
864	84.17397	3928.97183099	1843.0
599	86.05991	3325.86122449	1536.0
811	118.34497	4504.80976864	2164.0
771	87.4695	3265.26923077	1237.0
875	72.99411	2414.01714286	1160.0
783	92.79758	3038.2125	1492.0
859	107.16625	3354.4494382	1616.0
858	92.6557	3083.1682243	1405.0
876	92.28594	3173.30805687	1390.0
848	115.26437	3847.93243243	1817.0
852	80.54089	2585.83606557	1191.0
773	113.00327	3588.96153846	1718.0
839	90.883	3037.15584416	1453.0
822	94.95987	3180.88311688	1476.0
832	95.89495	3602.01538462	1467.0
819	115.20055	3882.85173502	1899.0
816	117.44373	4077.12847222	1874.0
728	108.4654	4401.9958159	1766.0
841	81.22253	2721.28358209	1275.0
775	76.78156	2276.16393443	1095.0
756	91.76058	2853.00454545	1393.0
843	105.58451	3258.14225941	1520.0
867	98.68612	3030.44402985	1541.0
851	119.14467	3704.2808642	1859.0
784	69.52456	1997.16455696	978.0
873	86.00701	2944.11594203	1373.0
804	89.70984	3117.53768844	1351.0
821	76.40696	2710.14814815	1228.0
779	113.65972	3852.55369128	1802.0
836	93.62207	3063.68852459	1446.0
754	92.80596	3318.43781095	1403.0
826	97.89096	3668.06730769	1510.0
716	100.75872	3262.15789474	1584.0
751	106.66923	3327.66423358	1616.0
818	116.83079	3968.72093023	1857.0
758	102.93399	3592.01214575	1626.0
838	87.57256	2839.41262136	1338.0
883	111.34312	2975.22392638	1670.0
778	85.74127	2622.99166667	1331.0
834	106.4539	3542.28054299	1524.0
849	97.57177	2976.75510204	1448.0
815	113.59988	3720.67	1800.0
817	113.3596	3526.72426471	1694.0
794	112.47056	3688.53024911	1751.0
777	110.2517	4327.11320755	1834.0
820	116.89776	4153.2781457	1912.0
807	97.60062	3081.35271318	1548.0
882	111.02012	3573.43703704	1675.0
786	133.64567	4086.93842365	2124.0
829	86.95267	3110.72058824	1371.0
801	115.5593	3961.81065089	1942.0
814	128.26068	4609.9245283	2199.0
857	83.06706	3233.75522388	1793.0
798	106.00744	3644.21317829	1622.0
879	73.73744	2822.20652174	1234.0
785	71.48292	1688.32075472	910.0
791	93.53189	3309.06666667	1717.0
598	85.0701	3231.10887097	1545.0
782	78.32456	2837.05235602	1327.0
793	86.76834	3020.5177665	1316.0
833	93.90229	3090.11304348	1439.0
787	78.02138	2518.46226415	1253.0
844	65.04463	2791.5704698	1159.0
845	69.54326	2496.96135266	1250.0
808	106.4116	4038.16014235	1828.0
878	72.55061	2326.65714286	1099.0
1283	99.44857	3842.31465517	1646.0
717	92.82298	2787.25167785	1565.0
770	112.10506	3948.9	1982.0
718	76.31992	2056.48401826	1146.0
726	121.37501	4544.16085791	2189.0
752	86.24749	2989.16756757	1296.0
780	95.25057	3488.29223744	1520.0
828	104.92672	3903.05617978	1745.0
755	90.18857	3053.25870647	1354.0
733	90.21452	3095.55952381	1508.0
835	103.50084	3061.65250965	1517.0
837	70.50699	2678.15976331	1172.0
727	104.09108	3654.18965517	1737.0
868	69.19937	1985.01428571	1135.0
831	88.30643	3016.27227723	1358.0
781	68.50352	2364.58333333	1062.0
750	80.42405	2769.71962617	1306.0
596	97.77306	3302.28623188	1596.0
830	79.77911	2997.14110429	1237.0
862	81.60571	3013.64423077	1638.0
869	86.9131	2779.90588235	1434.0
842	72.59225	2360.66447368	1053.0
732	50.67734	1344.30985915	941.0
863	49.61864	1893.10569106	842.0
860	96.36764	2919.2244898	1443.0
850	75.89806	2623.41262136	1227.0
3249	112.71353	5192.20952381	2132.0
3293	92.88242	4547.58964143	1795.0
3022	127.35449	5038.07692308	2060.0
3247	139.30796	5594.07407407	2471.0
3269	141.5739	5496.79310345	2467.0
3296	129.84829	5143.04923077	2177.0
3015	129.06076	5446.18018018	2239.0
3399	85.84522	3945.79310345	1617.0
3026	100.26166	4603.65106383	1753.0
3398	87.24528	3861.7768595	1612.0
3030	90.26701	4360.50632911	1707.0
3039	95.30089	4418.15899582	1716.0
3264	124.51527	5653.81372549	2197.0
3274	127.39263	5624.44444444	2215.0
3248	123.62069	4955.2991453	2205.0
3044	112.39422	4073.61956522	1791.0
3018	125.95641	5806.02877698	2141.0
3014	130.8959	5635.91369048	2281.0
3200	118.18477	4183.26712329	1897.0
3028	91.31381	4191.42248062	1719.0
3272	87.75016	4136.35686275	1727.0
3292	91.31183	4400.01219512	1733.0
3109	113.01956	4714.17073171	1848.0
3040	54.68465	2361.53960396	1195.0
3185	97.22513	4070.7953668	1720.0
3202	97.18942	4121.90681004	1799.0
3024	69.37283	3096.55947137	1458.0
3108	85.79032	3822.31465517	1626.0
3143	133.56788	4992.48208469	2131.0
3257	87.04712	3650.08571429	1364.0
3027	94.71821	4824.09326425	1635.0
3298	114.24549	5115.5	2060.0
3126	115.14674	4486.98996656	1955.0
3144	137.63855	6456.65753425	2565.0
3276	83.77489	4463.62240664	1727.0
3391	117.43798	5483.625	2142.0
3203	96.44837	4282.57034221	1801.0
3280	142.62209	7244.04199475	2755.0
3016	148.7274	6526.25547445	2730.0
3289	75.70211	3512.72033898	1509.0
3031	74.7402	3192.44444444	1328.0
3255	79.97651	3512.81818182	1295.0
3034	86.84658	4451.89	1603.0
3019	55.98508	2473.94339623	1253.0
3290	81.0011	3656.92050209	1546.0
3286	105.08365	3949.63732394	1798.0
3205	83.17194	4216.00343643	1894.0
3042	98.99921	3809.14516129	1664.0
3397	113.0163	4237.73170732	1859.0
3273	120.87426	5310.56976744	1967.0
3271	112.45713	4627.03846154	1837.0
3131	119.56079	4331.84697509	1894.0
3279	129.31944	6437.76899696	2437.0
3389	78.05737	3350.85	1395.0
3101	120.64608	5376.20529801	2152.0
3300	120.98579	5226.89802632	2106.0
3123	104.18834	4471.2394958	1729.0
3136	92.18111	4118.00487805	1548.0
3139	118.04367	4648.87453875	1905.0
3032	68.25439	2691.49693252	1143.0
3244	113.40347	5241.39483395	1990.0
3148	102.74443	4259.52439024	1753.0
3265	103.21975	4069.33905579	1665.0
3297	120.43091	5700.04	2093.0
3275	91.64444	4294.73563218	1781.0
3266	122.38291	5428.875	2092.0
3187	130.1423	4865.45945946	2131.0
3201	85.7627	3783.32178218	1495.0
3013	100.28449	4049.69635628	1682.0
3256	61.64326	2260.00769231	937.0
3099	90.06365	4542.09767442	1669.0
3245	110.93562	4430.29573171	1989.0
3188	87.57801	4202.50480769	1595.0
3288	97.90325	4436.39130435	1707.0
3299	120.2593	5656.05035971	2093.0
3294	93.33582	4643.16587678	1668.0
3400	58.25463	2360.79899497	1187.0
3186	127.41153	5184.71428571	2115.0
3140	118.75493	4608.53267974	1971.0
3396	99.44162	3673.21235521	1643.0
3267	121.68829	5199.10676157	2016.0
3035	103.63534	4310.94871795	1709.0
3305	98.64557	3717.03861004	1663.0
3204	116.79667	5956.02362205	2095.0
3395	117.3448	5104.45051195	2038.0
3025	120.84913	5367.47727273	2124.0
3141	121.93603	5313.2	1956.0
3302	116.59768	4752.69306931	1996.0
3303	105.28572	4205.00232019	2261.0
3270	112.23478	4409.53759398	1821.0
3390	121.76546	4880.90333333	2036.0
3020	122.84096	4477.17647059	2146.0
3206	82.2084	4244.25726141	1768.0
3110	100.85222	4678.73426573	1923.0
3142	128.77579	4625.2265861	2090.0
3128	105.52758	4326.78008299	1708.0
3041	61.17003	2387.21794872	1060.0
3129	118.09192	4392.60627178	1911.0
3124	107.12898	4488.44194757	1812.0
3021	62.54314	2314.00628931	1048.0
3246	95.29216	3610.30973451	1505.0
3281	129.17527	5942.94736842	2401.0
3132	92.47535	4423.11070111	1878.0
3182	70.50598	3033.18543046	1183.0
3304	95.33548	3241.94	1514.0
