	PD_whole_tree	chao1	observed_otus
230	90.5614	2673.3626943	1306.0
247	91.71862	2765.00543478	1299.0
207	73.51932	2054.21686747	1067.0
342	79.57338	1927.86666667	972.0
333	97.6605	3450.6	1507.0
265	96.09564	3020.87931034	1502.0
364	84.26523	2685.62745098	1141.0
355	77.60079	1987.44378698	1048.0
220	74.29017	2438.3313253	1152.0
341	80.40213	2427.45774648	1063.0
272	63.9231	1597.328125	829.0
226	96.34805	3261.91803279	1427.0
358	85.58686	2566.01775148	1204.0
346	88.92801	2521.91712707	1201.0
257	68.65662	2381.38323353	1130.0
233	72.49151	2278.9726776	1179.0
392	67.1318	1338.25	724.0
347	90.98489	3076.32352941	1398.0
264	67.96407	2007.85430464	975.0
221	69.73355	2105.13953488	1112.0
383	86.24413	2320.95031056	1102.0
223	76.46135	1987.89932886	993.0
283	80.30927	2149.0212766	1031.0
213	48.67376	1038.61538462	612.0
255	76.80641	2635.44444444	1097.0
251	82.42093	2460.86624204	1138.0
325	98.87739	2980.1372549	1378.0
423	96.89961	3125.62831858	1476.0
245	97.61572	2658.01538462	1338.0
211	85.23113	2714.72727273	1232.0
246	89.45665	2506.87428571	1176.0
189	100.75491	3109.90575916	1386.0
343	93.64707	2691.76811594	1324.0
135	103.90063	3114.13389121	1547.0
205	80.86482	2766.53061224	1295.0
212	73.99348	1879.18656716	937.0
147	90.78083	2687.921875	1283.0
378	85.74366	2835.28350515	1325.0
266	98.61304	3192.49751244	1431.0
248	77.58025	2358.23195876	1203.0
384	82.98344	2522.65217391	1096.0
222	87.8624	2769.63492063	1319.0
254	82.16674	2902.0	1368.0
258	73.34929	2240.16	1133.0
348	83.46514	2570.52173913	1166.0
369	95.24641	2934.46341463	1391.0
353	106.1059	3376.20920502	1592.0
218	83.99191	2382.80120482	1174.0
362	94.29597	2950.22651934	1323.0
396	69.30643	2091.0	1001.0
279	87.05481	2733.30841121	1382.0
324	85.4299	2428.67307692	1122.0
203	83.35503	2744.85714286	1337.0
382	93.31243	2951.65240642	1327.0
338	91.56352	2805.15135135	1295.0
276	80.88107	2456.18333333	1237.0
267	82.75993	2546.82926829	1168.0
198	88.93428	2937.48823529	1316.0
344	88.38358	2994.55555556	1324.0
354	76.47547	2325.555	1215.0
394	55.758	1354.26470588	685.0
229	72.03951	2456.80714286	1095.0
215	76.12768	2337.8404908	1130.0
274	64.83017	1731.11111111	876.0
225	93.23438	2763.15577889	1363.0
139	92.22192	2814.36158192	1257.0
329	84.77913	2513.06134969	1191.0
349	82.69772	2333.11538462	992.0
200	84.88517	2520.87684729	1274.0
239	69.24521	1576.34532374	856.0
275	74.12283	1816.40559441	951.0
381	81.67901	2356.66666667	1185.0
199	75.49366	2556.00595238	1206.0
235	72.41482	2079.1958042	1008.0
376	89.62306	2332.56875	1106.0
240	72.05688	2068.24431818	1081.0
162	98.28331	2720.70588235	1346.0
234	46.29508	1404.5	577.0
357	92.99358	2927.14141414	1373.0
379	85.23757	2796.24590164	1294.0
350	84.7135	2481.53658537	1001.0
438	70.61151	1801.87878788	804.0
244	49.22151	1198.15492958	558.0
326	89.93474	2739.125	1224.0
270	64.76813	1985.27922078	987.0
101	76.77237	2136.28225806	932.0
227	80.25623	2513.91447368	1156.0
377	72.3848	2184.74725275	1127.0
436	67.76685	1446.375	772.0
217	82.65189	2843.11111111	1357.0
196	81.10891	2375.81395349	1267.0
252	70.0367	2145.38709677	1077.0
284	72.61113	2093.93793103	999.0
356	77.78479	2469.49056604	1147.0
206	61.07298	1564.04347826	762.0
197	58.11865	1762.18300654	937.0
337	73.83379	2197.78947368	1043.0
256	89.11204	2586.36683417	1318.0
330	75.12759	1907.5	966.0
372	57.50133	1713.85714286	773.0
214	82.23793	2973.91925466	1271.0
336	71.56703	2156.79130435	896.0
366	96.79901	2480.13861386	1269.0
172	85.08352	2307.49456522	1147.0
138	66.30102	1657.08510638	752.0
250	75.62275	2658.34482759	1154.0
163	90.39751	2567.36413043	1211.0
375	72.40204	2415.20833333	1048.0
370	70.25441	2171.70833333	909.0
374	60.28289	1679.13636364	777.0
340	67.22798	1907.83333333	938.0
216	79.25975	2580.40490798	1230.0
154	84.73538	2237.48058252	1185.0
219	82.63561	2652.13513514	1253.0
334	64.2918	1859.63636364	939.0
367	63.25184	1866.00787402	856.0
100	72.21646	2622.27906977	1052.0
180	100.26308	2658.80597015	1335.0
136	90.83123	2240.625	1255.0
253	81.89617	2512.13432836	1288.0
371	84.55284	2779.12738854	1185.0
152	86.34037	2421.91447368	1064.0
156	91.46355	2818.77639752	1220.0
121	82.0835	2142.0	1021.0
335	63.71434	1604.9140625	798.0
127	93.00707	2829.15053763	1311.0
145	100.93679	3078.95454545	1335.0
107	93.12054	2515.08928571	1193.0
111	81.51805	2428.62068966	1036.0
361	54.84955	1604.44705882	675.0
331	48.90141	1612.38888889	628.0
236	39.23973	1047.22727273	497.0
191	58.31473	1759.11702128	741.0
435	47.2312	1349.45	612.0
153	94.14493	3005.80924855	1290.0
155	62.52981	1799.50909091	823.0
282	81.72953	2471.01807229	1153.0
365	68.93978	1908.47008547	855.0
148	85.12195	2637.44366197	1092.0
157	87.73446	2554.34615385	1122.0
123	88.65976	2435.78061224	1223.0
151	74.87801	1947.06034483	863.0
117	79.51446	2382.00632911	1112.0
99	88.53462	2355.75	1206.0
161	90.60067	2311.26976744	1228.0
150	93.48353	2789.14659686	1291.0
332	61.07267	1577.69014085	831.0
132	69.24768	1734.04347826	901.0
177	56.66863	1445.09090909	716.0
389	49.84159	1250.83544304	572.0
149	66.64447	1825.19298246	846.0
597	91.25994	3033.62916667	1516.0
861	72.81763	3099.12653061	1602.0
864	72.58186	3247.92105263	1567.0
599	79.27295	2850.52702703	1371.0
811	102.97563	3776.34662577	1861.0
771	79.20462	2632.05755396	1077.0
875	68.12535	2143.60606061	1069.0
783	82.45182	2575.85714286	1274.0
859	98.5793	2957.82773109	1456.0
858	82.49378	2574.41361257	1238.0
876	83.84741	2646.12565445	1230.0
848	103.24965	3246.81395349	1594.0
852	73.86267	2167.8757764	1048.0
773	102.49285	3058.40466926	1526.0
839	84.4949	2706.13551402	1337.0
822	88.27112	3049.37244898	1357.0
832	87.60339	3125.35882353	1306.0
819	105.2459	3355.80633803	1701.0
816	108.8405	3700.46875	1714.0
728	97.48225	3745.02985075	1540.0
841	76.21326	2529.44318182	1171.0
775	70.11298	2013.58227848	980.0
756	83.57272	2390.87434555	1221.0
843	97.74822	2936.87557604	1397.0
867	91.90721	2725.91633466	1427.0
851	105.7986	3293.44194757	1637.0
784	63.55975	1734.07246377	873.0
873	80.00487	2653.66145833	1264.0
804	81.17182	2688.01630435	1226.0
821	70.0685	2212.12707182	1100.0
779	103.0672	3358.73913043	1592.0
836	86.41477	2775.71962617	1312.0
754	83.44418	2834.30555556	1253.0
826	89.8117	3201.37704918	1353.0
716	88.94362	2646.76470588	1346.0
751	94.69113	3007.89719626	1408.0
818	107.51285	3434.08270677	1660.0
758	92.76014	3013.31775701	1425.0
838	79.92696	2459.2320442	1195.0
883	103.48495	2745.01090909	1515.0
778	74.96895	2311.19354839	1142.0
834	99.53787	3018.26315789	1388.0
849	88.99544	2589.85779817	1298.0
815	103.20982	3335.66115702	1585.0
817	103.34725	3098.96296296	1529.0
794	101.79708	3175.16810345	1527.0
777	100.56297	3777.88888889	1639.0
820	106.89514	3636.38432836	1720.0
807	89.18732	2739.44339623	1361.0
882	99.07131	3211.35135135	1485.0
786	116.83215	3444.48192771	1814.0
829	80.83974	2634.07692308	1247.0
801	105.04156	3696.22382671	1742.0
814	115.69604	3854.71091445	1953.0
857	73.12661	2664.47098976	1560.0
798	96.15699	3228.29310345	1469.0
879	68.99232	2639.03773585	1131.0
785	61.56809	1412.4	746.0
791	83.21294	2724.23487544	1494.0
598	78.56507	2904.15668203	1398.0
782	71.03207	2297.75796178	1134.0
793	80.26745	2632.08426966	1186.0
833	86.49892	2817.29064039	1313.0
787	69.6849	2205.77456647	1093.0
844	60.61718	2586.18604651	1060.0
845	65.31278	2297.49152542	1135.0
808	96.8991	3607.43933054	1637.0
878	69.75897	2138.32335329	1037.0
1283	92.62893	3466.04830918	1503.0
717	79.27102	2371.90816327	1259.0
770	100.13793	3282.6445993	1712.0
718	66.45607	1581.63529412	925.0
726	107.99921	3832.49342105	1873.0
752	77.55772	2607.27027027	1120.0
780	87.5455	2975.44174757	1381.0
828	96.98272	3497.01260504	1583.0
755	83.83772	2623.57377049	1217.0
733	79.97477	2564.72906404	1279.0
835	95.55321	2727.05286344	1368.0
837	66.11825	2516.47682119	1085.0
727	95.03842	3184.49606299	1549.0
868	63.79241	1840.50588235	1019.0
831	83.85351	2771.05376344	1265.0
781	63.29	2110.88549618	950.0
750	71.28503	2408.18644068	1142.0
596	84.59375	2733.58403361	1384.0
830	75.74291	2831.0	1159.0
862	70.30568	2590.91701245	1391.0
869	79.50648	2570.23943662	1290.0
842	68.61276	2121.02083333	979.0
732	42.25114	1207.69026549	736.0
863	46.85229	1734.24347826	784.0
860	89.84933	2560.85407725	1323.0
850	71.01971	2344.61413043	1112.0
3249	100.94985	4164.01038062	1862.0
3293	83.17936	3539.57142857	1569.0
3022	113.24033	4034.24087591	1796.0
3247	123.58956	4593.31476323	2150.0
3269	124.33743	4364.4180791	2106.0
3296	116.14379	4270.2919708	1880.0
3015	116.17157	4524.51020408	1962.0
3399	77.56342	3040.03125	1414.0
3026	91.11043	3888.30414747	1568.0
3398	78.85946	3274.86363636	1436.0
3030	82.18462	3644.77375566	1527.0
3039	88.42655	3640.88888889	1553.0
3264	113.43085	4502.77112676	1923.0
3274	113.78629	4612.64150943	1916.0
3248	110.34353	4050.94117647	1871.0
3044	100.48153	3243.96	1553.0
3018	111.85048	4698.86122449	1850.0
3014	118.66409	4636.91935484	2017.0
3200	106.66893	3465.09338521	1659.0
3028	82.28465	3493.88983051	1523.0
3272	80.22343	3303.60408163	1529.0
3292	83.0626	3594.96943231	1530.0
3109	102.16439	3790.56578947	1626.0
3040	47.29805	1835.0	1022.0
3185	87.27942	3458.04845815	1518.0
3202	89.32522	3297.75746269	1598.0
3024	61.55808	2470.0	1251.0
3108	77.73168	3106.0	1424.0
3143	119.00298	4005.33090909	1859.0
3257	78.1898	3033.35151515	1225.0
3027	86.35026	3661.76439791	1434.0
3298	99.711	3970.16129032	1776.0
3126	105.0806	3654.06338028	1737.0
3144	122.4215	5275.571875	2224.0
3276	75.37931	3798.05936073	1540.0
3391	107.17577	4525.84859155	1929.0
3203	88.55629	3531.84	1613.0
3280	124.97738	5689.24576271	2398.0
3016	132.50214	5359.67988669	2359.0
3289	68.76519	2954.08450704	1335.0
3031	70.03141	2781.64835165	1226.0
3255	72.83868	2830.49056604	1157.0
3034	79.18807	3694.40957447	1436.0
3019	50.12452	1912.50531915	1062.0
3290	72.9845	3080.13270142	1362.0
3286	93.34675	3174.25396825	1551.0
3205	74.72896	3363.53759398	1651.0
3042	89.56157	3131.14479638	1452.0
3397	100.34751	3514.93145161	1616.0
3273	108.35793	4312.66233766	1715.0
3271	99.76298	3811.66810345	1611.0
3131	108.17064	3688.66949153	1656.0
3279	115.39519	5133.40133779	2124.0
3389	70.96861	2836.71957672	1258.0
3101	108.37063	4441.73913043	1900.0
3300	109.89797	4258.50177936	1858.0
3123	94.50206	3741.2972973	1545.0
3136	86.70064	3412.17821782	1405.0
3139	106.14994	3820.5	1693.0
3032	62.40496	2196.43137255	1018.0
3244	99.95216	4064.26482213	1727.0
3148	93.06594	3488.38888889	1527.0
3265	94.48427	3408.94954128	1495.0
3297	109.26148	4712.91967871	1843.0
3275	81.64911	3528.38235294	1570.0
3266	107.45682	4482.89516129	1791.0
3187	115.62902	4254.26022305	1845.0
3201	77.33315	2998.16666667	1327.0
3013	90.90496	3450.32110092	1490.0
3256	58.14492	1952.56557377	855.0
3099	81.34665	3735.5631068	1501.0
3245	101.43938	3716.15878378	1755.0
3188	80.00586	3450.74358974	1422.0
3288	89.50841	3628.37962963	1515.0
3299	105.47595	4701.56410256	1804.0
3294	84.0136	3750.86206897	1488.0
3400	50.29351	1761.04819277	973.0
3186	116.05769	4306.01119403	1875.0
3140	106.84637	3780.37328767	1759.0
3396	89.14111	2892.58024691	1439.0
3267	107.53896	4236.83966245	1728.0
3035	94.50309	3537.65919283	1529.0
3305	88.18695	3070.18695652	1453.0
3204	106.90704	4919.30508475	1871.0
3395	106.3509	4203.24028269	1832.0
3025	108.57734	4401.34432234	1849.0
3141	111.60401	4337.8	1748.0
3302	102.26412	4047.64049587	1702.0
3303	91.68677	3486.2826087	1866.0
3270	100.70516	3405.98790323	1573.0
3390	106.60855	3934.28968254	1728.0
3020	108.38511	3715.5483871	1836.0
3206	71.96251	3119.51315789	1507.0
3110	90.33241	4065.37349398	1708.0
3142	115.62616	3879.36633663	1859.0
3128	98.56977	3856.84331797	1555.0
3041	53.56299	1934.22222222	896.0
